rssi,node,millis
-64.86919138584022,192.168.4.7,34624
-76.70789937318838,192.168.4.6,34624
-65.0831314415288,192.168.4.10,34656
-74.03631881003294,192.168.4.11,34656
-64.92446871578993,192.168.4.7,34656
-76.81044851559594,192.168.4.6,34656
-77.09669047890584,192.168.4.6,34704
-74.06631864493355,192.168.4.11,34704
-65.08052603360566,192.168.4.10,34704
-64.78551865787715,192.168.4.7,34704
-65.04667567911189,192.168.4.10,34752
-77.24941528183324,192.168.4.6,34752
-64.6103690985583,192.168.4.7,34752
-74.15764481325172,192.168.4.11,34752
-65.04521401568954,192.168.4.10,34784
-77.39737713324753,192.168.4.6,34784
-64.40228071889297,192.168.4.7,34784
-74.12160731493395,192.168.4.11,34784
-74.18008132595449,192.168.4.11,34832
-64.16403850755485,192.168.4.7,34832
-77.38500088351762,192.168.4.6,34832
-65.04379864872084,192.168.4.10,34832
-77.40415425344676,192.168.4.6,34864
-65.10501375712936,192.168.4.10,34864
-64.11380554124528,192.168.4.7,34864
-74.23673470816728,192.168.4.11,34864
-74.26049473358339,192.168.4.11,34896
-65.10172864947754,192.168.4.10,34896
-64.1935668652282,192.168.4.7,34896
-77.39156780153225,192.168.4.6,34896
-74.31464427862853,192.168.4.11,34944
-65.09854728293284,192.168.4.10,34944
-77.41051542341472,192.168.4.6,34944
-64.31000827860484,192.168.4.7,34960
-65.09546629316348,192.168.4.10,34960
-74.21146230956072,192.168.4.11,34960
-74.26713765672957,192.168.4.11,34976
-65.09248243289534,192.168.4.10,35008
-77.3977316463476,192.168.4.6,35008
-64.21585463902164,192.168.4.7,35008
-77.50990604429829,192.168.4.6,35056
-65.12084029351911,192.168.4.10,35056
-74.47672384107754,192.168.4.11,35056
-64.08694681090132,192.168.4.7,35056
-77.71200188718345,192.168.4.6,35072
-64.04405184509898,192.168.4.7,35072
-65.17954580237512,192.168.4.10,35072
-74.74204242609068,192.168.4.11,35072
-77.65869294822235,192.168.4.6,35088
-64.12011883237786,192.168.4.7,35088
-74.81232945680625,192.168.4.11,35088
-65.29887129407352,192.168.4.10,35088
-65.4144456370056,192.168.4.10,35120
-64.00043137400583,192.168.4.7,35120
-77.70045809963098,192.168.4.6,35120
-75.12945609388481,192.168.4.11,35120
-65.4951683044927,192.168.4.10,35136
-63.88680693081127,192.168.4.7,35136
-77.70978493037188,192.168.4.6,35136
-65.57335632202924,192.168.4.10,35152
-63.89104205730352,192.168.4.7,35152
-77.78109387638446,192.168.4.6,35152
-65.58667164485314,192.168.4.10,35168
-77.85018121290041,192.168.4.6,35168
-63.85807889727083,192.168.4.7,35168
-75.3433249062056,192.168.4.11,35168
-75.55053566347698,192.168.4.11,35200
-63.75346394224788,192.168.4.7,35200
-65.72438687508229,192.168.4.10,35200
-77.97938669170367,192.168.4.6,35200
-77.98002848066854,192.168.4.6,35216
-65.70178627444825,192.168.4.10,35216
-75.84468021860982,192.168.4.11,35216
-63.7261580451664,192.168.4.7,35216
-76.03628352962697,192.168.4.11,35232
-77.85611346949855,192.168.4.6,35232
-65.89826002834744,192.168.4.10,35232
-63.80779675261693,192.168.4.7,35232
-76.28417810341772,192.168.4.11,35248
-65.65190573649892,192.168.4.10,35248
-77.70492447543438,192.168.4.6,35248
-63.70786718687945,192.168.4.7,35248
-65.5692007060918,192.168.4.10,35264
-63.82407439449525,192.168.4.7,35344
-65.61381777744015,192.168.4.10,35344
-77.65184452614366,192.168.4.6,35344
-63.90029060508809,192.168.4.7,35376
-76.49322769031205,192.168.4.11,35376
-65.59467903221861,192.168.4.10,35376
-77.50701906660947,192.168.4.6,35376
-63.97330635695744,192.168.4.7,35392
-65.91908146210223,192.168.4.10,35392
-77.39783668436064,192.168.4.6,35392
-76.57125812234979,192.168.4.11,35456
-66.13981870573718,192.168.4.10,35456
-77.0741294020424,192.168.4.6,35456
-64.18146007177727,192.168.4.7,35456
-66.29131377468325,192.168.4.10,35472
-76.89588171729685,192.168.4.11,35472
-76.82276687938445,192.168.4.6,35472
-64.44978435802143,192.168.4.7,35472
-66.40690598809145,192.168.4.10,35488
-77.08588898184709,192.168.4.11,35488
-64.63912497577573,192.168.4.7,35488
-76.57923218657017,192.168.4.6,35488
-76.3432813306211,192.168.4.6,35504
-64.78705862530006,192.168.4.7,35504
-65.0304555252803,192.168.4.7,35520
-66.55005177981852,192.168.4.10,35520
-76.98983249063544,192.168.4.11,35520
-66.78221500358639,192.168.4.10,35536
-77.05240417951777,192.168.4.11,35536
-76.42598752940172,192.168.4.6,35536
-65.23089986477282,192.168.4.7,35536
-77.05077296600744,192.168.4.11,35552
-65.32344917952047,192.168.4.7,35552
-66.94480555329127,192.168.4.10,35552
-76.1325499456252,192.168.4.6,35552
-75.94164086925863,192.168.4.6,35568
-65.44579268146119,192.168.4.7,35568
-77.11144752266087,192.168.4.11,35568
-67.22695405710044,192.168.4.10,35568
-75.81893669184208,192.168.4.6,35584
-67.56260751112572,192.168.4.10,35584
-65.59672253016078,192.168.4.7,35584
-77.17023334354973,192.168.4.11,35600
-75.8868332214157,192.168.4.6,35600
-67.85662891057113,192.168.4.10,35600
-65.61003618741019,192.168.4.7,35648
-75.76583683422201,192.168.4.6,35648
-68.1103210655822,192.168.4.10,35648
-77.00929739699052,192.168.4.11,35664
-68.57415819601725,192.168.4.10,35664
-75.86651511429156,192.168.4.6,35664
-65.75444303407016,192.168.4.7,35664
-68.68087338453888,192.168.4.10,35760
-65.86084400227358,192.168.4.7,35760
-75.62163485961234,192.168.4.6,35760
-76.91562590314936,192.168.4.11,35760
-68.84655690544712,192.168.4.10,35792
-65.96343019355179,192.168.4.7,35792
-75.75793021034842,192.168.4.6,35792
-76.76261562009317,192.168.4.11,35792
-69.03821998115089,192.168.4.10,35808
-75.64094913903912,192.168.4.6,35808
-76.64549559966693,192.168.4.11,35808
-66.09495048635003,192.168.4.7,35808
-69.31734384531138,192.168.4.10,35824
-66.18933865550672,192.168.4.7,35824
-76.40751231732418,192.168.4.11,35824
-75.40309421527115,192.168.4.6,35824
-69.43203960514874,192.168.4.10,35840
-75.73296358376287,192.168.4.6,35840
-76.17693703919771,192.168.4.11,35840
-66.41004335931889,192.168.4.7,35840
-66.49376602715651,192.168.4.7,35856
-75.71014737350708,192.168.4.6,35856
-76.35819263518044,192.168.4.11,35856
-69.63659042766382,192.168.4.10,35856
-66.60684592542044,192.168.4.7,35872
-69.86590683277068,192.168.4.10,35872
-75.81255584002564,192.168.4.6,35872
-76.37817027775647,192.168.4.11,35872
-76.52203460279492,192.168.4.11,35888
-75.66274832094369,192.168.4.6,35888
-66.7804032525509,192.168.4.7,35888
-69.93236615312958,192.168.4.10,35888
-75.7355031490221,192.168.4.6,35904
-70.05903550907381,192.168.4.10,35904
-76.53691228506366,192.168.4.11,35904
-66.85168653556553,192.168.4.7,35904
-66.98465632988825,192.168.4.7,35920
-76.61358103356758,192.168.4.11,35920
-75.71260821088302,192.168.4.6,35920
-70.3997364186896,192.168.4.10,35920
-76.68786325467453,192.168.4.11,35936
-75.3791442954393,192.168.4.6,35936
-66.98514727111011,192.168.4.7,35936
-70.6675410959967,192.168.4.10,35936
-76.82208733148012,192.168.4.11,35968
-70.98927696857668,192.168.4.10,35968
-67.01756405740923,192.168.4.7,35968
-75.42959842791407,192.168.4.6,35968
-77.10776845906373,192.168.4.11,36016
-75.10494587822639,192.168.4.6,36016
-66.98511214331387,192.168.4.7,36016
-71.30098737266579,192.168.4.10,36016
-71.54071138976904,192.168.4.10,36032
-77.44681103679106,192.168.4.11,36032
-74.82152782398835,192.168.4.6,36032
-67.04927493433611,192.168.4.7,36032
-67.1431077005409,192.168.4.7,36048
-74.67144402988635,192.168.4.6,36048
-71.5861483158044,192.168.4.10,36064
-74.43264899893886,192.168.4.6,36064
-71.66130543120947,192.168.4.10,36096
-67.45614519723563,192.168.4.7,36096
-74.23241532332945,192.168.4.6,36096
-77.52628412632154,192.168.4.11,36096
-71.92093243653896,192.168.4.10,36144
-73.97615952968039,192.168.4.6,36144
-77.57215644322451,192.168.4.11,36144
-71.95452887067873,192.168.4.10,36160
-73.75900843075401,192.168.4.6,36160
-67.69543001348453,192.168.4.7,36160
-77.46096607330828,192.168.4.11,36160
-73.5486170846812,192.168.4.6,36176
-77.35323677046928,192.168.4.11,36176
-71.89367617376497,192.168.4.10,36176
-77.6846378495725,192.168.4.11,36192
-73.50041251261219,192.168.4.6,36192
-72.11492264123964,192.168.4.10,36192
-67.64171447767872,192.168.4.7,36192
-72.01794477610612,192.168.4.10,36208
-73.48483594765572,192.168.4.6,36208
-67.46316436845683,192.168.4.7,36208
-71.98625319244475,192.168.4.10,36224
-73.59425388229899,192.168.4.6,36224
-67.41690497129925,192.168.4.7,36224
-77.72558102190457,192.168.4.11,36224
-72.08007876045393,192.168.4.10,36240
-67.40373669725537,192.168.4.7,36240
-73.54462896225408,192.168.4.6,36240
-72.01532138226129,192.168.4.10,36256
-73.3720394968083,192.168.4.6,36256
-73.17369518758954,192.168.4.6,36304
-77.95201119392746,192.168.4.11,36304
-72.2638991372153,192.168.4.10,36304
-67.32788085406423,192.168.4.7,36304
-72.95039775644024,192.168.4.6,36320
-72.44247272672766,192.168.4.10,36320
-77.79787045023052,192.168.4.11,36320
-67.38060427798285,192.168.4.7,36320
-67.52614288273963,192.168.4.7,36336
-73.07645062326121,192.168.4.6,36336
-77.83528900084575,192.168.4.11,36336
-72.8334040553631,192.168.4.10,36336
-72.91843497249631,192.168.4.6,36352
-67.63550897211117,192.168.4.7,36352
-77.59140092151976,192.168.4.11,36352
-73.21216184943395,192.168.4.10,36352
-77.41735812185793,192.168.4.11,36368
-67.67843679451569,192.168.4.7,36368
-73.23668780202915,192.168.4.10,36368
-72.88984669723555,192.168.4.6,36368
-77.24873277564117,192.168.4.11,36400
-72.79989404438001,192.168.4.6,36400
-77.02310254548672,192.168.4.11,36416
-67.75142701390173,192.168.4.7,36416
-73.41610233893182,192.168.4.10,36416
-72.89950409965275,192.168.4.6,36416
-76.77336868257558,192.168.4.11,36432
-72.68474262712772,192.168.4.6,36432
-73.58993034407133,192.168.4.10,36432
-67.85349984777037,192.168.4.7,36432
-73.60269581787342,192.168.4.10,36448
-67.85810035104491,192.168.4.7,36448
-76.59366197578791,192.168.4.11,36448
-72.72568273041993,192.168.4.6,36448
-72.76534846209049,192.168.4.6,36464
-76.54405632953886,192.168.4.11,36464
-73.6773234462068,192.168.4.10,36464
-67.83116823923595,192.168.4.7,36464
-72.86603354507888,192.168.4.6,36528
-76.49599475942293,192.168.4.11,36528
-73.74962749167616,192.168.4.10,36528
-68.4638605117707,192.168.4.7,36528
-73.6329036664787,192.168.4.10,36544
-76.8229510240114,192.168.4.11,36544
-72.65231446436185,192.168.4.6,36576
-76.82846199438278,192.168.4.11,36576
-68.48067108623313,192.168.4.7,36576
-73.6132018315611,192.168.4.10,36576
-73.62524251927793,192.168.4.10,36624
-72.78764483230684,192.168.4.6,36624
-73.57465038360303,192.168.4.10,36640
-76.89605504069924,192.168.4.11,36640
-72.76312783143857,192.168.4.6,36640
-72.73937398212662,192.168.4.6,36656
-76.89929051497681,192.168.4.11,36656
-76.77791808468136,192.168.4.11,36672
-72.56072480015534,192.168.4.6,36672
-73.52563334615962,192.168.4.10,36688
-76.69145039991207,192.168.4.11,36688
-72.54327115721755,192.168.4.6,36704
-73.54039976778292,192.168.4.10,36704
-72.65086847911805,192.168.4.6,36768
-68.4342656335105,192.168.4.7,36768
-72.47497441449813,192.168.4.6,36784
-68.5146440928362,192.168.4.7,36784
-73.64809223755968,192.168.4.10,36784
-76.60767418771465,192.168.4.11,36784
-76.65101281608784,192.168.4.11,36800
-68.62378909812148,192.168.4.7,36800
-72.58469752376055,192.168.4.6,36800
-73.56566116733508,192.168.4.10,36800
-76.66187566444506,192.168.4.11,36832
-72.47311704912798,192.168.4.6,36832
-68.72947706493913,192.168.4.7,36832
-73.51692469189291,192.168.4.10,36832
-72.42726351549375,192.168.4.6,36848
-68.55018541920694,192.168.4.7,36848
-72.3205835356841,192.168.4.6,36864
-76.42338614824162,192.168.4.11,36864
-68.47040888455842,192.168.4.7,36864
-72.37285849635076,192.168.4.6,36880
-68.45569775750278,192.168.4.7,36880
-76.3168271722429,192.168.4.11,36880
-73.5630902555344,192.168.4.10,36880
-73.4521777677163,192.168.4.10,36896
-76.1513314958618,192.168.4.11,36896
-72.361252585228,192.168.4.6,36912
-72.4122616206861,192.168.4.6,36928
-75.95986040900654,192.168.4.11,36928
-73.31359000431358,192.168.4.10,36928
