rssi,node,millis
-64.31734994527372,192.168.4.2,26096
-69.33705442996497,192.168.4.5,26096
-69.41994525747577,192.168.4.5,26112
-64.34050743393888,192.168.4.2,26112
-69.50025577984535,192.168.4.5,26128
-64.32901719028715,192.168.4.2,26128
-64.31796950755891,192.168.4.2,26144
-69.48468411564734,192.168.4.5,26144
-69.43846981355344,192.168.4.5,26160
-64.30734227900157,192.168.4.2,26160
-64.33039164656674,192.168.4.2,26176
-69.42482142134352,192.168.4.5,26176
-64.35258296997449,192.168.4.2,26192
-69.3804705944665,192.168.4.5,26192
-69.39975484354031,192.168.4.5,26208
-64.34094292269863,192.168.4.2,26208
-64.36262245318339,192.168.4.2,26224
-64.38351796936269,192.168.4.2,26240
-69.41843880759814,192.168.4.5,26240
-69.40541398269687,192.168.4.5,26256
-64.37098477643052,192.168.4.2,26256
-64.32631508709923,192.168.4.2,26272
-69.39279459550129,192.168.4.5,26272
-69.41169516106247,192.168.4.5,26288
-64.31571276053138,192.168.4.2,26288
-64.37029338016858,192.168.4.2,26304
-69.39888027983113,192.168.4.5,26304
-69.41759138636904,192.168.4.5,26320
-64.35832331503954,192.168.4.2,26320
-69.37346592546601,192.168.4.5,26336
-64.3145158956078,192.168.4.2,26336
-69.36184103459993,192.168.4.5,26352
-64.30439444581665,192.168.4.2,26352
-64.29461869017358,192.168.4.2,26368
-69.35057799925585,192.168.4.5,26368
-64.25312105928464,192.168.4.2,26384
-69.30853854714096,192.168.4.5,26384
-64.24502211286459,192.168.4.2,26400
-69.26780767973962,192.168.4.5,26400
-64.20525317435609,192.168.4.2,26416
-69.22834466200617,192.168.4.5,26416
-64.1987072882927,192.168.4.2,26448
-69.2212369868972,192.168.4.5,26448
-69.21435055523165,192.168.4.5,26464
-64.16053523569913,192.168.4.2,26464
-69.17655154761428,192.168.4.5,26480
-64.15543023102951,192.168.4.2,26480
-69.13992912180107,192.168.4.5,26496
-64.11873580685013,192.168.4.2,26496
-64.08325043511748,192.168.4.2,26512
-69.13557356086682,192.168.4.5,26512
-64.11229539343823,192.168.4.2,26528
-69.10022667929893,192.168.4.5,26528
-64.07709324615283,192.168.4.2,26544
-69.09710693478132,192.168.4.5,26544
-69.09408429913758,192.168.4.5,26560
-64.04303987161495,192.168.4.2,26560
-69.0600288813343,192.168.4.5,26576
-64.01009463034013,192.168.4.2,26576
-69.02703351106452,192.168.4.5,26592
-63.97821860166579,192.168.4.2,26592
-69.02619204297456,192.168.4.5,26608
-63.94737448738957,192.168.4.2,26608
-63.949032505914246,192.168.4.2,26624
-68.99424992313654,192.168.4.5,26624
-68.99442890484266,192.168.4.5,26640
-63.91915448550212,192.168.4.2,26640
-63.85877657078037,192.168.4.2,26656
-68.99460231537752,192.168.4.5,26656
-63.86321665195363,192.168.4.2,26672
-68.99477032815852,192.168.4.5,26672
-63.83609367510054,192.168.4.2,26688
-68.96380629271025,192.168.4.5,26688
-68.96493288746963,192.168.4.5,26720
-63.809838059447,192.168.4.2,26720
-63.78442069522192,192.168.4.2,26736
-68.96602441474445,192.168.4.5,26736
-63.75981357279807,192.168.4.2,26752
-68.96708196609566,192.168.4.5,26752
-68.96810659910523,192.168.4.5,26768
-63.73598973045198,192.168.4.2,26768
-63.7129232054429,192.168.4.2,26784
-69.00022613272147,192.168.4.5,26784
-68.96909230363696,192.168.4.5,26816
-63.72191665026557,192.168.4.2,26816
-69.00118114745894,192.168.4.5,26832
-63.69930960561719,192.168.4.2,26832
-68.97001759909868,192.168.4.5,26848
-63.677418612269406,192.168.4.2,26848
-63.65622025568873,192.168.4.2,26864
-68.90869729520736,192.168.4.5,26864
-63.666974593972114,192.168.4.2,26880
-68.91153925410633,192.168.4.5,26880
-68.88316597799275,192.168.4.5,26896
-63.64611625494643,192.168.4.2,26896
-68.85567587283525,192.168.4.5,26912
-63.62591602707548,192.168.4.2,26912
-63.63760826175612,192.168.4.2,26928
-68.82904144807814,192.168.4.5,26928
-68.80323606888692,192.168.4.5,26944
-63.61768445325385,192.168.4.2,26944
-68.80936069329144,192.168.4.5,26960
-63.56714750917762,192.168.4.2,26960
-68.78416791589234,192.168.4.5,26976
-63.580666932164654,192.168.4.2,26976
-68.79088606930412,192.168.4.5,26992
-63.562534571882274,192.168.4.2,26992
-68.76626835017296,192.168.4.5,27008
-63.54497188132509,192.168.4.2,27008
-68.8046704142717,192.168.4.5,27024
-63.52796065015519,192.168.4.2,27024
-68.81075039031512,192.168.4.5,27040
-63.511483278385455,192.168.4.2,27040
-68.78551436328262,192.168.4.5,27056
-63.49552275340909,192.168.4.2,27056
-68.79219060437826,192.168.4.5,27072
-63.511262255560986,192.168.4.2,27072
-68.76753228544281,192.168.4.5,27104
-63.52650850529249,192.168.4.2,27104
-63.47889524357758,192.168.4.2,27120
-68.74364150081827,192.168.4.5,27120
-68.75162110711076,192.168.4.5,27136
-63.49514694669509,192.168.4.2,27136
-63.54207326007387,192.168.4.2,27152
-68.7593523339328,192.168.4.5,27152
-63.52517149802451,192.168.4.2,27168
-68.76684291256346,192.168.4.5,27168
-63.50879844133628,192.168.4.2,27184
-68.74297358922989,192.168.4.5,27184
-63.52411092905214,192.168.4.2,27200
-68.75097398438234,192.168.4.5,27200
-63.57011536860338,192.168.4.2,27216
-68.72759861047614,192.168.4.5,27216
-63.58351399901706,192.168.4.2,27232
-68.73607757818637,192.168.4.5,27232
-63.565328529014366,192.168.4.2,27248
-68.74429262305486,192.168.4.5,27248
-63.54771115908039,192.168.4.2,27264
-68.75225196016449,192.168.4.5,27264
-63.49948318335654,192.168.4.2,27280
-68.75996354888692,192.168.4.5,27280
-63.48391991371155,192.168.4.2,27296
-68.73630836187935,192.168.4.5,27296
-63.46884252600061,192.168.4.2,27328
-68.71338948414336,192.168.4.5,27328
-63.45423576509957,192.168.4.2,27344
-68.75343747232526,192.168.4.5,27344
-63.47123807327874,192.168.4.2,27376
-68.76111215934631,192.168.4.5,27376
-63.45655825938724,192.168.4.2,27392
-68.73742122150135,192.168.4.5,27392
-63.44233644077759,192.168.4.2,27408
-68.71446770558532,192.168.4.5,27408
-63.42855826548072,192.168.4.2,27424
-68.6922286580183,192.168.4.5,27424
-63.38406254710373,192.168.4.2,27440
-68.70180857516583,192.168.4.5,27440
-63.3721005237109,192.168.4.2,27456
-68.67996356556476,192.168.4.5,27456
-63.36051151009947,192.168.4.2,27472
-68.65879852003577,192.168.4.5,27472
-63.349283834918175,192.168.4.2,27488
-68.6382922734875,192.168.4.5,27488
-63.33840619561283,192.168.4.2,27504
-68.58729758556166,192.168.4.5,27504
-63.32786764644777,192.168.4.2,27520
-68.60014366374281,192.168.4.5,27520
-68.61258988535643,192.168.4.5,27536
-63.28651679091683,192.168.4.2,27536
-63.27759467702399,192.168.4.2,27552
-68.59352196341634,192.168.4.5,27552
-63.300089746224536,192.168.4.2,27568
-68.60617429672409,192.168.4.5,27568
-63.29074544229351,192.168.4.2,27584
-68.58730607138989,192.168.4.5,27584
-63.281692312063065,192.168.4.2,27600
-68.56902515239085,192.168.4.5,27600
-63.2417842816947,192.168.4.2,27616
-68.58243999111276,192.168.4.5,27616
-63.26539235433361,192.168.4.2,27632
-68.56431053752351,192.168.4.5,27632
-63.25712916072778,192.168.4.2,27648
-68.57787212663857,192.168.4.5,27648
-63.24912339034827,192.168.4.2,27664
-68.59101158773304,192.168.4.5,27664
-63.27250170086141,192.168.4.2,27712
-68.63486879191109,192.168.4.5,27712
-68.67736086446153,192.168.4.5,27776
-63.32628598207287,192.168.4.2,27776
-63.347261221901405,192.168.4.2,27792
-68.65627683481235,192.168.4.5,27792
-68.66697581338585,192.168.4.5,27824
-63.36758314333592,192.168.4.2,27824
-63.356139210214025,192.168.4.2,27840
-68.70846849877513,192.168.4.5,27840
-68.71754292138348,192.168.4.5,27888
-63.40731675835544,192.168.4.2,27888
-68.757461617713,192.168.4.5,27904
-63.425768277383135,192.168.4.2,27904
-63.41251332654674,192.168.4.2,27920
-68.73388431387647,192.168.4.5,27920
-68.77329435583002,192.168.4.5,27952
-63.46193421372479,192.168.4.2,27952
-68.78035096133614,192.168.4.5,27968
-63.47868486599449,192.168.4.2,27968
-63.49491390582372,192.168.4.2,27984
-68.75606118727366,192.168.4.5,27984
-63.47950688982149,192.168.4.2,28000
-68.76365420493458,192.168.4.5,28000
-63.52684053371509,192.168.4.2,28016
-68.77101087676421,192.168.4.5,28016
-68.77813855943766,192.168.4.5,28032
-63.510439867986406,192.168.4.2,28032
-63.52567988135832,192.168.4.2,28048
-68.78504438064058,192.168.4.5,28048
-68.7917352461969,192.168.4.5,28064
-63.5404453774472,192.168.4.2,28064
-68.79821784697462,192.168.4.5,28080
-63.52362151659544,192.168.4.2,28080
-63.50732146905514,192.168.4.2,28096
-68.77337193554648,192.168.4.5,28096
-63.52265819658293,192.168.4.2,28128
-68.7804261261145,192.168.4.5,28128
-63.5063883053549,192.168.4.2,28144
-68.78726074278703,192.168.4.5,28144
-68.76275589029557,192.168.4.5,28160
-63.52175393204137,192.168.4.2,28160
-68.73901379376056,192.168.4.5,28176
-63.53664117664144,192.168.4.2,28176
-68.74713744088518,192.168.4.5,28192
-63.61332235711791,192.168.4.2,28192
-68.75500822543137,192.168.4.5,28208
-63.59423049824004,192.168.4.2,28208
-68.79376074791932,192.168.4.5,28224
-63.575733009657405,192.168.4.2,28224
-68.80018030137263,192.168.4.5,28240
-63.58893974824628,192.168.4.2,28240
-68.77527330544399,192.168.4.5,28256
-63.60173534136896,192.168.4.2,28256
-68.81339504215072,192.168.4.5,28272
-63.61413259233115,192.168.4.2,28272
-63.59501582142837,192.168.4.2,28288
-68.8192034442185,192.168.4.5,28288
-63.54536616743661,192.168.4.2,28304
-68.82483104972106,192.168.4.5,28304
-63.55951797437091,192.168.4.2,28320
-68.83028348626473,192.168.4.5,28320
-68.83556620628684,192.168.4.5,28336
-63.60435708256117,192.168.4.2,28336
-68.84068449250813,192.168.4.5,28352
-63.61667256871292,192.168.4.2,28352
-63.628604676393785,192.168.4.2,28368
-68.87677019271841,192.168.4.5,28368
-68.8806059335941,192.168.4.5,28400
-63.64016534233086,192.168.4.2,28400
-63.651366131391406,192.168.4.2,28416
-68.8843222803991,192.168.4.5,28416
-63.662218248185546,192.168.4.2,28432
-63.67273254830531,192.168.4.2,28464
-68.88792294948061,192.168.4.5,28464
-68.89141154150808,192.168.4.5,28480
-63.65179210022917,192.168.4.2,28480
-63.631503503634,192.168.4.2,28496
-68.92591827449512,192.168.4.5,28496
-63.6118464645489,192.168.4.2,28512
-63.59280132104692,192.168.4.2,28528
-68.92822419631898,192.168.4.5,28528
-63.57434902353905,192.168.4.2,28544
-68.89933161294208,192.168.4.5,28544
-63.58759836953501,192.168.4.2,28560
-63.56930806481755,192.168.4.2,28576
-68.87133836120015,192.168.4.5,28576
-68.90646990658388,192.168.4.5,28592
-63.55158710365314,192.168.4.2,28592
-68.90938119248882,192.168.4.5,28608
-63.53441776186875,192.168.4.2,28608
-68.94332858893638,192.168.4.5,28624
-63.54891000378677,192.168.4.2,28624
-68.94509258461004,192.168.4.5,28640
-63.56295113244905,192.168.4.2,28640
-69.00905513153555,192.168.4.5,28656
-63.57655519108935,192.168.4.2,28656
-63.58973578568088,192.168.4.2,28672
-69.07102673355924,192.168.4.5,28672
-63.57137905302901,192.168.4.2,28688
-69.06881590364937,192.168.4.5,28688
-63.55359372230704,192.168.4.2,28704
-69.06667388964416,192.168.4.5,28720
-63.50523499816752,192.168.4.2,28720
-63.4583815621322,192.168.4.2,28736
-63.47524050561386,192.168.4.2,28768
-69.033471820225,192.168.4.5,28768
-63.46044771351244,192.168.4.2,28784
-69.0013032226395,192.168.4.5,28784
-69.0012626575812,192.168.4.5,28800
-63.44611538256211,192.168.4.2,28800
-69.00122335518049,192.168.4.5,28816
-63.43222917921577,192.168.4.2,28816
-63.41877521616397,192.168.4.2,28832
-69.03231200541651,192.168.4.5,28832
-69.03130623837153,192.168.4.5,28848
-63.436866946676645,192.168.4.2,28848
-63.42326863410823,192.168.4.2,28864
-69.06145850683728,192.168.4.5,28864
-69.05954550453376,192.168.4.5,28880
-63.41009359917771,192.168.4.2,28880
-69.02656531847155,192.168.4.5,28896
-68.99461169773588,192.168.4.5,28912
-63.366201788737,192.168.4.2,28912
-63.323676205694,192.168.4.2,28944
-68.96365268870525,192.168.4.5,28944
-63.28247432214795,192.168.4.2,28960
-68.96478406162299,192.168.4.5,28960
-63.30480863751677,192.168.4.2,28976
-68.93475348935227,192.168.4.5,28976
-68.93678439982351,192.168.4.5,28992
-63.29532090654684,192.168.4.2,28992
-68.87649863620592,192.168.4.5,29008
-63.25500166363216,192.168.4.2,29008
-63.21593743952823,192.168.4.2,29024
-68.84921610047616,192.168.4.5,29024
-68.82278278085114,192.168.4.5,29040
-63.17808916845904,192.168.4.2,29040
-63.20367263773106,192.168.4.2,29056
-68.79717224401088,192.168.4.5,29056
-68.83461233788749,192.168.4.5,29072
-63.22845977064087,192.168.4.2,29072
-68.83976031486449,192.168.4.5,29088
-63.25247535513591,192.168.4.2,29088
-68.87587478138647,192.168.4.5,29104
-63.27574340754148,192.168.4.2,29104
-68.84861166422778,192.168.4.5,29120
-63.360540793657,192.168.4.2,29120
-68.85332388796353,192.168.4.5,29136
-63.41157190311552,192.168.4.2,29136
-68.85788943558677,192.168.4.5,29152
-63.42988778109311,192.168.4.2,29152
-68.86231287264516,192.168.4.5,29168
-63.44763354244308,192.168.4.2,29168
-68.86659862257581,192.168.4.5,29184
-63.52708049940491,192.168.4.2,29184
-63.51067418079462,192.168.4.2,29200
-68.90187770035027,192.168.4.5,29200
-63.52590531627463,192.168.4.2,29216
-68.93605865582232,192.168.4.5,29216
-69.00030239916691,192.168.4.5,29232
-63.54066235422415,192.168.4.2,29232
-63.52383328093251,192.168.4.2,29248
-69.00029298646993,192.168.4.5,29248
-69.00028386675942,192.168.4.5,29264
-63.50752804369351,192.168.4.2,29264
-69.00027503091566,192.168.4.5,29280
-63.49173033701907,192.168.4.2,29280
-63.507551126756105,192.168.4.2,29296
-69.03139319931815,192.168.4.5,29296
-63.52287946546454,192.168.4.2,29312
-68.96816257327481,192.168.4.5,29312
-68.96915356823534,192.168.4.5,29328
-63.50660392200499,192.168.4.2,29328
-68.97011371676406,192.168.4.5,29344
-63.52196174222704,192.168.4.2,29344
-68.93991724979722,192.168.4.5,29360
-63.50571476640787,192.168.4.2,29360
-68.91066070008144,192.168.4.5,29376
-63.521100261481,192.168.4.2,29376
-63.5048801024253,192.168.4.2,29392
-68.88231481106688,192.168.4.5,29392
-63.55141832780892,192.168.4.2,29424
-68.88597796607488,192.168.4.5,29424
-63.53425446734551,192.168.4.2,29440
-68.88952709904883,192.168.4.5,29440
-63.61100510907988,192.168.4.2,29456
-68.89296575912172,192.168.4.5,29456
-68.89629738495363,192.168.4.5,29472
-63.65424000243123,192.168.4.2,29472
-63.66500238620746,192.168.4.2,29488
-68.86839857896187,192.168.4.5,29488
-68.87249490075793,192.168.4.5,29504
-63.67542977163864,192.168.4.2,29504
-63.65440584177735,192.168.4.2,29520
-68.90759044666234,192.168.4.5,29520
-63.66516306248427,192.168.4.2,29536
-68.87934012459792,192.168.4.5,29536
-68.91422260107271,192.168.4.5,29552
-63.67558544564908,192.168.4.2,29552
-63.68568341370966,192.168.4.2,29568
-68.94801930014785,192.168.4.5,29568
-68.9496372893161,192.168.4.5,29584
-63.66434032368157,192.168.4.2,29584
-63.67478831524849,192.168.4.2,29600
-68.95120491577364,192.168.4.5,29600
-68.95272374714693,192.168.4.5,29616
-63.6849110946747,192.168.4.2,29616
-68.95419530226735,192.168.4.5,29632
-63.663592045817936,192.168.4.2,29632
-68.92449432348467,192.168.4.5,29648
-63.67406332819158,192.168.4.2,29648
-63.68420867351541,192.168.4.2,29664
-68.926844568231,192.168.4.5,29664
-68.89799492834064,192.168.4.5,29696
-63.6629114898929,192.168.4.2,29696
-63.67340395521898,192.168.4.2,29712
-68.87004328337898,192.168.4.5,29712
-68.87408841090554,192.168.4.5,29728
-63.68356982418696,192.168.4.2,29728
-68.90913435604733,192.168.4.5,29744
-63.662292526813495,192.168.4.2,29744
-68.88083597713641,192.168.4.5,29776
-63.64167752252671,192.168.4.2,29776
-68.915671892611,192.168.4.5,29808
-63.68395766644592,192.168.4.2,29808
-68.94942347997788,192.168.4.5,29840
-63.69379503232479,192.168.4.2,29840
-68.95099776162068,192.168.4.5,29856
-63.70332619302186,192.168.4.2,29856
-68.92139631182144,192.168.4.5,29872
-63.712560679717214,192.168.4.2,29872
-68.86158952913071,192.168.4.5,29888
-63.690380993143485,192.168.4.2,29888
-63.793398621928695,192.168.4.2,29904
-63.862082914366034,192.168.4.2,29920
-68.83477106517296,192.168.4.5,29920
-63.80412235670036,192.168.4.2,29936
-68.83991410148387,192.168.4.5,29936
-68.87602378109946,192.168.4.5,29952
-63.84134612050536,192.168.4.2,29952
-68.94213621369907,192.168.4.5,29968
-63.81515776484489,192.168.4.2,29968
-69.00619078251202,192.168.4.5,29984
-63.82091129962159,192.168.4.2,29984
-69.06825154210715,192.168.4.5,30000
-63.85761247776405,192.168.4.2,30000
-63.830917804045605,192.168.4.2,30016
-63.805054048420985,192.168.4.2,30032
-63.81112207873809,192.168.4.2,30048
-63.817001231075885,192.168.4.2,30064
-63.82269738459197,192.168.4.2,30096
-63.765962773024334,192.168.4.2,30112
-63.80437431793983,192.168.4.2,30128
-63.81046350591644,192.168.4.2,30160
-63.84748988821956,192.168.4.2,30176
-63.82111029864608,192.168.4.2,30192
-63.82667855019898,192.168.4.2,30208
-63.832073480269976,192.168.4.2,30224
-63.86842721428377,192.168.4.2,30240
-63.903649375327085,192.168.4.2,30288
-63.87552172490075,192.168.4.2,30304
-63.87939632659409,192.168.4.2,30320
-63.91427705480115,192.168.4.2,30336
-63.91694532978333,192.168.4.2,30352
-63.91953055008541,192.168.4.2,30368
-63.95316203095889,192.168.4.2,30400
-63.95461994377403,192.168.4.2,30416
-63.95603247652846,192.168.4.2,30432
-63.95740104175537,192.168.4.2,30448
-63.95872700802033,192.168.4.2,30464
-63.96001170128996,192.168.4.2,30480
-63.96125640625782,192.168.4.2,30496
-63.96246236762915,192.168.4.2,30528
-63.96363079136559,192.168.4.2,30544
-63.93363611622039,192.168.4.2,30560
-63.93570180688879,192.168.4.2,30576
-63.93770319936049,192.168.4.2,30592
-63.97076902461795,192.168.4.2,30608
-63.971678889283616,192.168.4.2,30624
-63.972560432837255,192.168.4.2,30640
-63.942287807299934,192.168.4.2,30672
-63.91295746960818,192.168.4.2,30704
-63.91566681890533,192.168.4.2,30720
-63.918291835018366,192.168.4.2,30736
-63.95196187241457,192.168.4.2,30768
-63.95345714221452,192.168.4.2,30784
-63.98603259857659,192.168.4.2,30800
-63.95534062869339,192.168.4.2,30816
