rssi,node,millis
-60.74815642387887,192.168.4.7,23056
-60.69177645833956,192.168.4.7,23072
-60.60515228241547,192.168.4.7,23088
-60.489371300688205,192.168.4.7,23104
-60.37752319949092,192.168.4.7,23136
-60.36544384041412,192.168.4.7,23152
-60.35377070347336,192.168.4.7,23168
-60.27870480063106,192.168.4.7,23184
-60.20614093091538,192.168.4.7,23216
-60.199585669633706,192.168.4.7,23232
-60.225005415602745,192.168.4.7,23248
-60.18614926003769,192.168.4.7,23264
-60.14856903405264,192.168.4.7,23280
-60.11221889132734,192.168.4.7,23296
-60.14028697429904,192.168.4.7,23312
-60.16744169180276,192.168.4.7,23344
-60.22527259142831,192.168.4.7,23360
-60.21816954355999,192.168.4.7,23376
-60.21129589755066,192.168.4.7,23392
-60.23612636133905,192.168.4.7,23408
-60.22869766426636,192.168.4.7,23456
-60.31582773463982,192.168.4.7,23488
-60.3373249896741,192.168.4.7,23504
-60.295329347345465,192.168.4.7,23520
-60.25467448131533,192.168.4.7,23536
-60.246685393089926,192.168.4.7,23552
-60.270305461320525,192.168.4.7,23568
-60.2931746898288,192.168.4.7,23584
-60.31531787432444,192.168.4.7,23616
-60.39938953087861,192.168.4.7,23632
-60.41819087391542,192.168.4.7,23648
-60.43639733753076,192.168.4.7,23680
-60.42274567633944,192.168.4.7,23744
-60.47207125142126,192.168.4.7,23760
-60.48857645607952,192.168.4.7,23776
-60.473305685350525,192.168.4.7,23792
-60.48976368518166,192.168.4.7,23808
-60.50570361960816,192.168.4.7,23824
-60.48990881356103,192.168.4.7,23840
-60.44338375435942,192.168.4.7,23856
-60.460761670970975,192.168.4.7,23872
-60.41516417260354,192.168.4.7,23904
-60.43341658847854,192.168.4.7,23936
-60.51350526463784,192.168.4.7,23952
-60.62228260149621,192.168.4.7,24000
-60.66526070939974,192.168.4.7,24032
-60.64451059097231,192.168.4.7,24064
-60.65559724536518,192.168.4.7,24080
-60.69752018583617,192.168.4.7,24096
-60.80049100565525,192.168.4.7,24128
-60.9002407870809,192.168.4.7,24176
-61.09039182868524,192.168.4.7,24208
-61.30576889034737,192.168.4.7,24224
-61.607918374875325,192.168.4.7,24240
-61.77596496640693,192.168.4.7,24256
-61.87643578107808,192.168.4.7,24304
-61.91144698297866,192.168.4.7,24320
-61.91420618394418,192.168.4.7,24336
-61.9791928091247,192.168.4.7,24352
-62.07330587677161,192.168.4.7,24368
-62.13332858466509,192.168.4.7,24432
-62.19147836187437,192.168.4.7,24496
-62.27896398824837,192.168.4.7,24576
-63.0,192.168.4.5,24608
-62.332571906737854,192.168.4.7,24608
-62.32221319315936,192.168.4.7,24624
-63.0,192.168.4.5,24624
-62.33222325824792,192.168.4.5,24640
-62.312177531564345,192.168.4.7,24640
-62.2713099640526,192.168.4.7,24736
-62.75062456296808,192.168.4.5,24736
-62.80079824418938,192.168.4.5,24784
-62.32514782961035,192.168.4.7,24784
-62.34616454369804,192.168.4.7,24848
-63.00249177951609,192.168.4.5,24848
-63.4362518793981,192.168.4.5,24880
-62.36652610087823,192.168.4.7,24880
-63.50794734300399,192.168.4.5,24896
-62.41739377838874,192.168.4.7,24896
-63.56385131661431,192.168.4.5,24928
-62.46667603131203,192.168.4.7,24928
-63.505871464290784,192.168.4.5,24960
-62.48328327270461,192.168.4.7,24960
-62.46823462195346,192.168.4.7,24992
-63.5523501693146,192.168.4.5,24992
-62.515930198333095,192.168.4.7,25008
-63.50440083108828,192.168.4.5,25008
-63.38296327639779,192.168.4.5,25024
-62.62441361681177,192.168.4.7,25024
-63.42957896305734,192.168.4.5,25072
-62.729517067728565,192.168.4.7,25072
-63.47013861723399,192.168.4.5,25088
-62.76907452396587,192.168.4.7,25088
-62.86967006669327,192.168.4.7,25200
-63.57302995777573,192.168.4.5,25200
-63.60031087321377,192.168.4.5,25232
-62.99826660900317,192.168.4.7,25232
-63.029454778871205,192.168.4.7,25248
-63.563728176069134,192.168.4.5,25248
-63.53084768904364,192.168.4.5,25264
-63.05967148542016,192.168.4.7,25264
-63.50111794163544,192.168.4.5,25312
-63.05781371431895,192.168.4.7,25312
-63.47409262841803,192.168.4.5,25328
-63.18054544733033,192.168.4.7,25328
-63.20605714216455,192.168.4.7,25376
-63.50147654434503,192.168.4.5,25392
-63.26190648705929,192.168.4.7,25392
-63.52659981911177,192.168.4.5,25424
-63.25375285562615,192.168.4.7,25424
-63.598624056393895,192.168.4.5,25440
-63.33924772783815,192.168.4.7,25440
-63.61769460083424,192.168.4.5,25456
-63.45321146595461,192.168.4.7,25456
-63.58911491416313,192.168.4.5,25488
-63.50136447569661,192.168.4.7,25488
-63.56252529296269,192.168.4.5,25520
-63.64141014565164,192.168.4.7,25520
-63.58181805967223,192.168.4.5,25568
-63.77709503541727,192.168.4.7,25568
-63.64301834228056,192.168.4.5,25632
-64.0019457109695,192.168.4.7,25632
-64.18866522016306,192.168.4.7,25664
-63.65811399136656,192.168.4.5,25664
-63.63080825499672,192.168.4.5,25696
-64.33844116700122,192.168.4.7,25696
-63.64585614327404,192.168.4.5,25744
-64.54581298206148,192.168.4.7,25744
-63.66005203224823,192.168.4.5,25760
-64.62221046344321,192.168.4.7,25760
-63.6734676440381,192.168.4.5,25776
-64.66510005855562,192.168.4.7,25776
-64.61326695421786,192.168.4.7,25792
-63.68616651466248,192.168.4.5,25840
-64.5630476056225,192.168.4.7,25840
-64.57664942612769,192.168.4.7,26000
-63.62148532930578,192.168.4.5,26000
-64.4653129462185,192.168.4.7,26016
-63.56008070286217,192.168.4.5,26016
-64.3885712355785,192.168.4.7,26048
-63.57654031371214,192.168.4.5,26048
-63.77717547801735,192.168.4.5,26080
-64.2830901841562,192.168.4.7,26080
-64.18089294795156,192.168.4.7,26096
-63.96834779064376,192.168.4.5,26096
-64.1441337973916,192.168.4.7,26112
-64.1869377791289,192.168.4.5,26112
-64.39564660562962,192.168.4.5,26128
-64.17077534811385,192.168.4.7,26128
-64.55951567299445,192.168.4.5,26144
-64.16545943873776,192.168.4.7,26144
-64.22256501905667,192.168.4.7,26160
-64.89275020041383,192.168.4.5,26176
-64.18450910927811,192.168.4.7,26176
-64.147637887591,192.168.4.7,26192
-65.07164199032187,192.168.4.5,26192
-64.01853112309298,192.168.4.7,26208
-65.03437647831923,192.168.4.5,26272
-63.95569885816207,192.168.4.7,26272
-65.1022664130345,192.168.4.5,26288
-63.89482253652938,192.168.4.7,26288
-65.13307571070023,192.168.4.5,26304
-63.80471366038776,192.168.4.7,26304
-65.06030775016804,192.168.4.5,26352
-63.71740980681171,192.168.4.7,26352
-63.63282364398989,192.168.4.7,26400
-65.09218486271429,192.168.4.5,26400
-65.08907413317357,192.168.4.5,26416
-63.550870560332086,192.168.4.7,26416
-65.08608321722254,192.168.4.5,26432
-63.53372338936944,192.168.4.7,26432
-65.01636180491086,192.168.4.5,26448
-63.45485526051655,192.168.4.7,26448
-64.98254063160925,192.168.4.5,26464
-63.40956950858925,192.168.4.7,26464
-63.36569343239465,192.168.4.7,26480
-64.94997849763122,192.168.4.5,26480
-65.1497117301031,192.168.4.5,26496
-63.54107392319533,192.168.4.7,26496
