rssi,node,millis
-70.42010782929076,192.168.4.7,4256
-70.43817239076373,192.168.4.7,4272
-73.47265772083097,192.168.4.3,4272
-73.45771417675698,192.168.4.3,4288
-70.4868234194143,192.168.4.7,4288
-70.5028081682022,192.168.4.7,4304
-73.44325691160486,192.168.4.3,4320
-70.48714705644316,192.168.4.7,4320
-70.50312038931348,192.168.4.7,4336
-73.42926884593258,192.168.4.3,4336
-73.44726451367707,192.168.4.3,4352
-70.48745078212832,192.168.4.7,4352
-70.50341347949436,192.168.4.7,4368
-73.46467898871232,192.168.4.3,4368
-73.48153229142073,192.168.4.3,4400
-70.48773582795727,192.168.4.7,4400
-73.49784364067952,192.168.4.3,4416
-70.4414051833922,192.168.4.7,4416
-73.5450716127459,192.168.4.3,4480
-70.45880027063879,192.168.4.7,4480
-73.52794501457113,192.168.4.3,4496
-70.47565319436687,192.168.4.7,4496
-73.51136610505228,192.168.4.3,4512
-70.42970264601468,192.168.4.7,4512
-73.46393076619478,192.168.4.3,4528
-70.41632240835295,192.168.4.7,4528
-70.40335910632855,192.168.4.7,4544
-73.51211695495547,192.168.4.3,4544
-73.46470475118156,192.168.4.3,4560
-70.39079972112103,192.168.4.7,4560
-73.4814813456546,192.168.4.3,4576
-70.34749528934823,192.168.4.7,4592
-70.3366757581669,192.168.4.7,4608
-70.29505807792613,192.168.4.7,4624
-70.31700622617863,192.168.4.7,4640
-70.27600228813635,192.168.4.7,4656
-70.3296767917209,192.168.4.7,4704
-70.31941286059725,192.168.4.7,4720
-70.27833569802713,192.168.4.7,4736
-70.26967040308625,192.168.4.7,4752
-70.23014280055705,192.168.4.7,4768
-70.22297803120063,192.168.4.7,4784
-70.24716791304157,192.168.4.7,4800
-70.23947327073351,192.168.4.7,4816
-70.23201823826801,192.168.4.7,4832
-70.25592604759241,192.168.4.7,4848
-70.27908940904271,192.168.4.7,4880
-70.3015315198256,192.168.4.7,4928
-70.32327485283342,192.168.4.7,4944
-70.28208155553038,192.168.4.7,4960
-70.24217084005211,192.168.4.7,4992
-70.1723733047561,192.168.4.7,5008
-70.16700744803197,192.168.4.7,5040
-70.16180865265956,192.168.4.7,5056
-70.15677171496465,192.168.4.7,5072
-70.1518915935723,192.168.4.7,5088
-70.17829211352912,192.168.4.7,5104
-70.14161354395257,192.168.4.7,5120
-70.13720533043919,192.168.4.7,5216
-70.16406271957419,192.168.4.7,5232
-73.52905298498241,192.168.4.3,5264
-69.97218613163888,192.168.4.7,5264
-73.51248552605422,192.168.4.3,5280
-69.94192375411004,192.168.4.7,5280
-73.52774654352112,192.168.4.3,5296
-69.94373155636876,192.168.4.7,5296
-73.54252469839548,192.168.4.3,5376
-69.94548308053511,192.168.4.7,5376
-73.52555309308661,192.168.4.3,5392
-69.94718007900654,192.168.4.7,5392
-69.91769639973627,192.168.4.7,5408
-73.50911743767983,192.168.4.3,5408
-69.88913054703349,192.168.4.7,5424
-73.55572850381094,192.168.4.3,5424
-69.89258165995508,192.168.4.7,5456
-73.56961449458129,192.168.4.3,5456
-69.89592534111055,192.168.4.7,5472
-73.55181533671137,192.168.4.3,5472
-73.50333616345216,192.168.4.3,5488
-69.89916493539621,192.168.4.7,5488
-69.87117613747746,192.168.4.7,5504
-73.48761530093512,192.168.4.3,5504
-73.47238864374836,192.168.4.3,5520
-69.90631359771373,192.168.4.7,5520
-73.39519908268377,192.168.4.3,5536
-69.8781023674389,192.168.4.7,5552
-73.41407786995481,192.168.4.3,5552
-73.46357365818622,192.168.4.3,5568
-73.48031251630397,192.168.4.3,5600
-69.9130241292708,192.168.4.7,5600
-73.46532694473451,192.168.4.3,5616
-69.88460409534947,192.168.4.7,5616
-69.91932338572121,192.168.4.7,5632
-73.45081099853036,192.168.4.3,5632
-69.92183462993702,192.168.4.7,5648
-73.40555881452195,192.168.4.3,5648
-73.3929106447076,192.168.4.3,5664
-69.92426770325328,192.168.4.7,5664
-69.86437059584925,192.168.4.7,5728
-73.3806583865865,192.168.4.3,5728
-69.89971954980192,192.168.4.7,5744
-73.33760966745515,192.168.4.3,5744
-69.93396815892098,192.168.4.7,5760
-73.32708414913489,192.168.4.3,5760
-69.90489640447188,192.168.4.7,5792
-73.31688778080635,192.168.4.3,5792
-69.90785670470524,192.168.4.7,5808
-69.9107248571833,192.168.4.7,5824
-73.33818084097817,192.168.4.3,5824
-73.32764043136517,192.168.4.3,5840
-69.88237666427985,192.168.4.7,5840
-73.34859481255745,192.168.4.3,5856
-69.94829202226731,192.168.4.7,5856
-73.36889459502925,192.168.4.3,5872
-69.94990153784207,192.168.4.7,5872
-69.92033394512548,192.168.4.7,5888
-73.35739953054687,192.168.4.3,5888
-69.92281370968769,192.168.4.7,5952
-73.34626340935154,192.168.4.3,5952
-73.30431817252884,192.168.4.3,5968
-73.29483715803579,192.168.4.3,5984
-70.20535905885134,192.168.4.7,5984
-73.59718414051672,192.168.4.3,6000
-70.16783989591273,192.168.4.7,6016
-73.5785809067399,192.168.4.3,6016
-73.52940801181418,192.168.4.3,6032
-73.51291767613775,192.168.4.3,6048
-70.13148860695196,192.168.4.7,6048
-73.46579439074459,192.168.4.3,6064
-70.15852270235395,192.168.4.7,6064
-70.77612677744186,192.168.4.7,6080
-70.75196835045863,192.168.4.7,6096
-73.35784865667215,192.168.4.3,6096
-70.75968880613279,192.168.4.7,6112
-73.31555866898951,192.168.4.3,6112
-73.27458725752673,192.168.4.3,6128
-71.1406915891038,192.168.4.7,6144
-73.29717856399807,192.168.4.3,6208
-71.10518542197457,192.168.4.7,6208
-73.31906562857783,192.168.4.3,6224
-71.07078446098363,192.168.4.7,6224
-71.06858116299749,192.168.4.7,6240
-73.18456648680436,192.168.4.3,6240
-71.06644644730713,192.168.4.7,6256
-73.1788190986293,192.168.4.3,6256
-73.17325082847665,192.168.4.3,6272
-71.06437817909435,192.168.4.7,6272
-71.03124745284799,192.168.4.7,6288
-73.16785608101209,192.168.4.3,6288
-73.13149178546745,192.168.4.3,6304
-70.99914798814443,192.168.4.7,6304
-73.15853451005472,192.168.4.3,6320
-70.99917450856778,192.168.4.7,6336
-73.12246197000083,192.168.4.3,6336
-73.11864902305287,192.168.4.3,6352
-70.99920020348975,192.168.4.7,6352
-70.96809828558398,192.168.4.7,6368
-70.90683766834923,192.168.4.7,6384
-70.87861071083623,192.168.4.7,6448
-70.82013557371128,192.168.4.7,6464
-70.76348058813309,192.168.4.7,6480
-70.77084267826784,192.168.4.7,6496
-70.74684882275437,192.168.4.7,6512
-70.7547286045247,192.168.4.7,6528
-70.76236311322822,192.168.4.7,6544
-70.70750643023908,192.168.4.7,6560
-70.65435726393314,192.168.4.7,6576
-70.60286246421616,192.168.4.7,6608
-70.58409730388875,192.168.4.7,6656
-70.5347894777271,192.168.4.7,6672
-70.54926997576267,192.168.4.7,6688
-70.5010462184762,192.168.4.7,6704
-70.51657703292172,192.168.4.7,6720
-70.46937090692421,192.168.4.7,6736
-70.42363415715337,192.168.4.7,6752
-70.41044780078516,192.168.4.7,6768
-70.42879864638967,192.168.4.7,6784
-70.4154515375175,192.168.4.7,6800
-70.68266063181228,192.168.4.7,6816
-70.63028487705476,192.168.4.7,6832
-70.57953941121285,192.168.4.7,6848
-70.56150023490332,192.168.4.7,6880
-70.54402256005439,192.168.4.7,6896
-70.52708890888027,192.168.4.7,6912
-70.5106823476289,192.168.4.7,6928
-70.52591321224065,192.168.4.7,6944
-70.54066998926108,192.168.4.7,6960
-70.52384069453764,192.168.4.7,6976
-70.50753524129115,192.168.4.7,7008
-70.49173732399755,192.168.4.7,7024
-70.44530440571219,192.168.4.7,7040
-70.40031679361819,192.168.4.7,7056
-70.35672949994184,192.168.4.7,7072
-70.34562567451853,192.168.4.7,7120
-70.33486747512296,192.168.4.7,7136
-70.29331740720706,192.168.4.7,7152
-70.34644086550507,192.168.4.7,7168
-70.30453055685666,192.168.4.7,7184
-70.29505151488745,192.168.4.7,7200
-70.25474078992646,192.168.4.7,7216
-70.27793827540853,192.168.4.7,7232
-70.54942757125232,192.168.4.7,7248
-70.53232568551513,192.168.4.7,7264
-79.0,192.168.4.11,50144
-73.0,192.168.4.2,50144
-75.0,192.168.4.5,50144
-73.0,192.168.4.2,50192
-76.00049975012493,192.168.4.5,50192
-72.66611162912396,192.168.4.2,50208
-77.001998001998,192.168.4.5,50208
-81.50124937531234,192.168.4.11,50208
-72.74987543665773,192.168.4.2,50224
-77.00149675586484,192.168.4.5,50224
-82.3355531506148,192.168.4.11,50224
-77.00119561252642,192.168.4.5,50256
-82.00049800399289,192.168.4.11,50256
-72.196607740371,192.168.4.2,50256
-71.65897083892038,192.168.4.2,50272
-71.56361321656054,192.168.4.2,50304
-81.799200440318,192.168.4.11,50304
-76.83280469609755,192.168.4.5,50304
-76.8569990089688,192.168.4.5,50320
-71.61911132219817,192.168.4.2,50320
-81.66478305686992,192.168.4.11,50320
-71.54877173043717,192.168.4.2,50336
-81.42387747399442,192.168.4.11,50336
-76.74800894937941,192.168.4.5,50336
-76.43579720211457,192.168.4.5,50352
-71.59517075028968,192.168.4.2,50352
-81.24279384482504,192.168.4.11,50352
-76.08250013864694,192.168.4.5,50368
-71.53918781519808,192.168.4.2,50368
-80.98798150689369,192.168.4.11,50400
-75.79255409358721,192.168.4.5,50400
-71.5791907708146,192.168.4.2,50400
-71.61315914063164,192.168.4.2,50416
-80.6807325541815,192.168.4.11,50416
-75.46332370844826,192.168.4.5,50416
-75.34520196243325,192.168.4.5,50432
-80.61670150699557,192.168.4.11,50432
-71.79347940578049,192.168.4.2,50432
-75.09247974910477,192.168.4.5,50464
-71.73705923855235,192.168.4.2,50464
-80.38954650177138,192.168.4.11,50464
-71.68748807219202,192.168.4.2,50496
-74.87258970114252,192.168.4.5,50496
-80.19665862375523,192.168.4.11,50496
-74.6793927170847,192.168.4.5,50512
-71.77134999076463,192.168.4.2,50512
-80.18180152298113,192.168.4.11,50512
-74.57208923868751,192.168.4.5,50544
-71.90716300360044,192.168.4.2,50544
-80.09776980259706,192.168.4.11,50544
-74.47628676855172,192.168.4.5,50592
-71.97090473978908,192.168.4.2,50592
-80.02393892623934,192.168.4.11,50592
-80.0224093673527,192.168.4.11,50624
-74.3318527692925,192.168.4.5,50624
-71.97253419915134,192.168.4.2,50624
-72.13580556647842,192.168.4.2,50640
-80.08198333750939,192.168.4.11,50640
-74.14525472379505,192.168.4.5,50640
-72.18080403767489,192.168.4.2,50656
-80.1938552017569,192.168.4.11,50656
-73.97563099453541,192.168.4.5,50656
-73.87276019260236,192.168.4.5,50672
-72.2220877225564,192.168.4.2,50672
-80.07098990094735,192.168.4.11,50672
-80.12109145753323,192.168.4.11,50688
-74.03035860457582,192.168.4.5,50688
-72.2601144169888,192.168.4.2,50688
-80.11478624396949,192.168.4.11,50704
-72.24775562063397,192.168.4.2,50704
-80.10900154855752,192.168.4.11,50720
-72.23629238621496,192.168.4.2,50720
-74.17552361763963,192.168.4.5,50736
-80.15255623567994,192.168.4.11,50736
-72.27076222507023,192.168.4.2,50736
-74.35723567082242,192.168.4.5,50752
-72.25882152916711,192.168.4.2,50752
-80.14530784294855,192.168.4.11,50752
-74.34070697925533,192.168.4.5,50768
-72.24765233410143,192.168.4.2,50768
-74.46073380659007,192.168.4.5,50784
-72.27946678761602,192.168.4.2,50784
-79.99977975752539,192.168.4.11,50784
-74.04351258832187,192.168.4.5,50832
-72.10190789441656,192.168.4.2,50832
-79.54844106375262,192.168.4.11,50832
-71.9347182089633,192.168.4.2,50848
-79.2155525330077,192.168.4.11,50848
-73.65324846886108,192.168.4.5,50848
-73.37190318963994,192.168.4.5,50864
-71.85716485213057,192.168.4.2,50864
-79.03363440315852,192.168.4.11,50864
-73.14901813594882,192.168.4.5,50880
-78.90535139641285,192.168.4.11,50880
-78.7433148844089,192.168.4.11,50896
-72.89839027338881,192.168.4.5,50896
-71.74441049525254,192.168.4.2,50896
-78.5499820880754,192.168.4.11,50912
-71.67657022524384,192.168.4.2,50912
-72.58178257494542,192.168.4.5,50912
-72.28257722192227,192.168.4.5,50928
-71.61225715262644,192.168.4.2,50928
-78.36759563881145,192.168.4.11,50928
-78.19523406261808,192.168.4.11,50944
-71.99935718487305,192.168.4.5,50944
-71.55120199141172,192.168.4.2,50944
-71.45574859290998,192.168.4.2,50976
-71.73086251633603,192.168.4.5,50976
-77.95430089194583,192.168.4.11,50976
-71.43809963015823,192.168.4.5,50992
-71.4018947108826,192.168.4.2,50992
-77.8026142899857,192.168.4.11,50992
-71.19721768836763,192.168.4.5,51008
-71.31397757626858,192.168.4.2,51008
-77.62074231674029,192.168.4.11,51008
-71.30259887729872,192.168.4.2,51024
-77.44785692420047,192.168.4.11,51024
-70.9309642197382,192.168.4.5,51024
-70.71387169801561,192.168.4.5,51040
-71.29173454208573,192.168.4.2,51040
-77.28331315391131,192.168.4.11,51040
-77.1265300037423,192.168.4.11,51072
-70.43431726299207,192.168.4.5,51072
-71.24576167324527,192.168.4.2,51072
-76.97698256388786,192.168.4.11,51088
-70.23920667657524,192.168.4.5,51088
-71.23708666545913,192.168.4.2,51088
-71.22878222381017,192.168.4.2,51104
-76.87009870236795,192.168.4.11,51104
-70.05274316296403,192.168.4.5,51104
-71.22082650092474,192.168.4.2,51120
-69.80379221367878,192.168.4.5,51120
-76.73236178023198,192.168.4.11,51120
-76.60061516947432,192.168.4.11,51152
-69.6005026120142,192.168.4.5,51152
-71.14412220607952,192.168.4.2,51152
-76.47449631535258,192.168.4.11,51168
-69.37097529642486,192.168.4.5,51168
-71.13917607950944,192.168.4.2,51168
-76.35367342364789,192.168.4.11,51184
-71.13442821265691,192.168.4.2,51184
-69.1509305665078,192.168.4.5,51184
-71.12986801407592,192.168.4.2,51200
-76.27238077868815,192.168.4.11,51200
-68.939836926372,192.168.4.5,51200
-71.1254856864802,192.168.4.2,51216
-76.19439499667334,192.168.4.11,51216
-68.77131882985506,192.168.4.5,51216
-71.12127214964354,192.168.4.2,51232
-76.11953518381767,192.168.4.11,51232
-68.60946172465857,192.168.4.5,51232
-76.01371141634023,192.168.4.11,51248
-68.45391787145401,192.168.4.5,51248
-71.08379680963147,192.168.4.2,51248
-68.33794281015128,192.168.4.5,51264
-71.08100832780642,192.168.4.2,51264
-75.91201531511511,192.168.4.11,51264
-68.19295938055745,192.168.4.5,51280
-71.04518290047142,192.168.4.2,51280
-75.847813993128,192.168.4.11,51280
-71.01067760835737,192.168.4.2,51344
-67.9868780899702,192.168.4.5,51344
-75.786056053547,192.168.4.11,51344
-75.75989869709841,192.168.4.11,51360
-67.82160920716404,192.168.4.5,51360
-71.04322114015085,192.168.4.2,51360
-67.66243033609953,192.168.4.5,51376
-71.04180419655466,192.168.4.2,51376
-75.70157433338348,192.168.4.11,51376
-71.00775850890498,192.168.4.2,51392
-75.64539917073904,192.168.4.11,51392
-67.50906076601856,192.168.4.5,51392
-67.32845404564695,192.168.4.5,51408
-71.00750571967755,192.168.4.2,51408
-75.62416891393917,192.168.4.11,51408
-75.63649000146208,192.168.4.11,51424
-71.03975292151627,192.168.4.2,51424
-67.21968168019752,192.168.4.5,51424
-71.10327623136418,192.168.4.2,51440
-67.08219520115573,192.168.4.5,51440
-75.61568979749516,192.168.4.11,51456
-66.9495603082333,192.168.4.5,51456
-71.06761183914973,192.168.4.2,51456
-75.5956292742484,192.168.4.11,51472
-71.09768238184256,192.168.4.2,51472
-66.85397754449316,192.168.4.5,51504
-75.57627664138336,192.168.4.11,51504
-71.09453886084059,192.168.4.2,51504
-66.76172016449672,192.168.4.5,51520
-71.09150270556557,192.168.4.2,51520
-75.62241348864093,192.168.4.11,51520
-66.67265165462159,192.168.4.5,51536
-75.56996751967327,192.168.4.11,51536
-71.08856968325583,192.168.4.2,51536
-66.55446189110977,192.168.4.5,51552
-71.08573577792548,192.168.4.2,51552
-75.55158544088515,192.168.4.11,51552
-75.53383484568978,192.168.4.11,51584
-66.44030885261756,192.168.4.5,51584
-71.08299717525725,192.168.4.2,51584
-75.48457509455315,192.168.4.11,51600
-71.04845848352471,192.168.4.2,51600
-66.33003339622759,192.168.4.5,51600
-66.22348452933667,192.168.4.5,51616
-75.46904255314588,192.168.4.11,51616
-71.01507100622632,192.168.4.2,51616
-66.12051884165476,192.168.4.5,51632
-75.422038574258,192.168.4.11,51632
-70.98279184829431,192.168.4.2,51632
-70.95158011435065,192.168.4.2,51648
-65.98910822184754,192.168.4.5,51648
-75.40855766822874,192.168.4.11,51648
-75.39552804296257,192.168.4.11,51680
-70.95311595295615,192.168.4.2,51680
-65.89392201803732,192.168.4.5,51680
-70.95460135883411,192.168.4.2,51696
-75.44662140706163,192.168.4.11,51696
-65.80189558314738,192.168.4.5,51696
-75.49601869318457,192.168.4.11,51728
-65.71291232628491,192.168.4.5,51728
-70.98768634431133,192.168.4.2,51728
-70.98807565278634,192.168.4.2,51744
-65.62686099782395,192.168.4.5,51744
-75.5437824841501,192.168.4.11,51744
-75.55825332529217,192.168.4.11,51760
-65.54363535898116,192.168.4.5,51760
-71.02003808555432,192.168.4.2,51760
-65.52643027830808,192.168.4.5,51776
-75.60393152758435,192.168.4.11,51776
-71.0194057343166,192.168.4.2,51776
-65.47817066646961,192.168.4.5,51792
-75.64811458208264,192.168.4.11,51792
-71.08185565682017,192.168.4.2,51792
-65.43148147406434,192.168.4.5,51808
-75.65923978964805,192.168.4.11,51808
-71.11078269721959,192.168.4.2,51808
-65.38630754367853,192.168.4.5,51840
-75.67000297104929,192.168.4.11,51840
-71.13877757890985,192.168.4.2,51840
-75.71197430933603,192.168.4.11,51872
-71.16587222620889,192.168.4.2,51872
-65.3425960172095,192.168.4.5,51872
-65.30029620943046,192.168.4.5,51904
-75.72105601898886,192.168.4.11,51904
-71.1606571839682,192.168.4.2,51904
-75.69833844005208,192.168.4.11,51936
-71.218450847368,192.168.4.2,51936
-65.32232471109589,192.168.4.5,51936
-71.21159089655329,192.168.4.2,51968
-75.67635292318472,192.168.4.11,51968
-65.28072346990132,192.168.4.5,51968
-71.23633569720438,192.168.4.2,51984
-65.24045737384151,192.168.4.5,51984
-75.6865350819174,192.168.4.11,51984
-75.66495033844498,192.168.4.11,52000
-65.20148118337785,192.168.4.5,52000
-71.29166149836928,192.168.4.2,52000
-71.31387134746208,192.168.4.2,52016
-65.13234868597878,192.168.4.5,52016
-75.64405705215668,192.168.4.11,52016
-65.09680908809797,192.168.4.5,52032
-75.6238319088217,192.168.4.11,52032
-71.33537518517663,192.168.4.2,52032
-65.09377220610712,192.168.4.5,52048
-75.63563822154286,192.168.4.11,52048
-71.32486866469164,192.168.4.2,52048
-65.0281222878473,192.168.4.5,52064
-75.64706817863564,192.168.4.11,52064
-71.34601061263704,192.168.4.2,52064
-64.99590008761297,192.168.4.5,52080
-75.6894891560584,192.168.4.11,52080
-71.3977866362827,192.168.4.2,52080
-64.99602852828295,192.168.4.5,52096
-75.73056164648283,192.168.4.11,52096
-71.44792445296983,192.168.4.2,52096
-71.46519483404664,192.168.4.2,52144
-64.96483758483862,192.168.4.5,52144
-75.80165784442633,192.168.4.11,52144
-71.54446595770466,192.168.4.2,52160
-75.83918430209306,192.168.4.11,52160
-65.15376063011338,192.168.4.5,52160
-65.14894902233323,192.168.4.5,52192
-71.52744373247907,192.168.4.2,52192
-75.81291471015965,192.168.4.11,52192
-75.85006198779557,192.168.4.11,52224
-65.11300686267722,192.168.4.5,52224
-71.54221378193206,192.168.4.2,52224
-65.17201891943792,192.168.4.5,52256
-75.94860036742816,192.168.4.11,52256
-71.52527083403369,192.168.4.2,52256
-65.22916905935229,192.168.4.5,52272
-71.57134181236208,192.168.4.2,52272
-76.01275391900278,192.168.4.11,52272
-76.07488333203716,192.168.4.11,52288
-65.25326187516232,192.168.4.5,52288
-71.61596355938232,192.168.4.2,52288
-76.13505408913609,192.168.4.11,52304
-71.659182564969,192.168.4.2,52304
-65.33909119653032,192.168.4.5,52304
-71.6698231041414,192.168.4.2,52320
