millis,rssi,node,sequence
36,-75.0,192.168.4.6,57984
36,-68.45454545454545,192.168.4.10,57984
36,-68.45454545454545,192.168.4.10,58000
36,-70.0909090909091,192.168.4.9,58000
36,-81.66666666666667,192.168.4.5,58000
36,-75.0,192.168.4.6,58000
36,-84.8,192.168.4.11,58000
36,-69.66666666666667,192.168.4.7,58000
36,-75.0,192.168.4.6,58016
36,-83.16666666666667,192.168.4.2,58016
36,-70.0909090909091,192.168.4.9,58016
36,-69.66666666666667,192.168.4.7,58016
36,-84.8,192.168.4.11,58016
36,-68.45454545454545,192.168.4.10,58016
36,-70.0909090909091,192.168.4.9,58032
36,-75.0,192.168.4.6,58032
36,-83.16666666666667,192.168.4.2,58032
36,-81.66666666666667,192.168.4.5,58032
36,-84.8,192.168.4.11,58032
36,-69.66666666666667,192.168.4.7,58032
36,-68.45454545454545,192.168.4.10,58032
36,-75.0,192.168.4.6,58048
36,-84.8,192.168.4.11,58048
36,-83.16666666666667,192.168.4.2,58048
36,-68.45454545454545,192.168.4.10,58048
36,-70.0909090909091,192.168.4.9,58048
36,-81.66666666666667,192.168.4.5,58048
37,-79.5,192.168.4.5,58064
37,-78.0909090909091,192.168.4.7,58064
37,-84.2,192.168.4.11,58064
37,-75.07692307692308,192.168.4.6,58064
37,-69.84615384615384,192.168.4.10,58064
37,-70.42857142857143,192.168.4.9,58064
37,-86.85714285714286,192.168.4.2,58064
37,-84.2,192.168.4.11,58080
37,-79.5,192.168.4.5,58080
37,-78.0909090909091,192.168.4.7,58080
37,-69.84615384615384,192.168.4.10,58080
37,-70.42857142857143,192.168.4.9,58080
37,-75.07692307692308,192.168.4.6,58080
37,-86.85714285714286,192.168.4.2,58080
37,-78.0909090909091,192.168.4.7,58096
37,-79.5,192.168.4.5,58096
37,-84.2,192.168.4.11,58096
37,-75.07692307692308,192.168.4.6,58096
37,-69.84615384615384,192.168.4.10,58096
37,-86.85714285714286,192.168.4.2,58096
37,-70.42857142857143,192.168.4.9,58096
37,-86.85714285714286,192.168.4.2,58112
37,-84.2,192.168.4.11,58112
37,-78.0909090909091,192.168.4.7,58112
37,-75.07692307692308,192.168.4.6,58112
37,-69.84615384615384,192.168.4.10,58112
37,-70.42857142857143,192.168.4.9,58112
37,-79.5,192.168.4.5,58128
37,-69.84615384615384,192.168.4.10,58128
37,-78.0909090909091,192.168.4.7,58128
37,-75.07692307692308,192.168.4.6,58128
37,-70.42857142857143,192.168.4.9,58128
37,-75.07692307692308,192.168.4.6,58176
37,-69.84615384615384,192.168.4.10,58176
37,-70.42857142857143,192.168.4.9,58176
37,-75.07692307692308,192.168.4.6,58192
37,-70.42857142857143,192.168.4.9,58192
37,-69.84615384615384,192.168.4.10,58192
37,-78.0909090909091,192.168.4.7,58192
37,-75.07692307692308,192.168.4.6,58208
37,-78.0909090909091,192.168.4.7,58208
37,-70.42857142857143,192.168.4.9,58208
37,-86.85714285714286,192.168.4.2,58208
37,-79.5,192.168.4.5,58208
37,-84.2,192.168.4.11,58208
37,-69.84615384615384,192.168.4.10,58208
37,-75.07692307692308,192.168.4.6,58224
37,-69.84615384615384,192.168.4.10,58224
37,-78.0909090909091,192.168.4.7,58224
37,-70.42857142857143,192.168.4.9,58224
37,-70.42857142857143,192.168.4.9,58240
37,-78.0909090909091,192.168.4.7,58240
37,-69.84615384615384,192.168.4.10,58240
37,-75.07692307692308,192.168.4.6,58240
37,-75.07692307692308,192.168.4.6,58272
37,-70.42857142857143,192.168.4.9,58272
37,-69.84615384615384,192.168.4.10,58272
37,-79.5,192.168.4.5,58288
37,-78.0909090909091,192.168.4.7,58288
37,-70.42857142857143,192.168.4.9,58288
37,-69.84615384615384,192.168.4.10,58304
37,-70.42857142857143,192.168.4.9,58304
37,-79.5,192.168.4.5,58304
37,-75.07692307692308,192.168.4.6,58304
37,-86.85714285714286,192.168.4.2,58304
37,-75.07692307692308,192.168.4.6,58320
37,-69.84615384615384,192.168.4.10,58320
37,-70.42857142857143,192.168.4.9,58320
37,-78.0909090909091,192.168.4.7,58320
37,-79.5,192.168.4.5,58320
37,-86.85714285714286,192.168.4.2,58320
38,-73.08333333333333,192.168.4.6,58352
38,-78.88888888888889,192.168.4.5,58352
38,-73.75,192.168.4.9,58368
38,-72.63636363636364,192.168.4.10,58368
38,-73.08333333333333,192.168.4.6,58400
38,-84.5,192.168.4.11,58448
38,-87.55555555555556,192.168.4.2,58448
38,-73.08333333333333,192.168.4.6,58448
38,-73.75,192.168.4.9,58448
38,-84.5,192.168.4.11,58464
38,-87.55555555555556,192.168.4.2,58464
38,-73.08333333333333,192.168.4.6,58464
38,-78.88888888888889,192.168.4.5,58464
38,-72.63636363636364,192.168.4.10,58464
38,-79.0,192.168.4.7,58464
38,-73.75,192.168.4.9,58464
38,-72.63636363636364,192.168.4.10,58480
38,-73.08333333333333,192.168.4.6,58480
38,-73.75,192.168.4.9,58480
38,-84.5,192.168.4.11,58480
38,-79.0,192.168.4.7,58480
38,-87.55555555555556,192.168.4.2,58480
38,-72.63636363636364,192.168.4.10,58496
38,-73.75,192.168.4.9,58496
38,-84.5,192.168.4.11,58512
38,-73.75,192.168.4.9,58512
38,-79.0,192.168.4.7,58512
38,-73.08333333333333,192.168.4.6,58512
38,-78.88888888888889,192.168.4.5,58512
38,-87.55555555555556,192.168.4.2,58512
38,-72.63636363636364,192.168.4.10,58512
38,-84.5,192.168.4.11,58528
38,-73.08333333333333,192.168.4.6,58528
38,-87.55555555555556,192.168.4.2,58528
38,-72.63636363636364,192.168.4.10,58528
38,-79.0,192.168.4.7,58528
38,-78.88888888888889,192.168.4.5,58528
38,-73.75,192.168.4.9,58528
38,-72.63636363636364,192.168.4.10,58560
38,-73.08333333333333,192.168.4.6,58560
38,-79.0,192.168.4.7,58560
38,-78.88888888888889,192.168.4.5,58560
38,-87.55555555555556,192.168.4.2,58560
38,-73.75,192.168.4.9,58560
38,-73.08333333333333,192.168.4.6,58576
38,-79.0,192.168.4.7,58576
38,-73.75,192.168.4.9,58576
38,-87.55555555555556,192.168.4.2,58576
38,-78.88888888888889,192.168.4.5,58576
38,-72.63636363636364,192.168.4.10,58576
38,-84.5,192.168.4.11,58576
38,-78.88888888888889,192.168.4.5,58592
38,-72.63636363636364,192.168.4.10,58592
38,-73.08333333333333,192.168.4.6,58592
38,-79.0,192.168.4.7,58592
38,-73.75,192.168.4.9,58592
38,-73.75,192.168.4.9,58608
38,-87.55555555555556,192.168.4.2,58608
38,-84.5,192.168.4.11,58608
38,-73.08333333333333,192.168.4.6,58608
38,-72.63636363636364,192.168.4.10,58608
38,-78.88888888888889,192.168.4.5,58608
38,-73.08333333333333,192.168.4.6,58640
38,-78.88888888888889,192.168.4.5,58640
38,-73.75,192.168.4.9,58640
38,-79.0,192.168.4.7,58640
38,-84.5,192.168.4.11,58640
38,-87.55555555555556,192.168.4.2,58640
38,-72.63636363636364,192.168.4.10,58640
39,-82.0,192.168.4.5,58688
39,-66.35714285714286,192.168.4.10,58688
39,-72.92307692307692,192.168.4.6,58688
39,-76.41666666666667,192.168.4.9,58688
39,-85.5,192.168.4.11,58688
39,-87.0,192.168.4.2,58688
39,-72.92307692307692,192.168.4.6,58720
39,-85.5,192.168.4.11,58720
39,-82.0,192.168.4.5,58720
39,-66.35714285714286,192.168.4.10,58720
39,-87.0,192.168.4.2,58720
39,-76.41666666666667,192.168.4.9,58720
39,-76.41666666666667,192.168.4.9,58736
39,-66.35714285714286,192.168.4.10,58736
39,-82.2,192.168.4.7,58736
39,-72.92307692307692,192.168.4.6,58736
39,-85.5,192.168.4.11,58736
39,-82.0,192.168.4.5,58736
39,-72.92307692307692,192.168.4.6,58752
39,-82.0,192.168.4.5,58752
39,-87.0,192.168.4.2,58752
39,-66.35714285714286,192.168.4.10,58752
39,-76.41666666666667,192.168.4.9,58752
39,-72.92307692307692,192.168.4.6,58768
39,-82.0,192.168.4.5,58768
39,-87.0,192.168.4.2,58768
39,-66.35714285714286,192.168.4.10,58768
39,-76.41666666666667,192.168.4.9,58768
39,-85.5,192.168.4.11,58768
39,-82.0,192.168.4.5,58784
39,-87.0,192.168.4.2,58784
39,-76.41666666666667,192.168.4.9,58784
39,-72.92307692307692,192.168.4.6,58784
39,-85.5,192.168.4.11,58784
39,-66.35714285714286,192.168.4.10,58784
39,-76.41666666666667,192.168.4.9,58800
39,-72.92307692307692,192.168.4.6,58800
39,-82.0,192.168.4.5,58800
39,-66.35714285714286,192.168.4.10,58800
39,-85.5,192.168.4.11,58816
39,-76.41666666666667,192.168.4.9,58816
39,-82.2,192.168.4.7,58816
39,-72.92307692307692,192.168.4.6,58816
39,-66.35714285714286,192.168.4.10,58816
39,-76.41666666666667,192.168.4.9,58832
39,-82.2,192.168.4.7,58832
39,-66.35714285714286,192.168.4.10,58832
39,-82.0,192.168.4.5,58832
39,-85.5,192.168.4.11,58832
39,-72.92307692307692,192.168.4.6,58832
39,-85.5,192.168.4.11,58848
39,-76.41666666666667,192.168.4.9,58848
39,-87.0,192.168.4.2,58848
39,-82.2,192.168.4.7,58848
39,-66.35714285714286,192.168.4.10,58848
39,-72.92307692307692,192.168.4.6,58848
39,-82.0,192.168.4.5,58848
39,-82.0,192.168.4.5,58864
39,-87.0,192.168.4.2,58864
39,-76.41666666666667,192.168.4.9,58864
39,-72.92307692307692,192.168.4.6,58864
39,-85.5,192.168.4.11,58864
39,-66.35714285714286,192.168.4.10,58864
39,-82.0,192.168.4.5,58880
39,-85.5,192.168.4.11,58880
39,-72.92307692307692,192.168.4.6,58880
39,-66.35714285714286,192.168.4.10,58880
39,-82.2,192.168.4.7,58880
39,-66.35714285714286,192.168.4.10,58928
39,-76.41666666666667,192.168.4.9,58944
39,-72.92307692307692,192.168.4.6,58944
39,-82.0,192.168.4.5,58944
39,-66.35714285714286,192.168.4.10,58944
40,-66.21428571428571,192.168.4.10,58960
40,-81.33333333333333,192.168.4.7,58960
40,-76.8,192.168.4.9,58960
40,-74.66666666666667,192.168.4.6,58960
40,-87.0,192.168.4.2,58960
40,-78.0,192.168.4.5,58960
40,-66.21428571428571,192.168.4.10,58976
40,-74.66666666666667,192.168.4.6,58976
40,-81.33333333333333,192.168.4.7,58976
40,-76.8,192.168.4.9,58976
40,-66.21428571428571,192.168.4.10,58992
40,-81.33333333333333,192.168.4.7,58992
40,-74.66666666666667,192.168.4.6,58992
40,-76.8,192.168.4.9,58992
40,-76.8,192.168.4.9,59008
40,-81.33333333333333,192.168.4.7,59008
40,-74.66666666666667,192.168.4.6,59008
40,-66.21428571428571,192.168.4.10,59008
40,-66.21428571428571,192.168.4.10,59040
40,-66.21428571428571,192.168.4.10,59056
40,-66.21428571428571,192.168.4.10,59104
40,-89.0,192.168.4.11,59136
40,-76.8,192.168.4.9,59136
40,-74.66666666666667,192.168.4.6,59136
40,-81.33333333333333,192.168.4.7,59136
40,-66.21428571428571,192.168.4.10,59136
40,-66.21428571428571,192.168.4.10,59152
40,-74.66666666666667,192.168.4.6,59152
40,-81.33333333333333,192.168.4.7,59168
40,-76.8,192.168.4.9,59168
40,-66.21428571428571,192.168.4.10,59168
40,-87.0,192.168.4.2,59184
40,-74.66666666666667,192.168.4.6,59184
40,-76.8,192.168.4.9,59184
40,-66.21428571428571,192.168.4.10,59184
40,-76.8,192.168.4.9,59216
40,-66.21428571428571,192.168.4.10,59216
40,-66.21428571428571,192.168.4.10,59232
40,-74.66666666666667,192.168.4.6,59232
40,-76.8,192.168.4.9,59232
40,-74.66666666666667,192.168.4.6,59248
40,-66.21428571428571,192.168.4.10,59248
40,-76.8,192.168.4.9,59248
41,-62.75,192.168.4.10,59264
41,-80.38461538461539,192.168.4.6,59280
41,-85.16666666666667,192.168.4.7,59280
41,-62.75,192.168.4.10,59280
41,-86.5,192.168.4.11,59280
41,-80.38461538461539,192.168.4.6,59296
41,-76.41666666666667,192.168.4.9,59296
41,-85.0,192.168.4.2,59296
41,-86.5,192.168.4.11,59296
41,-85.16666666666667,192.168.4.7,59296
41,-62.75,192.168.4.10,59296
41,-62.75,192.168.4.10,59312
41,-86.5,192.168.4.11,59312
41,-76.41666666666667,192.168.4.9,59312
41,-80.38461538461539,192.168.4.6,59312
41,-85.0,192.168.4.2,59312
41,-85.16666666666667,192.168.4.7,59312
41,-76.41666666666667,192.168.4.9,59328
41,-85.0,192.168.4.2,59328
41,-85.16666666666667,192.168.4.7,59328
41,-62.75,192.168.4.10,59328
41,-86.5,192.168.4.11,59328
41,-80.38461538461539,192.168.4.6,59328
41,-82.85714285714286,192.168.4.5,59328
41,-62.75,192.168.4.10,59344
41,-80.38461538461539,192.168.4.6,59344
41,-76.41666666666667,192.168.4.9,59360
41,-86.5,192.168.4.11,59360
41,-80.38461538461539,192.168.4.6,59360
41,-62.75,192.168.4.10,59360
41,-85.16666666666667,192.168.4.7,59360
41,-82.85714285714286,192.168.4.5,59360
41,-86.5,192.168.4.11,59376
41,-76.41666666666667,192.168.4.9,59376
41,-85.0,192.168.4.2,59376
41,-85.16666666666667,192.168.4.7,59376
41,-62.75,192.168.4.10,59376
41,-80.38461538461539,192.168.4.6,59376
41,-82.85714285714286,192.168.4.5,59376
41,-80.38461538461539,192.168.4.6,59392
41,-62.75,192.168.4.10,59392
41,-86.5,192.168.4.11,59392
41,-76.41666666666667,192.168.4.9,59392
41,-85.16666666666667,192.168.4.7,59392
41,-85.0,192.168.4.2,59392
41,-62.75,192.168.4.10,59408
41,-86.5,192.168.4.11,59408
41,-80.38461538461539,192.168.4.6,59408
41,-76.41666666666667,192.168.4.9,59408
41,-85.16666666666667,192.168.4.7,59408
41,-85.0,192.168.4.2,59408
41,-82.85714285714286,192.168.4.5,59456
41,-85.16666666666667,192.168.4.7,59456
41,-80.38461538461539,192.168.4.6,59456
41,-62.75,192.168.4.10,59456
41,-76.41666666666667,192.168.4.9,59456
41,-85.0,192.168.4.2,59456
41,-85.16666666666667,192.168.4.7,59472
41,-80.38461538461539,192.168.4.6,59472
41,-62.75,192.168.4.10,59472
41,-76.41666666666667,192.168.4.9,59472
41,-85.0,192.168.4.2,59472
41,-82.85714285714286,192.168.4.5,59472
41,-82.85714285714286,192.168.4.5,59488
41,-76.41666666666667,192.168.4.9,59488
41,-85.0,192.168.4.2,59488
41,-62.75,192.168.4.10,59488
41,-85.16666666666667,192.168.4.7,59488
41,-81.0,192.168.4.3,59488
41,-80.38461538461539,192.168.4.6,59488
41,-76.41666666666667,192.168.4.9,59504
41,-85.16666666666667,192.168.4.7,59504
41,-80.38461538461539,192.168.4.6,59504
41,-62.75,192.168.4.10,59504
41,-82.85714285714286,192.168.4.5,59520
41,-62.75,192.168.4.10,59520
41,-76.41666666666667,192.168.4.9,59520
41,-62.75,192.168.4.10,59536
42,-66.5,192.168.4.10,59552
42,-79.2,192.168.4.6,59600
42,-75.83333333333333,192.168.4.9,59600
42,-74.25,192.168.4.5,59600
42,-66.5,192.168.4.10,59600
42,-66.5,192.168.4.10,59632
42,-79.2,192.168.4.6,59648
42,-75.83333333333333,192.168.4.9,59648
42,-66.5,192.168.4.10,59648
42,-74.25,192.168.4.5,59648
42,-79.875,192.168.4.7,59648
42,-86.66666666666667,192.168.4.2,59648
42,-75.83333333333333,192.168.4.9,59664
42,-66.5,192.168.4.10,59664
42,-74.25,192.168.4.5,59664
42,-74.25,192.168.4.5,59680
42,-66.5,192.168.4.10,59680
42,-75.83333333333333,192.168.4.9,59680
42,-79.875,192.168.4.7,59728
42,-66.5,192.168.4.10,59728
42,-74.25,192.168.4.5,59728
42,-75.83333333333333,192.168.4.9,59728
42,-86.66666666666667,192.168.4.2,59728
42,-79.875,192.168.4.7,59744
42,-75.83333333333333,192.168.4.9,59744
42,-74.25,192.168.4.5,59744
42,-66.5,192.168.4.10,59744
42,-74.25,192.168.4.5,59760
42,-66.5,192.168.4.10,59760
42,-79.875,192.168.4.7,59760
42,-74.25,192.168.4.5,59776
42,-79.875,192.168.4.7,59776
42,-79.2,192.168.4.6,59776
42,-66.5,192.168.4.10,59776
42,-66.5,192.168.4.10,59792
42,-79.875,192.168.4.7,59792
42,-86.66666666666667,192.168.4.2,59792
42,-79.2,192.168.4.6,59792
42,-74.25,192.168.4.5,59792
42,-74.25,192.168.4.5,59808
42,-79.875,192.168.4.7,59808
42,-66.5,192.168.4.10,59808
42,-66.5,192.168.4.10,59824
42,-74.25,192.168.4.5,59824
42,-79.875,192.168.4.7,59824
42,-79.2,192.168.4.6,59840
42,-74.25,192.168.4.5,59840
42,-66.5,192.168.4.10,59840
43,-80.44444444444444,192.168.4.6,59856
43,-89.5,192.168.4.2,59856
43,-76.4,192.168.4.5,59856
43,-79.1,192.168.4.7,59856
43,-76.33333333333333,192.168.4.10,59856
43,-76.33333333333333,192.168.4.10,59904
43,-89.5,192.168.4.2,59904
43,-80.44444444444444,192.168.4.6,59904
43,-76.4,192.168.4.5,59904
43,-76.33333333333333,192.168.4.10,59920
43,-80.44444444444444,192.168.4.6,59920
43,-89.5,192.168.4.2,59920
43,-79.1,192.168.4.7,59920
43,-76.4,192.168.4.5,59920
43,-76.4,192.168.4.5,59936
43,-76.33333333333333,192.168.4.10,59936
43,-79.1,192.168.4.7,59936
43,-80.44444444444444,192.168.4.6,59952
43,-76.4,192.168.4.5,59952
43,-76.33333333333333,192.168.4.10,59952
43,-79.1,192.168.4.7,59984
43,-76.33333333333333,192.168.4.10,59984
43,-76.4,192.168.4.5,60000
43,-79.1,192.168.4.7,60000
43,-89.5,192.168.4.2,60016
43,-79.1,192.168.4.7,60016
43,-76.4,192.168.4.5,60016
43,-80.44444444444444,192.168.4.6,60016
43,-76.4,192.168.4.5,60048
43,-79.1,192.168.4.7,60048
43,-80.44444444444444,192.168.4.6,60080
43,-79.1,192.168.4.7,60080
43,-80.44444444444444,192.168.4.6,60096
43,-79.1,192.168.4.7,60096
43,-89.5,192.168.4.2,60096
43,-80.44444444444444,192.168.4.6,60128
43,-79.1,192.168.4.7,60128
43,-76.4,192.168.4.5,60128
43,-89.5,192.168.4.2,60144
43,-80.44444444444444,192.168.4.6,60144
43,-76.4,192.168.4.5,60144
44,-76.66666666666667,192.168.4.5,60192
44,-85.0,192.168.4.7,60256
44,-87.25,192.168.4.2,60256
44,-82.16666666666667,192.168.4.6,60256
44,-83.0,192.168.4.3,60256
44,-76.66666666666667,192.168.4.5,60256
44,-87.25,192.168.4.2,60288
44,-85.0,192.168.4.7,60288
44,-76.66666666666667,192.168.4.5,60288
44,-82.16666666666667,192.168.4.6,60288
44,-85.0,192.168.4.7,60352
44,-82.16666666666667,192.168.4.6,60352
44,-87.25,192.168.4.2,60352
44,-76.66666666666667,192.168.4.5,60352
44,-85.0,192.168.4.7,60368
44,-76.66666666666667,192.168.4.5,60368
44,-82.16666666666667,192.168.4.6,60384
44,-76.66666666666667,192.168.4.5,60384
44,-82.16666666666667,192.168.4.6,60400
44,-87.25,192.168.4.2,60400
44,-85.0,192.168.4.7,60400
44,-76.66666666666667,192.168.4.5,60400
44,-85.0,192.168.4.7,60416
44,-82.16666666666667,192.168.4.6,60416
44,-76.66666666666667,192.168.4.5,60416
44,-76.66666666666667,192.168.4.5,60432
45,-74.2,192.168.4.5,60480
45,-72.5,192.168.4.9,60480
45,-80.0,192.168.4.6,60480
45,-72.5,192.168.4.9,60528
45,-74.2,192.168.4.5,60528
45,-83.75,192.168.4.7,60576
45,-74.2,192.168.4.5,60576
45,-72.5,192.168.4.9,60576
45,-74.2,192.168.4.5,60592
45,-83.75,192.168.4.7,60592
45,-72.5,192.168.4.9,60592
45,-74.2,192.168.4.5,60624
45,-72.5,192.168.4.9,60624
45,-83.75,192.168.4.7,60624
45,-83.75,192.168.4.7,60640
45,-74.2,192.168.4.5,60640
45,-72.5,192.168.4.9,60640
45,-80.0,192.168.4.6,60640
45,-74.2,192.168.4.5,60656
45,-72.5,192.168.4.9,60656
45,-80.0,192.168.4.6,60688
45,-72.5,192.168.4.9,60688
45,-74.2,192.168.4.5,60688
45,-86.0,192.168.4.2,60688
45,-57.333333333333336,192.168.4.12,60688
45,-74.2,192.168.4.5,60704
45,-72.5,192.168.4.9,60704
45,-57.333333333333336,192.168.4.12,60704
45,-72.5,192.168.4.9,60736
45,-74.2,192.168.4.5,60736
45,-57.333333333333336,192.168.4.12,60736
46,-57.8,192.168.4.9,60752
46,-75.8,192.168.4.6,60752
46,-74.7,192.168.4.5,60752
46,-56.266666666666666,192.168.4.12,60752
46,-74.7,192.168.4.5,60768
46,-57.8,192.168.4.9,60768
46,-56.266666666666666,192.168.4.12,60768
46,-82.25,192.168.4.2,60768
46,-77.0,192.168.4.3,60784
46,-85.44444444444444,192.168.4.7,60784
46,-74.7,192.168.4.5,60784
46,-57.8,192.168.4.9,60784
46,-56.266666666666666,192.168.4.12,60784
46,-85.44444444444444,192.168.4.7,60800
46,-57.8,192.168.4.9,60800
46,-56.266666666666666,192.168.4.12,60800
46,-75.8,192.168.4.6,60800
46,-74.7,192.168.4.5,60800
46,-57.8,192.168.4.9,60816
46,-56.266666666666666,192.168.4.12,60816
46,-56.266666666666666,192.168.4.12,60832
46,-57.8,192.168.4.9,60832
46,-74.7,192.168.4.5,60832
46,-75.8,192.168.4.6,60848
46,-56.266666666666666,192.168.4.12,60848
46,-57.8,192.168.4.9,60848
46,-85.44444444444444,192.168.4.7,60848
46,-57.8,192.168.4.9,60896
46,-85.44444444444444,192.168.4.7,60896
46,-56.266666666666666,192.168.4.12,60896
46,-74.7,192.168.4.5,60912
46,-56.266666666666666,192.168.4.12,60912
46,-75.8,192.168.4.6,60912
46,-57.8,192.168.4.9,60912
46,-85.44444444444444,192.168.4.7,60912
46,-74.7,192.168.4.5,60928
46,-75.8,192.168.4.6,60928
46,-57.8,192.168.4.9,60928
46,-56.266666666666666,192.168.4.12,60928
46,-85.44444444444444,192.168.4.7,60928
46,-82.25,192.168.4.2,60944
46,-85.44444444444444,192.168.4.7,60944
46,-56.266666666666666,192.168.4.12,60944
46,-75.8,192.168.4.6,60944
46,-57.8,192.168.4.9,60944
46,-74.7,192.168.4.5,60944
46,-75.8,192.168.4.6,60960
46,-56.266666666666666,192.168.4.12,60960
46,-57.8,192.168.4.9,60960
46,-74.7,192.168.4.5,60960
46,-85.44444444444444,192.168.4.7,61008
46,-82.25,192.168.4.2,61008
46,-57.8,192.168.4.9,61008
46,-75.8,192.168.4.6,61008
46,-56.266666666666666,192.168.4.12,61008
46,-82.25,192.168.4.2,61024
46,-74.7,192.168.4.5,61024
46,-56.266666666666666,192.168.4.12,61024
46,-77.0,192.168.4.3,61024
46,-75.8,192.168.4.6,61024
46,-57.8,192.168.4.9,61024
46,-85.44444444444444,192.168.4.7,61024
46,-75.8,192.168.4.6,61040
46,-57.8,192.168.4.9,61040
46,-56.266666666666666,192.168.4.12,61040
47,-52.2,192.168.4.9,61056
47,-62.8235294117647,192.168.4.12,61056
47,-74.58333333333333,192.168.4.6,61056
47,-62.8235294117647,192.168.4.12,61072
47,-78.6923076923077,192.168.4.5,61072
47,-52.2,192.168.4.9,61072
47,-84.6,192.168.4.2,61072
47,-62.8235294117647,192.168.4.12,61088
47,-52.2,192.168.4.9,61088
47,-76.875,192.168.4.3,61104
47,-62.8235294117647,192.168.4.12,61104
47,-74.58333333333333,192.168.4.6,61104
47,-78.6923076923077,192.168.4.5,61104
47,-52.2,192.168.4.9,61104
47,-52.2,192.168.4.9,61120
47,-78.6923076923077,192.168.4.5,61120
47,-76.875,192.168.4.3,61120
47,-62.8235294117647,192.168.4.12,61120
47,-74.58333333333333,192.168.4.6,61120
47,-86.33333333333333,192.168.4.7,61120
47,-62.8235294117647,192.168.4.12,61136
47,-78.6923076923077,192.168.4.5,61136
47,-86.33333333333333,192.168.4.7,61136
47,-74.58333333333333,192.168.4.6,61136
47,-78.6923076923077,192.168.4.5,61152
47,-62.8235294117647,192.168.4.12,61152
47,-76.875,192.168.4.3,61152
47,-74.58333333333333,192.168.4.6,61152
47,-62.8235294117647,192.168.4.12,61168
47,-74.58333333333333,192.168.4.6,61168
47,-62.8235294117647,192.168.4.12,61184
47,-84.6,192.168.4.2,61184
47,-74.58333333333333,192.168.4.6,61184
47,-78.6923076923077,192.168.4.5,61184
47,-76.875,192.168.4.3,61232
47,-84.6,192.168.4.2,61232
47,-78.6923076923077,192.168.4.5,61232
47,-62.8235294117647,192.168.4.12,61232
47,-78.6923076923077,192.168.4.5,61248
47,-62.8235294117647,192.168.4.12,61248
47,-74.58333333333333,192.168.4.6,61264
47,-84.6,192.168.4.2,61264
47,-62.8235294117647,192.168.4.12,61264
47,-76.875,192.168.4.3,61264
47,-76.875,192.168.4.3,61280
47,-86.33333333333333,192.168.4.7,61280
47,-84.6,192.168.4.2,61280
47,-62.8235294117647,192.168.4.12,61280
47,-74.58333333333333,192.168.4.6,61280
47,-78.6923076923077,192.168.4.5,61280
47,-78.6923076923077,192.168.4.5,61296
47,-74.58333333333333,192.168.4.6,61296
47,-76.875,192.168.4.3,61296
47,-82.0,192.168.4.10,61296
47,-62.8235294117647,192.168.4.12,61296
47,-62.8235294117647,192.168.4.12,61312
47,-78.6923076923077,192.168.4.5,61312
47,-76.875,192.168.4.3,61312
47,-78.6923076923077,192.168.4.5,61328
47,-74.58333333333333,192.168.4.6,61328
47,-62.8235294117647,192.168.4.12,61328
47,-78.6923076923077,192.168.4.5,61344
47,-62.8235294117647,192.168.4.12,61344
47,-74.58333333333333,192.168.4.6,61344
48,-77.0,192.168.4.3,61360
48,-70.6923076923077,192.168.4.12,61360
48,-90.33333333333331,192.168.4.7,61360
48,-75.6923076923077,192.168.4.6,61360
48,-75.28571428571429,192.168.4.5,61360
48,-75.28571428571429,192.168.4.5,61392
48,-70.6923076923077,192.168.4.12,61392
48,-75.6923076923077,192.168.4.6,61392
48,-70.6923076923077,192.168.4.12,61440
48,-75.28571428571429,192.168.4.5,61440
48,-82.66666666666667,192.168.4.2,61440
48,-82.0,192.168.4.10,61440
48,-75.6923076923077,192.168.4.6,61440
48,-75.28571428571429,192.168.4.5,61456
48,-75.6923076923077,192.168.4.6,61456
48,-82.0,192.168.4.10,61456
48,-90.33333333333331,192.168.4.7,61456
48,-82.66666666666667,192.168.4.2,61456
48,-70.6923076923077,192.168.4.12,61456
48,-75.28571428571429,192.168.4.5,61472
48,-75.6923076923077,192.168.4.6,61472
48,-70.6923076923077,192.168.4.12,61472
48,-75.6923076923077,192.168.4.6,61504
48,-70.6923076923077,192.168.4.12,61520
48,-75.28571428571429,192.168.4.5,61536
48,-82.66666666666667,192.168.4.2,61536
48,-70.6923076923077,192.168.4.12,61536
48,-75.6923076923077,192.168.4.6,61536
48,-82.66666666666667,192.168.4.2,61552
48,-82.0,192.168.4.10,61552
48,-70.6923076923077,192.168.4.12,61552
48,-75.6923076923077,192.168.4.6,61552
48,-77.0,192.168.4.3,61584
48,-70.6923076923077,192.168.4.12,61584
48,-75.6923076923077,192.168.4.6,61584
48,-75.6923076923077,192.168.4.6,61600
48,-70.6923076923077,192.168.4.12,61600
48,-75.28571428571429,192.168.4.5,61600
48,-77.0,192.168.4.3,61600
48,-75.6923076923077,192.168.4.6,61616
48,-82.66666666666667,192.168.4.2,61616
48,-70.6923076923077,192.168.4.12,61616
48,-90.33333333333331,192.168.4.7,61616
48,-77.0,192.168.4.3,61616
48,-82.0,192.168.4.10,61616
48,-70.6923076923077,192.168.4.12,61632
48,-82.66666666666667,192.168.4.2,61632
48,-77.0,192.168.4.3,61632
48,-75.6923076923077,192.168.4.6,61632
48,-77.0,192.168.4.3,61648
48,-75.6923076923077,192.168.4.6,61648
48,-70.6923076923077,192.168.4.12,61648
49,-73.25,192.168.4.6,61696
49,-81.875,192.168.4.2,61696
49,-74.18181818181819,192.168.4.12,61696
