millis,node,x,y,rssi,distance,target_x,target_y
17808,1,0,0,-78.8039,40.303,39.0427,10
17908,2,50,0,-65.498,14.4691,39.5427,10
17908,1,0,0,-78.9598,40.7875,39.5427,10
18008,2,50,0,-65.1724,14.112,40.0427,10
18008,1,0,0,-79.1139,41.2724,40.0427,10
18108,2,50,0,-64.8468,13.7638,40.5427,10
18108,1,0,0,-79.2664,41.7577,40.5427,10
18208,2,50,0,-64.5221,13.4251,41.0427,10
18208,1,0,0,-79.4171,42.2433,41.0427,10
18308,2,50,0,-64.1993,13.0968,41.5427,10
18308,1,0,0,-79.5663,42.7293,41.5427,10
18408,2,50,0,-63.8796,12.7796,42.0427,10
18408,1,0,0,-79.7139,43.2156,42.0427,10
18508,2,50,0,-63.5642,12.4745,42.5427,10
18508,1,0,0,-79.8599,43.7021,42.5427,10
18608,2,50,0,-63.2547,12.1821,43.0427,10
18608,1,0,0,-80.0043,44.189,43.0427,10
18708,2,50,0,-62.9527,11.9037,43.5427,10
18708,1,0,0,-80.1473,44.6762,43.5427,10
18808,2,50,0,-62.66,11.64,44.0427,10
18808,1,0,0,-80.2888,45.1636,44.0427,10
18908,2,50,0,-62.3786,11.3922,44.5427,10
18908,1,0,0,-80.4289,45.6514,44.5427,10
19008,2,50,0,-62.1106,11.1613,45.0427,10
19008,1,0,0,-80.5676,46.1394,45.0427,10
19108,2,50,0,-61.8583,10.9484,45.5427,10
19108,1,0,0,-80.7048,46.6276,45.5427,10
19208,2,50,0,-61.6239,10.7546,46.0427,10
19208,1,0,0,-80.8407,47.1161,46.0427,10
19308,2,50,0,-61.4098,10.5808,46.5427,10
19308,1,0,0,-80.9753,47.6048,46.5427,10
19408,2,50,0,-61.2184,10.4281,47.0427,10
19408,1,0,0,-81.1085,48.0938,47.0427,10
19508,2,50,0,-61.052,10.2975,47.5427,10
19508,1,0,0,-81.2405,48.583,47.5427,10
19608,2,50,0,-60.9125,10.1898,48.0427,10
19608,1,0,0,-81.3712,49.0724,48.0427,10
19708,2,50,0,-60.802,10.1056,48.5427,10
19708,1,0,0,-81.5006,49.562,48.5427,10
19808,2,50,0,-60.7219,10.0457,49.0427,10
19808,1,0,0,-81.6289,50.0518,49.0427,10
19908,2,50,0,-60.6733,10.0105,49.5427,10
19908,1,0,0,-81.7559,50.5418,49.5427,10
20008,2,50,0,-60.6571,10.0001,50.0427,10
20008,1,0,0,-81.8818,51.032,50.0427,10
20008,3,100,0,-81.8816,50.9484,50.0427,10
20108,2,50,0,-60.6734,10.0147,50.5427,10
20108,3,100,0,-81.7558,50.4582,50.5427,10
20208,2,50,0,-60.722,10.0542,51.0427,10
20208,3,100,0,-81.6287,49.9682,51.0427,10
20308,2,50,0,-60.8021,10.1183,51.5427,10
20308,3,100,0,-81.5005,49.4784,51.5427,10
20408,2,50,0,-60.9127,10.2065,52.0427,10
20408,3,100,0,-81.3711,48.9888,52.0427,10
20508,2,50,0,-61.0521,10.3182,52.5427,10
20508,3,100,0,-81.2404,48.4995,52.5427,10
20608,2,50,0,-61.2186,10.4526,53.0427,10
20608,3,100,0,-81.1084,48.0103,53.0427,10
20708,2,50,0,-61.41,10.609,53.5427,10
20708,3,100,0,-80.9751,47.5214,53.5427,10
20808,2,50,0,-61.6241,10.7862,54.0427,10
20808,3,100,0,-80.8406,47.0327,54.0427,10
20908,2,50,0,-61.8585,10.9834,54.5427,10
20908,3,100,0,-80.7047,46.5443,54.5427,10
21008,2,50,0,-62.1109,11.1995,55.0427,10
21008,3,100,0,-80.5674,46.0561,55.0427,10
21108,2,50,0,-62.3789,11.4333,55.5427,10
21108,3,100,0,-80.4288,45.5681,55.5427,10
21208,2,50,0,-62.6603,11.6839,56.0427,10
21208,3,100,0,-80.2887,45.0805,56.0427,10
21308,2,50,0,-62.953,11.9502,56.5427,10
21308,3,100,0,-80.1472,44.5931,56.5427,10
21408,2,50,0,-63.255,12.2311,57.0427,10
21408,3,100,0,-80.0042,44.1059,57.0427,10
21508,2,50,0,-63.5646,12.5256,57.5427,10
21508,3,100,0,-79.8597,43.6191,57.5427,10
21608,2,50,0,-63.8799,12.8329,58.0427,10
21608,3,100,0,-79.7137,43.1326,58.0427,10
21708,2,50,0,-64.1996,13.1521,58.5427,10
21708,3,100,0,-79.5661,42.6464,58.5427,10
21808,2,50,0,-64.5224,13.4822,59.0427,10
21808,3,100,0,-79.417,42.1605,59.0427,10
21908,2,50,0,-64.8471,13.8225,59.5427,10
21908,3,100,0,-79.2662,41.6749,59.5427,10
22008,2,50,0,-65.1727,14.1723,60.0427,10
22008,3,100,0,-79.1138,41.1897,60.0427,10
22108,2,50,0,-65.4983,14.5309,60.5427,10
22108,3,100,0,-78.9596,40.7048,60.5427,10
22208,2,50,0,-65.8231,14.8977,61.0427,10
22208,3,100,0,-78.8038,40.2203,61.0427,10
22308,2,50,0,-66.1466,15.272,61.5427,10
22308,3,100,0,-78.6461,39.7362,61.5427,10
22408,2,50,0,-66.4681,15.6533,62.0427,10
22408,3,100,0,-78.4867,39.2525,62.0427,10
22508,2,50,0,-66.7872,16.0411,62.5427,10
22508,3,100,0,-78.3255,38.7692,62.5427,10
22608,2,50,0,-67.1035,16.435,63.0427,10
22608,3,100,0,-78.1623,38.2864,63.0427,10
22708,2,50,0,-67.4168,16.8346,63.5427,10
22708,3,100,0,-77.9973,37.8039,63.5427,10
22808,2,50,0,-67.7266,17.2394,64.0427,10
22808,3,100,0,-77.8303,37.322,64.0427,10
22908,2,50,0,-68.0329,17.649,64.5427,10
22908,3,100,0,-77.6613,36.8405,64.5427,10
23008,2,50,0,-68.3355,18.0633,65.0427,10
23008,3,100,0,-77.4903,36.3595,65.0427,10
23108,2,50,0,-68.6342,18.4817,65.5427,10
23108,3,100,0,-77.3171,35.8791,65.5427,10
23208,2,50,0,-68.929,18.9041,66.0427,10
23208,3,100,0,-77.1419,35.3992,66.0427,10
23308,2,50,0,-69.2198,19.3303,66.5427,10
23308,3,100,0,-76.9644,34.9198,66.5427,10
23408,2,50,0,-69.5065,19.7599,67.0427,10
23408,3,100,0,-76.7847,34.4411,67.0427,10
23508,2,50,0,-69.7891,20.1927,67.5427,10
23508,3,100,0,-76.6028,33.9629,67.5427,10
23608,2,50,0,-70.0677,20.6286,68.0427,10
23608,3,100,0,-76.4185,33.4854,68.0427,10
23608,4,100,50,-81.9415,51.1984,68.0427,10
23708,2,50,0,-70.3423,21.0673,68.5427,10
23708,3,100,0,-76.2318,33.0086,68.5427,10
23708,4,100,50,-81.8622,50.8878,68.5427,10
23808,2,50,0,-70.6127,21.5087,69.0427,10
23808,3,100,0,-76.0427,32.5324,69.0427,10
23808,4,100,50,-81.7832,50.5802,69.0427,10
23908,2,50,0,-70.8792,21.9526,69.5427,10
23908,3,100,0,-75.8511,32.057,69.5427,10
23908,4,100,50,-81.7045,50.2757,69.5427,10
24008,2,50,0,-71.1418,22.3988,70.0427,10
24008,3,100,0,-75.657,31.5823,70.0427,10
24008,4,100,50,-81.6262,49.9744,70.0427,10
24108,2,50,0,-71.4004,22.8473,70.5427,10
24108,3,100,0,-75.4603,31.1084,70.5427,10
24108,4,100,50,-81.5482,49.6763,70.5427,10
24208,2,50,0,-71.6552,23.2979,71.0427,10
24208,3,100,0,-75.2608,30.6354,71.0427,10
24208,4,100,50,-81.4706,49.3815,71.0427,10
24308,2,50,0,-71.9062,23.7505,71.5427,10
24308,3,100,0,-75.0587,30.1632,71.5427,10
24308,4,100,50,-81.3934,49.0899,71.5427,10
24408,2,50,0,-72.1534,24.2049,72.0427,10
24408,3,100,0,-74.8538,29.692,72.0427,10
24408,4,100,50,-81.3167,48.8018,72.0427,10
24508,2,50,0,-72.397,24.6611,72.5427,10
24508,3,100,0,-74.646,29.2217,72.5427,10
24508,4,100,50,-81.2404,48.5171,72.5427,10
24608,2,50,0,-72.637,25.119,73.0427,10
24608,3,100,0,-74.4353,28.7524,73.0427,10
24608,4,100,50,-81.1646,48.2359,73.0427,10
24708,2,50,0,-72.8734,25.5784,73.5427,10
24708,3,100,0,-74.2216,28.2841,73.5427,10
24708,4,100,50,-81.0893,47.9582,73.5427,10
24808,2,50,0,-73.1064,26.0394,74.0427,10
24808,3,100,0,-74.0049,27.817,74.0427,10
24808,4,100,50,-81.0146,47.6842,74.0427,10
24908,2,50,0,-73.336,26.5017,74.5427,10
24908,3,100,0,-73.7851,27.351,74.5427,10
24908,4,100,50,-80.9405,47.4139,74.5427,10
25008,2,50,0,-73.5623,26.9654,75.0427,10
25008,3,100,0,-73.5621,26.8862,75.0427,10
25008,4,100,50,-80.867,47.1473,75.0427,10
25108,3,100,0,-73.3358,26.4228,75.5427,10
25108,2,50,0,-73.7853,27.4304,75.5427,10
25108,4,100,50,-80.7941,46.8846,75.5427,10
25208,3,100,0,-73.1062,25.9606,76.0427,10
25208,2,50,0,-74.0051,27.8966,76.0427,10
25208,4,100,50,-80.7219,46.6257,76.0427,10
25308,3,100,0,-72.8732,25.4999,76.5427,10
25308,2,50,0,-74.2219,28.3639,76.5427,10
25308,4,100,50,-80.6505,46.3708,76.5427,10
25408,3,100,0,-72.6367,25.0408,77.0427,10
25408,2,50,0,-74.4355,28.8324,77.0427,10
25408,4,100,50,-80.5797,46.1198,77.0427,10
25508,3,100,0,-72.3968,24.5832,77.5427,10
25508,2,50,0,-74.6462,29.3018,77.5427,10
25508,4,100,50,-80.5097,45.873,77.5427,10
25608,3,100,0,-72.1532,24.1273,78.0427,10
25608,2,50,0,-74.854,29.7723,78.0427,10
25608,4,100,50,-80.4405,45.6303,78.0427,10
25708,3,100,0,-71.9059,23.6731,78.5427,10
25708,2,50,0,-75.0589,30.2437,78.5427,10
25708,4,100,50,-80.3722,45.3918,78.5427,10
25808,3,100,0,-71.6549,23.2209,79.0427,10
25808,2,50,0,-75.261,30.716,79.0427,10
25808,4,100,50,-80.3047,45.1576,79.0427,10
25908,3,100,0,-71.4002,22.7707,79.5427,10
25908,2,50,0,-75.4605,31.1892,79.5427,10
25908,4,100,50,-80.2381,44.9278,79.5427,10
26008,3,100,0,-71.1415,22.3225,80.0427,10
26008,2,50,0,-75.6572,31.6632,80.0427,10
26008,4,100,50,-80.1725,44.7023,80.0427,10
26108,3,100,0,-70.879,21.8767,80.5427,10
26108,2,50,0,-75.8513,32.138,80.5427,10
26108,4,100,50,-80.1079,44.4813,80.5427,10
26208,3,100,0,-70.6125,21.4332,81.0427,10
26208,2,50,0,-76.0429,32.6136,81.0427,10
26208,4,100,50,-80.0442,44.2649,81.0427,10
26308,3,100,0,-70.342,20.9922,81.5427,10
26308,2,50,0,-76.232,33.0899,81.5427,10
26308,4,100,50,-79.9816,44.0531,81.5427,10
26408,3,100,0,-70.0674,20.554,82.0427,10
26408,2,50,0,-76.4187,33.5668,82.0427,10
26408,4,100,50,-79.9201,43.8459,82.0427,10
26508,3,100,0,-69.7889,20.1186,82.5427,10
26508,2,50,0,-76.603,34.0444,82.5427,10
26508,4,100,50,-79.8598,43.6435,82.5427,10
26608,3,100,0,-69.5062,19.6863,83.0427,10
26608,2,50,0,-76.7849,34.5227,83.0427,10
26608,4,100,50,-79.8006,43.446,83.0427,10
26708,3,100,0,-69.2195,19.2573,83.5427,10
26708,2,50,0,-76.9646,35.0016,83.5427,10
26708,4,100,50,-79.7425,43.2533,83.5427,10
26808,3,100,0,-68.9287,18.8318,84.0427,10
26808,2,50,0,-77.142,35.481,84.0427,10
26808,4,100,50,-79.6857,43.0655,84.0427,10
26908,3,100,0,-68.6339,18.41,84.5427,10
26908,2,50,0,-77.3173,35.961,84.5427,10
26908,4,100,50,-79.6302,42.8827,84.5427,10
27008,3,100,0,-68.3352,17.9923,85.0427,10
27008,2,50,0,-77.4904,36.4416,85.0427,10
27008,4,100,50,-79.576,42.7051,85.0427,10
27108,3,100,0,-68.0326,17.5788,85.5427,10
27108,2,50,0,-77.6615,36.9226,85.5427,10
27108,4,100,50,-79.5232,42.5325,85.5427,10
27208,3,100,0,-67.7263,17.17,86.0427,10
27208,2,50,0,-77.8305,37.4042,86.0427,10
27208,4,100,50,-79.4717,42.3652,86.0427,10
27308,3,100,0,-67.4165,16.766,86.5427,10
27308,2,50,0,-77.9975,37.8862,86.5427,10
27308,4,100,50,-79.4216,42.2031,86.5427,10
27408,3,100,0,-67.1032,16.3674,87.0427,10
27408,2,50,0,-78.1625,38.3687,87.0427,10
27408,4,100,50,-79.373,42.0463,87.0427,10
27508,3,100,0,-66.7869,15.9745,87.5427,10
27508,2,50,0,-78.3256,38.8516,87.5427,10
27508,4,100,50,-79.3259,41.8949,87.5427,10
27608,3,100,0,-66.4678,15.5878,88.0427,10
27608,2,50,0,-78.4869,39.335,88.0427,10
27608,4,100,50,-79.2803,41.749,88.0427,10
27708,3,100,0,-66.1463,15.2076,88.5427,10
27708,2,50,0,-78.6463,39.8188,88.5427,10
27708,4,100,50,-79.2362,41.6085,88.5427,10
27808,3,100,0,-65.8228,14.8345,89.0427,10
27808,2,50,0,-78.8039,40.303,89.0427,10
27808,4,100,50,-79.1938,41.4736,89.0427,10
27908,3,100,0,-65.498,14.4691,89.5427,10
27908,2,50,0,-78.9598,40.7875,89.5427,10
27908,4,100,50,-79.153,41.3444,89.5427,10
28008,3,100,0,-65.1725,14.1421,90,10
28008,2,50,0,-79.1138,41.2311,90,10
28008,4,100,50,-79.1138,41.2311,90,10
28108,3,100,0,-65.1725,14.1421,90,10
28108,2,50,0,-79.1138,41.2311,90,10
28108,4,100,50,-79.1138,41.2311,90,10
28208,3,100,0,-65.1725,14.1421,90,10
28208,2,50,0,-79.1138,41.2311,90,10
28208,4,100,50,-79.1138,41.2311,90,10
28308,3,100,0,-65.1725,14.1421,90,10
28308,2,50,0,-79.1138,41.2311,90,10
28308,4,100,50,-79.1138,41.2311,90,10
28408,3,100,0,-65.1725,14.1421,90,10
28408,2,50,0,-79.1138,41.2311,90,10
28408,4,100,50,-79.1138,41.2311,90,10
28508,3,100,0,-65.1725,14.1421,90,10
28508,2,50,0,-79.1138,41.2311,90,10
28508,4,100,50,-79.1138,41.2311,90,10
28608,3,100,0,-65.1725,14.1421,90,10
28608,2,50,0,-79.1138,41.2311,90,10
28608,4,100,50,-79.1138,41.2311,90,10
28708,3,100,0,-65.1725,14.1421,90,10
28708,2,50,0,-79.1138,41.2311,90,10
28708,4,100,50,-79.1138,41.2311,90,10
28808,3,100,0,-65.1725,14.1421,90,10
28808,2,50,0,-79.1138,41.2311,90,10
28808,4,100,50,-79.1138,41.2311,90,10
28908,3,100,0,-65.1725,14.1421,90,10
28908,2,50,0,-79.1138,41.2311,90,10
28908,4,100,50,-79.1138,41.2311,90,10
29008,3,100,0,-65.1725,14.1421,90,10
29008,2,50,0,-79.1138,41.2311,90,10
29008,4,100,50,-79.1138,41.2311,90,10
29108,3,100,0,-65.1725,14.1421,90,10
29108,2,50,0,-79.1138,41.2311,90,10
29108,4,100,50,-79.1138,41.2311,90,10
29208,3,100,0,-65.1725,14.1421,90,10
29208,2,50,0,-79.1138,41.2311,90,10
29208,4,100,50,-79.1138,41.2311,90,10
29308,3,100,0,-65.1725,14.1421,90,10
29308,2,50,0,-79.1138,41.2311,90,10
29308,4,100,50,-79.1138,41.2311,90,10
29408,3,100,0,-65.1725,14.1421,90,10
29408,2,50,0,-79.1138,41.2311,90,10
29408,4,100,50,-79.1138,41.2311,90,10
29508,3,100,0,-65.1725,14.1421,90,10
29508,2,50,0,-79.1138,41.2311,90,10
29508,4,100,50,-79.1138,41.2311,90,10
29608,3,100,0,-65.1725,14.1421,90,10
29608,2,50,0,-79.1138,41.2311,90,10
29608,4,100,50,-79.1138,41.2311,90,10
29708,3,100,0,-65.1725,14.1421,90,10
29708,2,50,0,-79.1138,41.2311,90,10
29708,4,100,50,-79.1138,41.2311,90,10
29808,3,100,0,-65.1725,14.1421,90,10
29808,2,50,0,-79.1138,41.2311,90,10
29808,4,100,50,-79.1138,41.2311,90,10
29908,3,100,0,-65.1725,14.1421,90,10
29908,2,50,0,-79.1138,41.2311,90,10
29908,4,100,50,-79.1138,41.2311,90,10
30008,3,100,0,-65.1727,14.1723,90,10.0427
30008,2,50,0,-79.1139,41.2414,90,10.0427
30008,4,100,50,-79.1138,41.1897,90,10.0427
30108,3,100,0,-65.4983,14.5309,90,10.5427
30108,4,100,50,-78.9596,40.7048,90,10.5427
30108,2,50,0,-79.153,41.366,90,10.5427
30208,3,100,0,-65.8231,14.8977,90,11.0427
30208,4,100,50,-78.8038,40.2203,90,11.0427
30208,2,50,0,-79.1938,41.4963,90,11.0427
30308,3,100,0,-66.1466,15.272,90,11.5427
30308,4,100,50,-78.6461,39.7362,90,11.5427
30308,2,50,0,-79.2363,41.6321,90,11.5427
30408,3,100,0,-66.4681,15.6533,90,12.0427
30408,4,100,50,-78.4867,39.2525,90,12.0427
30408,2,50,0,-79.2803,41.7735,90,12.0427
30508,3,100,0,-66.7872,16.0411,90,12.5427
30508,4,100,50,-78.3255,38.7692,90,12.5427
30508,2,50,0,-79.3259,41.9204,90,12.5427
30608,3,100,0,-67.1035,16.435,90,13.0427
30608,4,100,50,-78.1623,38.2864,90,13.0427
30608,2,50,0,-79.373,42.0727,90,13.0427
30708,3,100,0,-67.4168,16.8346,90,13.5427
30708,4,100,50,-77.9973,37.8039,90,13.5427
30708,2,50,0,-79.4217,42.2304,90,13.5427
30808,3,100,0,-67.7266,17.2394,90,14.0427
30808,4,100,50,-77.8303,37.322,90,14.0427
30808,2,50,0,-79.4717,42.3933,90,14.0427
30908,3,100,0,-68.0329,17.649,90,14.5427
30908,4,100,50,-77.6613,36.8405,90,14.5427
30908,2,50,0,-79.5232,42.5616,90,14.5427
31008,3,100,0,-68.3355,18.0633,90,15.0427
31008,4,100,50,-77.4903,36.3595,90,15.0427
31008,2,50,0,-79.5761,42.735,90,15.0427
31108,3,100,0,-68.6342,18.4817,90,15.5427
31108,4,100,50,-77.3171,35.8791,90,15.5427
31108,2,50,0,-79.6303,42.9136,90,15.5427
31208,3,100,0,-68.929,18.9041,90,16.0427
31208,4,100,50,-77.1419,35.3992,90,16.0427
31208,2,50,0,-79.6858,43.0972,90,16.0427
31308,3,100,0,-69.2198,19.3303,90,16.5427
31308,4,100,50,-76.9644,34.9198,90,16.5427
31308,2,50,0,-79.7426,43.2858,90,16.5427
31408,3,100,0,-69.5065,19.7599,90,17.0427
31408,4,100,50,-76.7847,34.4411,90,17.0427
31408,2,50,0,-79.8006,43.4793,90,17.0427
31508,3,100,0,-69.7891,20.1927,90,17.5427
31508,4,100,50,-76.6028,33.9629,90,17.5427
31508,2,50,0,-79.8598,43.6777,90,17.5427
31608,3,100,0,-70.0677,20.6286,90,18.0427
31608,4,100,50,-76.4185,33.4854,90,18.0427
31608,2,50,0,-79.9202,43.8809,90,18.0427
31708,3,100,0,-70.3423,21.0673,90,18.5427
31708,4,100,50,-76.2318,33.0086,90,18.5427
31708,2,50,0,-79.9817,44.0889,90,18.5427
31808,3,100,0,-70.6127,21.5087,90,19.0427
31808,4,100,50,-76.0427,32.5324,90,19.0427
31808,2,50,0,-80.0443,44.3015,90,19.0427
31908,3,100,0,-70.8792,21.9526,90,19.5427
31908,4,100,50,-75.8511,32.057,90,19.5427
31908,2,50,0,-80.1079,44.5187,90,19.5427
32008,3,100,0,-71.1418,22.3988,90,20.0427
32008,4,100,50,-75.657,31.5823,90,20.0427
32008,2,50,0,-80.1726,44.7404,90,20.0427
32108,3,100,0,-71.4004,22.8473,90,20.5427
32108,4,100,50,-75.4603,31.1084,90,20.5427
32108,2,50,0,-80.2382,44.9667,90,20.5427
32208,3,100,0,-71.6552,23.2979,90,21.0427
32208,4,100,50,-75.2608,30.6354,90,21.0427
32208,2,50,0,-80.3048,45.1973,90,21.0427
32308,3,100,0,-71.9062,23.7505,90,21.5427
32308,4,100,50,-75.0587,30.1632,90,21.5427
32308,2,50,0,-80.3723,45.4322,90,21.5427
32408,3,100,0,-72.1534,24.2049,90,22.0427
32408,4,100,50,-74.8538,29.692,90,22.0427
32408,2,50,0,-80.4406,45.6714,90,22.0427
32508,3,100,0,-72.397,24.6611,90,22.5427
32508,4,100,50,-74.646,29.2217,90,22.5427
32508,2,50,0,-80.5098,45.9148,90,22.5427
32608,3,100,0,-72.637,25.119,90,23.0427
32608,4,100,50,-74.4353,28.7524,90,23.0427
32608,2,50,0,-80.5798,46.1624,90,23.0427
32708,3,100,0,-72.8734,25.5784,90,23.5427
32708,4,100,50,-74.2216,28.2841,90,23.5427
32708,2,50,0,-80.6505,46.414,90,23.5427
32808,3,100,0,-73.1064,26.0394,90,24.0427
32808,4,100,50,-74.0049,27.817,90,24.0427
32808,2,50,0,-80.722,46.6696,90,24.0427
32908,3,100,0,-73.336,26.5017,90,24.5427
32908,4,100,50,-73.7851,27.351,90,24.5427
32908,2,50,0,-80.7942,46.9291,90,24.5427
33008,3,100,0,-73.5623,26.9654,90,25.0427
33008,4,100,50,-73.5621,26.8862,90,25.0427
33008,2,50,0,-80.8671,47.1925,90,25.0427
33108,4,100,50,-73.3358,26.4228,90,25.5427
33108,3,100,0,-73.7853,27.4304,90,25.5427
33108,2,50,0,-80.9406,47.4597,90,25.5427
33208,4,100,50,-73.1062,25.9606,90,26.0427
33208,3,100,0,-74.0051,27.8966,90,26.0427
33208,2,50,0,-81.0147,47.7307,90,26.0427
33308,4,100,50,-72.8732,25.4999,90,26.5427
33308,3,100,0,-74.2219,28.3639,90,26.5427
33308,2,50,0,-81.0894,48.0053,90,26.5427
33408,4,100,50,-72.6367,25.0408,90,27.0427
33408,3,100,0,-74.4355,28.8324,90,27.0427
33408,2,50,0,-81.1647,48.2836,90,27.0427
33508,4,100,50,-72.3968,24.5832,90,27.5427
33508,3,100,0,-74.6462,29.3018,90,27.5427
33508,2,50,0,-81.2405,48.5654,90,27.5427
33608,4,100,50,-72.1532,24.1273,90,28.0427
33608,3,100,0,-74.854,29.7723,90,28.0427
33608,2,50,0,-81.3167,48.8507,90,28.0427
33708,4,100,50,-71.9059,23.6731,90,28.5427
33708,3,100,0,-75.0589,30.2437,90,28.5427
33708,2,50,0,-81.3935,49.1394,90,28.5427
33808,4,100,50,-71.6549,23.2209,90,29.0427
33808,3,100,0,-75.261,30.716,90,29.0427
33808,2,50,0,-81.4707,49.4315,90,29.0427
33908,4,100,50,-71.4002,22.7707,90,29.5427
33908,3,100,0,-75.4605,31.1892,90,29.5427
33908,2,50,0,-81.5483,49.7269,90,29.5427
34008,4,100,50,-71.1415,22.3225,90,30.0427
34008,3,100,0,-75.6572,31.6632,90,30.0427
34008,2,50,0,-81.6262,50.0256,90,30.0427
34108,4,100,50,-70.879,21.8767,90,30.5427
34108,3,100,0,-75.8513,32.138,90,30.5427
34108,2,50,0,-81.7046,50.3275,90,30.5427
34208,4,100,50,-70.6125,21.4332,90,31.0427
34208,3,100,0,-76.0429,32.6136,90,31.0427
34208,2,50,0,-81.7833,50.6325,90,31.0427
34308,4,100,50,-70.342,20.9922,90,31.5427
34308,3,100,0,-76.232,33.0899,90,31.5427
34308,2,50,0,-81.8623,50.9405,90,31.5427
34408,4,100,50,-70.0674,20.554,90,32.0427
34408,3,100,0,-76.4187,33.5668,90,32.0427
34408,2,50,0,-81.9416,51.2516,90,32.0427
34508,4,100,50,-69.7889,20.1186,90,32.5427
34508,3,100,0,-76.603,34.0444,90,32.5427
34608,4,100,50,-69.5062,19.6863,90,33.0427
34608,3,100,0,-76.7849,34.5227,90,33.0427
34708,4,100,50,-69.2195,19.2573,90,33.5427
34708,3,100,0,-76.9646,35.0016,90,33.5427
34808,4,100,50,-68.9287,18.8318,90,34.0427
34808,3,100,0,-77.142,35.481,90,34.0427
34908,4,100,50,-68.6339,18.41,90,34.5427
34908,3,100,0,-77.3173,35.961,90,34.5427
35008,4,100,50,-68.3352,17.9923,90,35.0427
35008,3,100,0,-77.4904,36.4416,90,35.0427
35108,4,100,50,-68.0326,17.5788,90,35.5427
35108,3,100,0,-77.6615,36.9226,90,35.5427
35208,4,100,50,-67.7263,17.17,90,36.0427
35208,3,100,0,-77.8305,37.4042,90,36.0427
35308,4,100,50,-67.4165,16.766,90,36.5427
35308,3,100,0,-77.9975,37.8862,90,36.5427
35408,4,100,50,-67.1032,16.3674,90,37.0427
35408,3,100,0,-78.1625,38.3687,90,37.0427
35508,4,100,50,-66.7869,15.9745,90,37.5427
35508,3,100,0,-78.3256,38.8516,90,37.5427
35608,4,100,50,-66.4678,15.5878,90,38.0427
35608,3,100,0,-78.4869,39.335,90,38.0427
35708,4,100,50,-66.1463,15.2076,90,38.5427
35708,3,100,0,-78.6463,39.8188,90,38.5427
35808,4,100,50,-65.8228,14.8345,90,39.0427
35808,3,100,0,-78.8039,40.303,90,39.0427
35908,4,100,50,-65.498,14.4691,90,39.5427
35908,3,100,0,-78.9598,40.7875,90,39.5427
36008,4,100,50,-65.1724,14.112,90,40.0427
36008,3,100,0,-79.1139,41.2724,90,40.0427
36108,4,100,50,-64.8468,13.7638,90,40.5427
36108,3,100,0,-79.2664,41.7577,90,40.5427
36208,4,100,50,-64.5221,13.4251,90,41.0427
36208,3,100,0,-79.4171,42.2433,90,41.0427
36308,4,100,50,-64.1993,13.0968,90,41.5427
36308,3,100,0,-79.5663,42.7293,90,41.5427
36408,4,100,50,-63.8796,12.7796,90,42.0427
36408,3,100,0,-79.7139,43.2156,90,42.0427
36508,4,100,50,-63.5642,12.4745,90,42.5427
36508,3,100,0,-79.8599,43.7021,90,42.5427
36608,4,100,50,-63.2547,12.1821,90,43.0427
36608,3,100,0,-80.0043,44.189,90,43.0427
36708,4,100,50,-62.9527,11.9037,90,43.5427
36708,3,100,0,-80.1473,44.6762,90,43.5427
36808,4,100,50,-62.66,11.64,90,44.0427
36808,3,100,0,-80.2888,45.1636,90,44.0427
36908,4,100,50,-62.3786,11.3922,90,44.5427
36908,3,100,0,-80.4289,45.6514,90,44.5427
37008,4,100,50,-62.1106,11.1613,90,45.0427
37008,3,100,0,-80.5676,46.1394,90,45.0427
37108,4,100,50,-61.8583,10.9484,90,45.5427
37108,3,100,0,-80.7048,46.6276,90,45.5427
37208,4,100,50,-61.6239,10.7546,90,46.0427
37208,3,100,0,-80.8407,47.1161,90,46.0427
37308,4,100,50,-61.4098,10.5808,90,46.5427
37308,3,100,0,-80.9753,47.6048,90,46.5427
37408,4,100,50,-61.2184,10.4281,90,47.0427
37408,3,100,0,-81.1085,48.0938,90,47.0427
37508,4,100,50,-61.052,10.2975,90,47.5427
37508,3,100,0,-81.2405,48.583,90,47.5427
37608,4,100,50,-60.9125,10.1898,90,48.0427
37608,3,100,0,-81.3712,49.0724,90,48.0427
37708,4,100,50,-60.802,10.1056,90,48.5427
37708,3,100,0,-81.5006,49.562,90,48.5427
37808,4,100,50,-60.7219,10.0457,90,49.0427
37808,3,100,0,-81.6289,50.0518,90,49.0427
37908,4,100,50,-60.6733,10.0105,90,49.5427
37908,3,100,0,-81.7559,50.5418,90,49.5427
38008,4,100,50,-60.6571,10.0001,90,50.0427
38008,3,100,0,-81.8818,51.032,90,50.0427
38008,8,100,100,-81.8816,50.9484,90,50.0427
38108,4,100,50,-60.6734,10.0147,90,50.5427
38108,8,100,100,-81.7558,50.4582,90,50.5427
38208,4,100,50,-60.722,10.0542,90,51.0427
38208,8,100,100,-81.6287,49.9682,90,51.0427
38308,4,100,50,-60.8021,10.1183,90,51.5427
38308,8,100,100,-81.5005,49.4784,90,51.5427
38408,4,100,50,-60.9127,10.2065,90,52.0427
38408,8,100,100,-81.3711,48.9888,90,52.0427
38508,4,100,50,-61.0521,10.3182,90,52.5427
38508,8,100,100,-81.2404,48.4995,90,52.5427
38608,4,100,50,-61.2186,10.4526,90,53.0427
38608,8,100,100,-81.1084,48.0103,90,53.0427
