millis,node,x,y,rssi,distance,target_x,target_y
3408,1,0,0,-78.8107,40.251,28.4618,28.4618
3408,4,75,37.5,-80.9253,47.4078,28.4618,28.4618
3408,7,37.5,75,-80.9253,47.4078,28.4618,28.4618
3508,2,37.5,0,-74.8425,29.6918,28.1966,28.1966
3508,5,0,37.5,-74.8425,29.6918,28.1966,28.1966
3508,1,0,0,-78.6888,39.876,28.1966,28.1966
3508,4,75,37.5,-81.0106,47.7191,28.1966,28.1966
3508,7,37.5,75,-81.0106,47.7191,28.1966,28.1966
3608,2,37.5,0,-74.769,29.5249,27.9314,27.9314
3608,5,0,37.5,-74.769,29.5249,27.9314,27.9314
3608,1,0,0,-78.5658,39.501,27.9314,27.9314
3608,4,75,37.5,-81.0956,48.0313,27.9314,27.9314
3608,7,37.5,75,-81.0956,48.0313,27.9314,27.9314
3708,2,37.5,0,-74.6967,29.362,27.6663,27.6663
3708,5,0,37.5,-74.6967,29.362,27.6663,27.6663
3708,1,0,0,-78.4417,39.126,27.6663,27.6663
3708,4,75,37.5,-81.1803,48.3444,27.6663,27.6663
3708,7,37.5,75,-81.1803,48.3444,27.6663,27.6663
3808,2,37.5,0,-74.6258,29.2029,27.4011,27.4011
3808,5,0,37.5,-74.6258,29.2029,27.4011,27.4011
3808,1,0,0,-78.3163,38.751,27.4011,27.4011
3808,4,75,37.5,-81.2647,48.6584,27.4011,27.4011
3808,7,37.5,75,-81.2647,48.6584,27.4011,27.4011
3908,2,37.5,0,-74.5563,29.0478,27.1359,27.1359
3908,5,0,37.5,-74.5563,29.0478,27.1359,27.1359
3908,1,0,0,-78.1897,38.376,27.1359,27.1359
3908,4,75,37.5,-81.3488,48.9733,27.1359,27.1359
3908,7,37.5,75,-81.3488,48.9733,27.1359,27.1359
4008,2,37.5,0,-74.4883,28.8967,26.8708,26.8708
4008,5,0,37.5,-74.4883,28.8967,26.8708,26.8708
4008,1,0,0,-78.0619,38.001,26.8708,26.8708
4008,4,75,37.5,-81.4325,49.289,26.8708,26.8708
4008,7,37.5,75,-81.4325,49.289,26.8708,26.8708
4108,2,37.5,0,-74.4217,28.7497,26.6056,26.6056
4108,5,0,37.5,-74.4217,28.7497,26.6056,26.6056
4108,1,0,0,-77.9328,37.626,26.6056,26.6056
4108,4,75,37.5,-81.5159,49.6055,26.6056,26.6056
4108,7,37.5,75,-81.5159,49.6055,26.6056,26.6056
4208,2,37.5,0,-74.3567,28.6069,26.3404,26.3404
4208,5,0,37.5,-74.3567,28.6069,26.3404,26.3404
4208,1,0,0,-77.8024,37.251,26.3404,26.3404
4208,4,75,37.5,-81.599,49.9228,26.3404,26.3404
4208,7,37.5,75,-81.599,49.9228,26.3404,26.3404
4308,2,37.5,0,-74.2933,28.4683,26.0753,26.0753
4308,5,0,37.5,-74.2933,28.4683,26.0753,26.0753
4308,1,0,0,-77.6707,36.876,26.0753,26.0753
4308,4,75,37.5,-81.6818,50.2409,26.0753,26.0753
4308,7,37.5,75,-81.6818,50.2409,26.0753,26.0753
4408,2,37.5,0,-74.2315,28.334,25.8101,25.8101
4408,5,0,37.5,-74.2315,28.334,25.8101,25.8101
4408,1,0,0,-77.5376,36.501,25.8101,25.8101
4408,4,75,37.5,-81.7643,50.5598,25.8101,25.8101
4408,7,37.5,75,-81.7643,50.5598,25.8101,25.8101
4508,2,37.5,0,-74.1715,28.204,25.545,25.545
4508,5,0,37.5,-74.1715,28.204,25.545,25.545
4508,1,0,0,-77.4032,36.126,25.545,25.545
4508,4,75,37.5,-81.8464,50.8795,25.545,25.545
4508,7,37.5,75,-81.8464,50.8795,25.545,25.545
4608,2,37.5,0,-74.1132,28.0785,25.2798,25.2798
4608,5,0,37.5,-74.1132,28.0785,25.2798,25.2798
4608,1,0,0,-77.2673,35.751,25.2798,25.2798
4608,4,75,37.5,-81.9283,51.1999,25.2798,25.2798
4608,7,37.5,75,-81.9283,51.1999,25.2798,25.2798
4708,2,37.5,0,-74.0567,27.9574,25.0146,25.0146
4708,5,0,37.5,-74.0567,27.9574,25.0146,25.0146
4708,1,0,0,-77.1301,35.376,25.0146,25.0146
4808,2,37.5,0,-74.0021,27.8408,24.7495,24.7495
4808,5,0,37.5,-74.0021,27.8408,24.7495,24.7495
4808,1,0,0,-76.9914,35.001,24.7495,24.7495
4908,2,37.5,0,-73.9494,27.7289,24.4843,24.4843
4908,5,0,37.5,-73.9494,27.7289,24.4843,24.4843
4908,1,0,0,-76.8511,34.626,24.4843,24.4843
5008,2,37.5,0,-73.8987,27.6215,24.2191,24.2191
5008,5,0,37.5,-73.8987,27.6215,24.2191,24.2191
5008,1,0,0,-76.7094,34.251,24.2191,24.2191
5108,2,37.5,0,-73.85,27.5189,23.954,23.954
5108,5,0,37.5,-73.85,27.5189,23.954,23.954
5108,1,0,0,-76.5661,33.876,23.954,23.954
5208,2,37.5,0,-73.8034,27.4209,23.6888,23.6888
5208,5,0,37.5,-73.8034,27.4209,23.6888,23.6888
5208,1,0,0,-76.4212,33.501,23.6888,23.6888
5308,2,37.5,0,-73.7589,27.3278,23.4236,23.4236
5308,5,0,37.5,-73.7589,27.3278,23.4236,23.4236
5308,1,0,0,-76.2747,33.126,23.4236,23.4236
5408,2,37.5,0,-73.7166,27.2396,23.1585,23.1585
5408,5,0,37.5,-73.7166,27.2396,23.1585,23.1585
5408,1,0,0,-76.1265,32.751,23.1585,23.1585
5508,2,37.5,0,-73.6765,27.1562,22.8933,22.8933
5508,5,0,37.5,-73.6765,27.1562,22.8933,22.8933
5508,1,0,0,-75.9766,32.376,22.8933,22.8933
5608,2,37.5,0,-73.6386,27.0778,22.6281,22.6281
5608,5,0,37.5,-73.6386,27.0778,22.6281,22.6281
5608,1,0,0,-75.825,32.001,22.6281,22.6281
5708,2,37.5,0,-73.603,27.0043,22.363,22.363
5708,5,0,37.5,-73.603,27.0043,22.363,22.363
5708,1,0,0,-75.6715,31.626,22.363,22.363
5808,2,37.5,0,-73.5697,26.9359,22.0978,22.0978
5808,5,0,37.5,-73.5697,26.9359,22.0978,22.0978
5808,1,0,0,-75.5163,31.251,22.0978,22.0978
5908,2,37.5,0,-73.5388,26.8725,21.8326,21.8326
5908,5,0,37.5,-73.5388,26.8725,21.8326,21.8326
5908,1,0,0,-75.3592,30.876,21.8326,21.8326
6008,2,37.5,0,-73.5104,26.8142,21.5675,21.5675
6008,5,0,37.5,-73.5104,26.8142,21.5675,21.5675
6008,1,0,0,-75.2001,30.501,21.5675,21.5675
6108,2,37.5,0,-73.4843,26.761,21.3023,21.3023
6108,5,0,37.5,-73.4843,26.761,21.3023,21.3023
6108,1,0,0,-75.0391,30.126,21.3023,21.3023
6208,2,37.5,0,-73.4607,26.7131,21.0371,21.0371
6208,5,0,37.5,-73.4607,26.7131,21.0371,21.0371
6208,1,0,0,-74.8761,29.751,21.0371,21.0371
6308,2,37.5,0,-73.4396,26.6702,20.772,20.772
6308,5,0,37.5,-73.4396,26.6702,20.772,20.772
6308,1,0,0,-74.711,29.376,20.772,20.772
6408,2,37.5,0,-73.421,26.6326,20.5068,20.5068
6408,5,0,37.5,-73.421,26.6326,20.5068,20.5068
6408,1,0,0,-74.5438,29.001,20.5068,20.5068
6508,2,37.5,0,-73.4049,26.6003,20.2417,20.2417
6508,5,0,37.5,-73.4049,26.6003,20.2417,20.2417
6508,1,0,0,-74.3744,28.626,20.2417,20.2417
6608,2,37.5,0,-73.3914,26.5732,19.9765,19.9765
6608,5,0,37.5,-73.3914,26.5732,19.9765,19.9765
6608,1,0,0,-74.2028,28.251,19.9765,19.9765
6708,2,37.5,0,-73.3805,26.5513,19.7113,19.7113
6708,5,0,37.5,-73.3805,26.5513,19.7113,19.7113
6708,1,0,0,-74.0289,27.876,19.7113,19.7113
6808,2,37.5,0,-73.3722,26.5348,19.4462,19.4462
6808,5,0,37.5,-73.3722,26.5348,19.4462,19.4462
6808,1,0,0,-73.8526,27.501,19.4462,19.4462
6908,2,37.5,0,-73.3664,26.5235,19.181,19.181
6908,5,0,37.5,-73.3664,26.5235,19.181,19.181
6908,1,0,0,-73.6739,27.126,19.181,19.181
7008,2,37.5,0,-73.3632,26.5175,18.9158,18.9158
7008,5,0,37.5,-73.3632,26.5175,18.9158,18.9158
7008,1,0,0,-73.4928,26.751,18.9158,18.9158
7108,1,0,0,-73.3091,26.376,18.6507,18.6507
7108,2,37.5,0,-73.3627,26.5169,18.6507,18.6507
7108,5,0,37.5,-73.3627,26.5169,18.6507,18.6507
7208,1,0,0,-73.1227,26.001,18.3855,18.3855
7208,2,37.5,0,-73.3648,26.5215,18.3855,18.3855
7208,5,0,37.5,-73.3648,26.5215,18.3855,18.3855
7308,1,0,0,-72.9337,25.626,18.1203,18.1203
7308,2,37.5,0,-73.3694,26.5315,18.1203,18.1203
7308,5,0,37.5,-73.3694,26.5315,18.1203,18.1203
7408,1,0,0,-72.7419,25.251,17.8552,17.8552
7408,2,37.5,0,-73.3767,26.5467,17.8552,17.8552
7408,5,0,37.5,-73.3767,26.5467,17.8552,17.8552
7508,1,0,0,-72.5472,24.876,17.59,17.59
7508,2,37.5,0,-73.3865,26.5672,17.59,17.59
7508,5,0,37.5,-73.3865,26.5672,17.59,17.59
7608,1,0,0,-72.3495,24.501,17.3248,17.3248
7608,2,37.5,0,-73.3989,26.593,17.3248,17.3248
7608,5,0,37.5,-73.3989,26.593,17.3248,17.3248
7708,1,0,0,-72.1488,24.126,17.0597,17.0597
7708,2,37.5,0,-73.4139,26.624,17.0597,17.0597
7708,5,0,37.5,-73.4139,26.624,17.0597,17.0597
7808,1,0,0,-71.945,23.751,16.7945,16.7945
7808,2,37.5,0,-73.4315,26.6603,16.7945,16.7945
7808,5,0,37.5,-73.4315,26.6603,16.7945,16.7945
7908,1,0,0,-71.7379,23.376,16.5293,16.5293
7908,2,37.5,0,-73.4515,26.7018,16.5293,16.5293
7908,5,0,37.5,-73.4515,26.7018,16.5293,16.5293
8008,1,0,0,-71.5275,23.001,16.2642,16.2642
8008,2,37.5,0,-73.4741,26.7485,16.2642,16.2642
8008,5,0,37.5,-73.4741,26.7485,16.2642,16.2642
8108,1,0,0,-71.3136,22.626,15.999,15.999
8108,2,37.5,0,-73.4991,26.8004,15.999,15.999
8108,5,0,37.5,-73.4991,26.8004,15.999,15.999
8208,1,0,0,-71.0962,22.251,15.7338,15.7338
8208,2,37.5,0,-73.5266,26.8574,15.7338,15.7338
8208,5,0,37.5,-73.5266,26.8574,15.7338,15.7338
8308,1,0,0,-70.8751,21.876,15.4687,15.4687
8308,2,37.5,0,-73.5565,26.9195,15.4687,15.4687
8308,5,0,37.5,-73.5565,26.9195,15.4687,15.4687
8408,1,0,0,-70.6501,21.501,15.2035,15.2035
8408,2,37.5,0,-73.5887,26.9867,15.2035,15.2035
8408,5,0,37.5,-73.5887,26.9867,15.2035,15.2035
8508,1,0,0,-70.4212,21.126,14.9384,14.9384
8508,2,37.5,0,-73.6233,27.0589,14.9384,14.9384
8508,5,0,37.5,-73.6233,27.0589,14.9384,14.9384
8608,1,0,0,-70.1882,20.751,14.6732,14.6732
8608,2,37.5,0,-73.6603,27.1361,14.6732,14.6732
8608,5,0,37.5,-73.6603,27.1361,14.6732,14.6732
8708,1,0,0,-69.951,20.376,14.408,14.408
8708,2,37.5,0,-73.6995,27.2182,14.408,14.408
8708,5,0,37.5,-73.6995,27.2182,14.408,14.408
8808,1,0,0,-69.7094,20.001,14.1429,14.1429
8808,2,37.5,0,-73.7409,27.3052,14.1429,14.1429
8808,5,0,37.5,-73.7409,27.3052,14.1429,14.1429
8908,1,0,0,-69.4632,19.626,13.8777,13.8777
8908,2,37.5,0,-73.7845,27.3971,13.8777,13.8777
8908,5,0,37.5,-73.7845,27.3971,13.8777,13.8777
9008,1,0,0,-69.2122,19.251,13.6125,13.6125
9008,2,37.5,0,-73.8302,27.4939,13.6125,13.6125
9008,5,0,37.5,-73.8302,27.4939,13.6125,13.6125
9108,1,0,0,-68.9563,18.876,13.3474,13.3474
9108,2,37.5,0,-73.878,27.5953,13.3474,13.3474
9108,5,0,37.5,-73.878,27.5953,13.3474,13.3474
9208,1,0,0,-68.6953,18.501,13.0822,13.0822
9208,2,37.5,0,-73.9279,27.7015,13.0822,13.0822
9208,5,0,37.5,-73.9279,27.7015,13.0822,13.0822
9308,1,0,0,-68.429,18.126,12.817,12.817
9308,2,37.5,0,-73.9797,27.8123,12.817,12.817
9308,5,0,37.5,-73.9797,27.8123,12.817,12.817
9408,1,0,0,-68.1571,17.751,12.5519,12.5519
9408,2,37.5,0,-74.0335,27.9277,12.5519,12.5519
9408,5,0,37.5,-74.0335,27.9277,12.5519,12.5519
9508,1,0,0,-67.8794,17.376,12.2867,12.2867
9508,2,37.5,0,-74.0892,28.0477,12.2867,12.2867
9508,5,0,37.5,-74.0892,28.0477,12.2867,12.2867
9608,1,0,0,-67.5957,17.001,12.0215,12.0215
9608,2,37.5,0,-74.1467,28.1721,12.0215,12.0215
9608,5,0,37.5,-74.1467,28.1721,12.0215,12.0215
9708,1,0,0,-67.3056,16.626,11.7564,11.7564
9708,2,37.5,0,-74.206,28.301,11.7564,11.7564
9708,5,0,37.5,-74.206,28.301,11.7564,11.7564
9808,1,0,0,-67.009,16.251,11.4912,11.4912
9808,2,37.5,0,-74.2671,28.4342,11.4912,11.4912
9808,5,0,37.5,-74.2671,28.4342,11.4912,11.4912
9908,1,0,0,-66.7054,15.876,11.226,11.226
9908,2,37.5,0,-74.3298,28.5717,11.226,11.226
9908,5,0,37.5,-74.3298,28.5717,11.226,11.226
10008,1,0,0,-66.3946,15.501,10.9609,10.9609
10008,2,37.5,0,-74.3942,28.7135,10.9609,10.9609
10008,5,0,37.5,-74.3942,28.7135,10.9609,10.9609
10108,1,0,0,-66.0762,15.126,10.6957,10.6957
10108,2,37.5,0,-74.4601,28.8595,10.6957,10.6957
10108,5,0,37.5,-74.4601,28.8595,10.6957,10.6957
10208,1,0,0,-65.7498,14.751,10.4305,10.4305
10208,2,37.5,0,-74.5275,29.0095,10.4305,10.4305
10208,5,0,37.5,-74.5275,29.0095,10.4305,10.4305
10308,1,0,0,-65.415,14.376,10.1654,10.1654
10308,2,37.5,0,-74.5964,29.1636,10.1654,10.1654
10308,5,0,37.5,-74.5964,29.1636,10.1654,10.1654
10408,1,0,0,-65.0714,14.001,9.90022,9.90022
10408,2,37.5,0,-74.6667,29.3217,9.90022,9.90022
10408,5,0,37.5,-74.6667,29.3217,9.90022,9.90022
10508,1,0,0,-64.7185,13.626,9.63505,9.63505
10508,2,37.5,0,-74.7384,29.4837,9.63505,9.63505
10508,5,0,37.5,-74.7384,29.4837,9.63505,9.63505
10608,1,0,0,-64.3558,13.251,9.36989,9.36989
10608,2,37.5,0,-74.8114,29.6496,9.36989,9.36989
10608,5,0,37.5,-74.8114,29.6496,9.36989,9.36989
10708,1,0,0,-63.9827,12.876,9.10472,9.10472
10708,2,37.5,0,-74.8857,29.8193,9.10472,9.10472
10708,5,0,37.5,-74.8857,29.8193,9.10472,9.10472
10808,1,0,0,-63.5986,12.501,8.83956,8.83956
10808,2,37.5,0,-74.9611,29.9926,8.83956,8.83956
10808,5,0,37.5,-74.9611,29.9926,8.83956,8.83956
10908,1,0,0,-63.2028,12.126,8.57439,8.57439
10908,2,37.5,0,-75.0377,30.1697,8.57439,8.57439
10908,5,0,37.5,-75.0377,30.1697,8.57439,8.57439
11008,1,0,0,-62.7946,11.751,8.30923,8.30923
11008,2,37.5,0,-75.1154,30.3504,8.30923,8.30923
11008,5,0,37.5,-75.1154,30.3504,8.30923,8.30923
11108,1,0,0,-62.3732,11.376,8.04406,8.04406
11108,2,37.5,0,-75.1941,30.5346,8.04406,8.04406
11108,5,0,37.5,-75.1941,30.5346,8.04406,8.04406
11208,1,0,0,-61.9377,11.001,7.7789,7.7789
11208,2,37.5,0,-75.2739,30.7222,7.7789,7.7789
11208,5,0,37.5,-75.2739,30.7222,7.7789,7.7789
11308,1,0,0,-61.4872,10.626,7.51373,7.51373
11308,2,37.5,0,-75.3546,30.9133,7.51373,7.51373
11308,5,0,37.5,-75.3546,30.9133,7.51373,7.51373
11408,1,0,0,-61.4244,10.6066,7.5,7.5
11408,2,37.5,0,-75.3657,30.9233,7.5,7.5
11408,5,0,37.5,-75.3657,30.9233,7.5,7.5
11508,1,0,0,-61.4244,10.6066,7.5,7.5
11508,2,37.5,0,-75.3657,30.9233,7.5,7.5
11508,5,0,37.5,-75.3657,30.9233,7.5,7.5
11608,1,0,0,-61.4244,10.6066,7.5,7.5
11608,2,37.5,0,-75.3657,30.9233,7.5,7.5
11608,5,0,37.5,-75.3657,30.9233,7.5,7.5
11708,1,0,0,-61.4244,10.6066,7.5,7.5
11708,2,37.5,0,-75.3657,30.9233,7.5,7.5
11708,5,0,37.5,-75.3657,30.9233,7.5,7.5
11808,1,0,0,-61.4244,10.6066,7.5,7.5
11808,2,37.5,0,-75.3657,30.9233,7.5,7.5
11808,5,0,37.5,-75.3657,30.9233,7.5,7.5
11908,1,0,0,-61.4244,10.6066,7.5,7.5
11908,2,37.5,0,-75.3657,30.9233,7.5,7.5
11908,5,0,37.5,-75.3657,30.9233,7.5,7.5
12008,1,0,0,-61.4246,10.6292,7.53199,7.5
12008,2,37.5,0,-75.3656,30.8923,7.53199,7.5
12008,5,0,37.5,-75.3657,30.9311,7.53199,7.5
12108,1,0,0,-61.7501,10.8982,7.90699,7.5
