millis,node,x,y,rssi,distance,target_x,target_y
13708,5,0,42.5,-77.8643,37.4756,15.7613,8.5
13808,1,0,0,-68.4953,18.2824,16.1863,8.5
13808,2,42.5,0,-73.9253,27.6525,16.1863,8.5
13808,5,0,42.5,-77.9269,37.6563,16.1863,8.5
13908,1,0,0,-68.7618,18.6597,16.6113,8.5
13908,2,42.5,0,-73.7337,27.2484,16.6113,8.5
13908,5,0,42.5,-77.9905,37.8409,16.6113,8.5
14008,1,0,0,-69.0243,19.039,17.0363,8.5
14008,2,42.5,0,-73.5396,26.845,17.0363,8.5
14008,5,0,42.5,-78.0552,38.0294,17.0363,8.5
14108,1,0,0,-69.283,19.4202,17.4613,8.5
14108,2,42.5,0,-73.3428,26.4422,17.4613,8.5
14108,5,0,42.5,-78.1208,38.2217,17.4613,8.5
14208,1,0,0,-69.5378,19.8032,17.8863,8.5
14208,2,42.5,0,-73.1434,26.0401,17.8863,8.5
14208,5,0,42.5,-78.1873,38.4177,17.8863,8.5
14308,1,0,0,-69.7887,20.1879,18.3113,8.5
14308,2,42.5,0,-72.9413,25.6387,18.3113,8.5
14308,5,0,42.5,-78.2548,38.6174,18.3113,8.5
14408,1,0,0,-70.036,20.5742,18.7363,8.5
14408,2,42.5,0,-72.7363,25.2382,18.7363,8.5
14408,5,0,42.5,-78.3232,38.8207,18.7363,8.5
14508,1,0,0,-70.2796,20.962,19.1613,8.5
14508,2,42.5,0,-72.5286,24.8384,19.1613,8.5
14508,5,0,42.5,-78.3924,39.0276,19.1613,8.5
14608,1,0,0,-70.5195,21.3511,19.5863,8.5
14608,2,42.5,0,-72.3179,24.4395,19.5863,8.5
14608,5,0,42.5,-78.4623,39.238,19.5863,8.5
14708,1,0,0,-70.756,21.7417,20.0113,8.5
14708,2,42.5,0,-72.1042,24.0415,20.0113,8.5
14708,5,0,42.5,-78.5331,39.4519,20.0113,8.5
14808,1,0,0,-70.989,22.1335,20.4363,8.5
14808,2,42.5,0,-71.8875,23.6444,20.4363,8.5
14808,5,0,42.5,-78.6046,39.6691,20.4363,8.5
14908,1,0,0,-71.2186,22.5265,20.8613,8.5
14908,2,42.5,0,-71.6676,23.2483,20.8613,8.5
14908,5,0,42.5,-78.6768,39.8897,20.8613,8.5
15008,1,0,0,-71.4449,22.9206,21.2863,8.5
15008,2,42.5,0,-71.4446,22.8533,21.2863,8.5
15008,5,0,42.5,-78.7497,40.1136,21.2863,8.5
15108,2,42.5,0,-71.2184,22.4593,21.7113,8.5
15108,1,0,0,-71.6679,23.3158,21.7113,8.5
15108,5,0,42.5,-78.8232,40.3408,21.7113,8.5
15208,2,42.5,0,-70.9888,22.0665,22.1363,8.5
15208,1,0,0,-71.8877,23.7121,22.1363,8.5
15208,5,0,42.5,-78.8973,40.5711,22.1363,8.5
15308,2,42.5,0,-70.7558,21.675,22.5613,8.5
15308,1,0,0,-72.1044,24.1093,22.5613,8.5
15308,5,0,42.5,-78.972,40.8045,22.5613,8.5
15408,2,42.5,0,-70.5193,21.2847,22.9863,8.5
15408,1,0,0,-72.3181,24.5075,22.9863,8.5
15408,5,0,42.5,-79.0472,41.0411,22.9863,8.5
15508,2,42.5,0,-70.2793,20.8957,23.4113,8.5
15508,1,0,0,-72.5288,24.9066,23.4113,8.5
15508,5,0,42.5,-79.123,41.2806,23.4113,8.5
15608,2,42.5,0,-70.0357,20.5082,23.8363,8.5
15608,1,0,0,-72.7366,25.3065,23.8363,8.5
15608,5,0,42.5,-79.1993,41.5231,23.8363,8.5
15708,2,42.5,0,-69.7885,20.1222,24.2613,8.5
15708,1,0,0,-72.9415,25.7072,24.2613,8.5
15708,5,0,42.5,-79.276,41.7685,24.2613,8.5
15808,2,42.5,0,-69.5375,19.7378,24.6863,8.5
15808,1,0,0,-73.1436,26.1086,24.6863,8.5
15808,5,0,42.5,-79.3532,42.0168,24.6863,8.5
15908,2,42.5,0,-69.2827,19.3551,25.1113,8.5
15908,1,0,0,-73.343,26.5108,25.1113,8.5
15908,5,0,42.5,-79.4308,42.2679,25.1113,8.5
16008,2,42.5,0,-69.0241,18.9742,25.5363,8.5
16008,1,0,0,-73.5398,26.9138,25.5363,8.5
16008,5,0,42.5,-79.5088,42.5218,25.5363,8.5
16108,2,42.5,0,-68.7615,18.5952,25.9613,8.5
16108,1,0,0,-73.7339,27.3173,25.9613,8.5
16108,5,0,42.5,-79.5872,42.7783,25.9613,8.5
16208,2,42.5,0,-68.495,18.2182,26.3863,8.5
16208,1,0,0,-73.9255,27.7216,26.3863,8.5
16208,5,0,42.5,-79.6659,43.0376,26.3863,8.5
16308,2,42.5,0,-68.2245,17.8434,26.8113,8.5
16308,1,0,0,-74.1146,28.1264,26.8113,8.5
16308,5,0,42.5,-79.7449,43.2995,26.8113,8.5
16408,2,42.5,0,-67.95,17.4709,27.2363,8.5
16408,1,0,0,-74.3013,28.5318,27.2363,8.5
16408,5,0,42.5,-79.8242,43.5639,27.2363,8.5
16508,2,42.5,0,-67.6714,17.1008,27.6613,8.5
16508,1,0,0,-74.4855,28.9378,27.6613,8.5
16508,5,0,42.5,-79.9037,43.8309,27.6613,8.5
16608,2,42.5,0,-67.3888,16.7334,28.0863,8.5
16608,1,0,0,-74.6675,29.3443,28.0863,8.5
16608,5,0,42.5,-79.9836,44.1003,28.0863,8.5
16708,2,42.5,0,-67.102,16.3687,28.5113,8.5
16708,1,0,0,-74.8472,29.7513,28.5113,8.5
16708,5,0,42.5,-80.0636,44.3722,28.5113,8.5
16808,2,42.5,0,-66.8113,16.007,28.9363,8.5
16808,1,0,0,-75.0246,30.1589,28.9363,8.5
16808,5,0,42.5,-80.1439,44.6465,28.9363,8.5
16908,2,42.5,0,-66.5165,15.6485,29.3613,8.5
16908,1,0,0,-75.1999,30.5669,29.3613,8.5
16908,5,0,42.5,-80.2244,44.9231,29.3613,8.5
17008,2,42.5,0,-66.2178,15.2934,29.7863,8.5
17008,1,0,0,-75.373,30.9753,29.7863,8.5
17008,5,0,42.5,-80.305,45.202,29.7863,8.5
17108,2,42.5,0,-65.9152,14.942,30.2113,8.5
17108,1,0,0,-75.544,31.3842,30.2113,8.5
17108,5,0,42.5,-80.3858,45.4832,30.2113,8.5
17208,2,42.5,0,-65.6089,14.5945,30.6363,8.5
17208,1,0,0,-75.713,31.7936,30.6363,8.5
17208,5,0,42.5,-80.4667,45.7666,30.6363,8.5
17308,2,42.5,0,-65.299,14.2511,31.0613,8.5
17308,1,0,0,-75.88,32.2033,31.0613,8.5
17308,5,0,42.5,-80.5477,46.0522,31.0613,8.5
17408,2,42.5,0,-64.9858,13.9123,31.4863,8.5
17408,1,0,0,-76.0451,32.6134,31.4863,8.5
17408,5,0,42.5,-80.6289,46.3399,31.4863,8.5
17508,2,42.5,0,-64.6695,13.5783,31.9113,8.5
17508,1,0,0,-76.2082,33.0239,31.9113,8.5
17508,5,0,42.5,-80.7101,46.6297,31.9113,8.5
17608,2,42.5,0,-64.3504,13.2496,32.3363,8.5
17608,1,0,0,-76.3695,33.4348,32.3363,8.5
17608,5,0,42.5,-80.7914,46.9216,32.3363,8.5
17708,2,42.5,0,-64.0288,12.9265,32.7613,8.5
17708,1,0,0,-76.5289,33.846,32.7613,8.5
17708,5,0,42.5,-80.8727,47.2155,32.7613,8.5
17808,2,42.5,0,-63.7054,12.6094,33.1863,8.5
17808,1,0,0,-76.6865,34.2575,33.1863,8.5
17808,5,0,42.5,-80.9541,47.5113,33.1863,8.5
17908,2,42.5,0,-63.3805,12.2988,33.6113,8.5
17908,1,0,0,-76.8423,34.6694,33.6113,8.5
17908,5,0,42.5,-81.0355,47.8092,33.6113,8.5
18008,2,42.5,0,-63.055,11.9952,34.0363,8.5
18008,1,0,0,-76.9965,35.0816,34.0363,8.5
18008,5,0,42.5,-81.117,48.1089,34.0363,8.5
18108,2,42.5,0,-62.7294,11.6992,34.4613,8.5
18108,1,0,0,-77.1489,35.4941,34.4613,8.5
18108,5,0,42.5,-81.1984,48.4105,34.4613,8.5
18108,3,85,0,-81.9566,51.2486,34.4613,8.5
18208,2,42.5,0,-62.4047,11.4114,34.8863,8.5
18208,1,0,0,-77.2997,35.9068,34.8863,8.5
18208,5,0,42.5,-81.2798,48.714,34.8863,8.5
18208,3,85,0,-81.8497,50.8295,34.8863,8.5
18308,2,42.5,0,-62.0819,11.1323,35.3113,8.5
18308,1,0,0,-77.4489,36.3199,35.3113,8.5
18308,5,0,42.5,-81.3612,49.0192,35.3113,8.5
18308,3,85,0,-81.7419,50.4105,35.3113,8.5
18408,2,42.5,0,-61.7622,10.8627,35.7363,8.5
18408,1,0,0,-77.5964,36.7332,35.7363,8.5
18408,5,0,42.5,-81.4425,49.3263,35.7363,8.5
18408,3,85,0,-81.6333,49.9917,35.7363,8.5
18508,2,42.5,0,-61.4468,10.6033,36.1613,8.5
18508,1,0,0,-77.7424,37.1468,36.1613,8.5
18508,3,85,0,-81.5238,49.5729,36.1613,8.5
18508,5,0,42.5,-81.5239,49.635,36.1613,8.5
18608,2,42.5,0,-61.1373,10.3548,36.5863,8.5
18608,1,0,0,-77.8869,37.5607,36.5863,8.5
18608,3,85,0,-81.4133,49.1543,36.5863,8.5
18608,5,0,42.5,-81.6051,49.9455,36.5863,8.5
18708,2,42.5,0,-60.8353,10.1181,37.0113,8.5
18708,1,0,0,-78.0299,37.9748,37.0113,8.5
18708,3,85,0,-81.302,48.7357,37.0113,8.5
18708,5,0,42.5,-81.6863,50.2577,37.0113,8.5
18808,2,42.5,0,-60.5426,9.89402,37.4363,8.5
18808,1,0,0,-78.1714,38.3891,37.4363,8.5
18808,3,85,0,-81.1897,48.3173,37.4363,8.5
18808,5,0,42.5,-81.7674,50.5715,37.4363,8.5
18908,2,42.5,0,-60.2612,9.68339,37.8613,8.5
18908,1,0,0,-78.3115,38.8037,37.8613,8.5
18908,3,85,0,-81.0765,47.899,37.8613,8.5
18908,5,0,42.5,-81.8484,50.8869,37.8613,8.5
19008,2,42.5,0,-59.9932,9.48713,38.2863,8.5
19008,1,0,0,-78.4501,39.2185,38.2863,8.5
19008,3,85,0,-80.9624,47.4808,38.2863,8.5
19008,5,0,42.5,-81.9293,51.2039,38.2863,8.5
19108,2,42.5,0,-59.7408,9.30616,38.7113,8.5
19108,1,0,0,-78.5874,39.6335,38.7113,8.5
19108,3,85,0,-80.8472,47.0627,38.7113,8.5
19208,2,42.5,0,-59.5064,9.14138,39.1363,8.5
19208,1,0,0,-78.7233,40.0487,39.1363,8.5
19208,3,85,0,-80.7311,46.6448,39.1363,8.5
19308,2,42.5,0,-59.2924,8.99368,39.5613,8.5
19308,1,0,0,-78.8578,40.4641,39.5613,8.5
19308,3,85,0,-80.6139,46.2269,39.5613,8.5
19408,2,42.5,0,-59.101,8.86391,39.9863,8.5
19408,1,0,0,-78.9911,40.8797,39.9863,8.5
19408,3,85,0,-80.4958,45.8093,39.9863,8.5
19508,2,42.5,0,-58.9345,8.75288,40.4113,8.5
19508,1,0,0,-79.1231,41.2955,40.4113,8.5
19508,3,85,0,-80.3766,45.3917,40.4113,8.5
19608,2,42.5,0,-58.7951,8.6613,40.8363,8.5
19608,1,0,0,-79.2537,41.7115,40.8363,8.5
19608,3,85,0,-80.2563,44.9743,40.8363,8.5
19708,2,42.5,0,-58.6846,8.58979,41.2613,8.5
19708,1,0,0,-79.3832,42.1277,41.2613,8.5
19708,3,85,0,-80.1349,44.557,41.2613,8.5
19808,2,42.5,0,-58.6045,8.53886,41.6863,8.5
19808,1,0,0,-79.5114,42.544,41.6863,8.5
19808,3,85,0,-80.0125,44.1399,41.6863,8.5
19908,2,42.5,0,-58.5559,8.50889,42.1113,8.5
19908,1,0,0,-79.6385,42.9605,42.1113,8.5
19908,3,85,0,-79.8889,43.7229,42.1113,8.5
20008,2,42.5,0,-58.5397,8.50008,42.5363,8.5
20008,1,0,0,-79.7643,43.3772,42.5363,8.5
20008,3,85,0,-79.7642,43.3061,42.5363,8.5
20108,2,42.5,0,-58.5559,8.51251,42.9613,8.5
20108,3,85,0,-79.6383,42.8895,42.9613,8.5
20108,1,0,0,-79.889,43.7941,42.9613,8.5
20208,2,42.5,0,-58.6045,8.54608,43.3863,8.5
20208,3,85,0,-79.5113,42.473,43.3863,8.5
20208,1,0,0,-80.0126,44.2111,43.3863,8.5
20308,2,42.5,0,-58.6847,8.60055,43.8113,8.5
20308,3,85,0,-79.3831,42.0567,43.8113,8.5
20308,1,0,0,-80.135,44.6282,43.8113,8.5
20408,2,42.5,0,-58.7952,8.67552,44.2363,8.5
20408,3,85,0,-79.2536,41.6405,44.2363,8.5
20408,1,0,0,-80.2564,45.0455,44.2363,8.5
20508,2,42.5,0,-58.9347,8.77046,44.6613,8.5
20508,3,85,0,-79.1229,41.2246,44.6613,8.5
20508,1,0,0,-80.3767,45.4629,44.6613,8.5
20608,2,42.5,0,-59.1012,8.88475,45.0863,8.5
20608,3,85,0,-78.991,40.8088,45.0863,8.5
20608,1,0,0,-80.4959,45.8805,45.0863,8.5
20708,2,42.5,0,-59.2926,9.01763,45.5113,8.5
20708,3,85,0,-78.8577,40.3932,45.5113,8.5
20708,1,0,0,-80.6141,46.2982,45.5113,8.5
20808,2,42.5,0,-59.5066,9.16831,45.9363,8.5
20808,3,85,0,-78.7231,39.9778,45.9363,8.5
20808,1,0,0,-80.7312,46.7161,45.9363,8.5
20908,2,42.5,0,-59.7411,9.33591,46.3613,8.5
20908,3,85,0,-78.5872,39.5626,46.3613,8.5
20908,1,0,0,-80.8473,47.134,46.3613,8.5
21008,2,42.5,0,-59.9934,9.51956,46.7863,8.5
21008,3,85,0,-78.45,39.1477,46.7863,8.5
21008,1,0,0,-80.9625,47.5521,46.7863,8.5
21008,4,85,42.5,-81.9292,51.1497,46.7863,8.5
21108,2,42.5,0,-60.2615,9.71833,47.2113,8.5
21108,3,85,0,-78.3113,38.7329,47.2113,8.5
21108,1,0,0,-81.0766,47.9703,47.2113,8.5
21108,4,85,42.5,-81.8483,50.833,47.2113,8.5
21208,2,42.5,0,-60.5429,9.93132,47.6363,8.5
21208,3,85,0,-78.1713,38.3184,47.6363,8.5
21208,1,0,0,-81.1899,48.3887,47.6363,8.5
21208,4,85,42.5,-81.7673,50.5178,47.6363,8.5
21308,2,42.5,0,-60.8356,10.1576,48.0613,8.5
21308,3,85,0,-78.0298,37.9041,48.0613,8.5
21308,1,0,0,-81.3021,48.8071,48.0613,8.5
21308,4,85,42.5,-81.6862,50.2043,48.0613,8.5
21408,2,42.5,0,-61.1376,10.3964,48.4863,8.5
21408,3,85,0,-77.8868,37.49,48.4863,8.5
21408,1,0,0,-81.4135,49.2257,48.4863,8.5
21408,4,85,42.5,-81.605,49.8924,48.4863,8.5
21508,2,42.5,0,-61.4471,10.6468,48.9113,8.5
21508,3,85,0,-77.7423,37.0762,48.9113,8.5
21508,1,0,0,-81.5239,49.6443,48.9113,8.5
21508,4,85,42.5,-81.5238,49.5822,48.9113,8.5
21608,2,42.5,0,-61.7625,10.908,49.3363,8.5
21608,3,85,0,-77.5963,36.6627,49.3363,8.5
21608,4,85,42.5,-81.4425,49.2738,49.3363,8.5
21608,1,0,0,-81.6334,50.0631,49.3363,8.5
21708,2,42.5,0,-62.0822,11.1793,49.7613,8.5
21708,3,85,0,-77.4487,36.2494,49.7613,8.5
21708,4,85,42.5,-81.3611,48.967,49.7613,8.5
21708,1,0,0,-81.742,50.482,49.7613,8.5
21808,2,42.5,0,-62.405,11.4599,50.1863,8.5
21808,3,85,0,-77.2996,35.8364,50.1863,8.5
21808,4,85,42.5,-81.2797,48.6621,50.1863,8.5
21808,1,0,0,-81.8498,50.901,50.1863,8.5
21908,2,42.5,0,-62.7297,11.7491,50.6113,8.5
21908,3,85,0,-77.1488,35.4237,50.6113,8.5
21908,4,85,42.5,-81.1983,48.3589,50.6113,8.5
21908,1,0,0,-81.9567,51.3201,50.6113,8.5
22008,2,42.5,0,-63.0553,12.0465,51.0363,8.5
22008,3,85,0,-76.9963,35.0112,51.0363,8.5
22008,4,85,42.5,-81.1169,48.0576,51.0363,8.5
22108,2,42.5,0,-63.3809,12.3513,51.4613,8.5
22108,3,85,0,-76.8422,34.5991,51.4613,8.5
22108,4,85,42.5,-81.0354,47.7582,51.4613,8.5
22208,2,42.5,0,-63.7057,12.663,51.8863,8.5
22208,3,85,0,-76.6863,34.1873,51.8863,8.5
22208,4,85,42.5,-80.954,47.4607,51.8863,8.5
22308,2,42.5,0,-64.0292,12.9812,52.3113,8.5
22308,3,85,0,-76.5287,33.7758,52.3113,8.5
22308,4,85,42.5,-80.8726,47.1652,52.3113,8.5
22408,2,42.5,0,-64.3507,13.3053,52.7363,8.5
22408,3,85,0,-76.3693,33.3646,52.7363,8.5
22408,4,85,42.5,-80.7913,46.8716,52.7363,8.5
22508,2,42.5,0,-64.6698,13.635,53.1613,8.5
22508,3,85,0,-76.208,32.9538,53.1613,8.5
22508,4,85,42.5,-80.71,46.5801,53.1613,8.5
22608,2,42.5,0,-64.9861,13.9698,53.5863,8.5
22608,3,85,0,-76.0449,32.5434,53.5863,8.5
22608,4,85,42.5,-80.6288,46.2906,53.5863,8.5
22708,2,42.5,0,-65.2993,14.3094,54.0113,8.5
22708,3,85,0,-75.8799,32.1334,54.0113,8.5
22708,4,85,42.5,-80.5476,46.0033,54.0113,8.5
22808,2,42.5,0,-65.6092,14.6535,54.4363,8.5
22808,3,85,0,-75.7129,31.7237,54.4363,8.5
22808,4,85,42.5,-80.4666,45.7181,54.4363,8.5
22908,2,42.5,0,-65.9155,15.0017,54.8613,8.5
22908,3,85,0,-75.5439,31.3144,54.8613,8.5
22908,4,85,42.5,-80.3857,45.4351,54.8613,8.5
23008,2,42.5,0,-66.2181,15.3538,55.2863,8.5
23008,3,85,0,-75.3728,30.9056,55.2863,8.5
23008,4,85,42.5,-80.3049,45.1543,55.2863,8.5
23108,2,42.5,0,-66.5168,15.7095,55.7113,8.5
23108,3,85,0,-75.1997,30.4972,55.7113,8.5
23108,4,85,42.5,-80.2243,44.8757,55.7113,8.5
23208,2,42.5,0,-66.8116,16.0685,56.1363,8.5
23208,3,85,0,-75.0244,30.0893,56.1363,8.5
23208,4,85,42.5,-80.1438,44.5995,56.1363,8.5
23308,2,42.5,0,-67.1023,16.4307,56.5613,8.5
23308,3,85,0,-74.847,29.6819,56.5613,8.5
23308,4,85,42.5,-80.0635,44.3256,56.5613,8.5
23408,2,42.5,0,-67.3891,16.7959,56.9863,8.5
23408,3,85,0,-74.6673,29.2749,56.9863,8.5
23408,4,85,42.5,-79.9835,44.0542,56.9863,8.5
23508,2,42.5,0,-67.6717,17.1638,57.4113,8.5
23508,3,85,0,-74.4854,28.8685,57.4113,8.5
23508,4,85,42.5,-79.9037,43.7851,57.4113,8.5
23608,2,42.5,0,-67.9503,17.5343,57.8363,8.5
23608,3,85,0,-74.3011,28.4626,57.8363,8.5
23608,4,85,42.5,-79.8241,43.5186,57.8363,8.5
23708,2,42.5,0,-68.2248,17.9072,58.2613,8.5
23708,3,85,0,-74.1144,28.0573,58.2613,8.5
23708,4,85,42.5,-79.7448,43.2546,58.2613,8.5
23808,2,42.5,0,-68.4953,18.2824,58.6863,8.5
23808,3,85,0,-73.9253,27.6525,58.6863,8.5
23808,4,85,42.5,-79.6658,42.9932,58.6863,8.5
23908,2,42.5,0,-68.7618,18.6597,59.1113,8.5
23908,3,85,0,-73.7337,27.2484,59.1113,8.5
23908,4,85,42.5,-79.5871,42.7344,59.1113,8.5
24008,2,42.5,0,-69.0243,19.039,59.5363,8.5
24008,3,85,0,-73.5396,26.845,59.5363,8.5
24008,4,85,42.5,-79.5087,42.4783,59.5363,8.5
24108,2,42.5,0,-69.283,19.4202,59.9613,8.5
24108,3,85,0,-73.3428,26.4422,59.9613,8.5
24108,4,85,42.5,-79.4307,42.2249,59.9613,8.5
24208,2,42.5,0,-69.5378,19.8032,60.3863,8.5
24208,3,85,0,-73.1434,26.0401,60.3863,8.5
24208,4,85,42.5,-79.3531,41.9742,60.3863,8.5
24308,2,42.5,0,-69.7887,20.1879,60.8113,8.5
24308,3,85,0,-72.9413,25.6387,60.8113,8.5
24308,4,85,42.5,-79.276,41.7264,60.8113,8.5
24408,2,42.5,0,-70.036,20.5742,61.2363,8.5
24408,3,85,0,-72.7363,25.2382,61.2363,8.5
24408,4,85,42.5,-79.1992,41.4815,61.2363,8.5
24508,2,42.5,0,-70.2796,20.962,61.6613,8.5
24508,3,85,0,-72.5286,24.8384,61.6613,8.5
24508,4,85,42.5,-79.123,41.2395,61.6613,8.5
24608,2,42.5,0,-70.5195,21.3511,62.0863,8.5
24608,3,85,0,-72.3179,24.4395,62.0863,8.5
24608,4,85,42.5,-79.0472,41.0005,62.0863,8.5
24708,2,42.5,0,-70.756,21.7417,62.5113,8.5
24708,3,85,0,-72.1042,24.0415,62.5113,8.5
24708,4,85,42.5,-78.9719,40.7645,62.5113,8.5
24808,2,42.5,0,-70.989,22.1335,62.9363,8.5
24808,3,85,0,-71.8875,23.6444,62.9363,8.5
24808,4,85,42.5,-78.8972,40.5316,62.9363,8.5
24908,2,42.5,0,-71.2186,22.5265,63.3613,8.5
24908,3,85,0,-71.6676,23.2483,63.3613,8.5
24908,4,85,42.5,-78.8231,40.3018,63.3613,8.5
25008,2,42.5,0,-71.4449,22.9206,63.7863,8.5
25008,3,85,0,-71.4446,22.8533,63.7863,8.5
25008,4,85,42.5,-78.7496,40.0752,63.7863,8.5
25108,3,85,0,-71.2184,22.4593,64.2113,8.5
25108,2,42.5,0,-71.6679,23.3158,64.2113,8.5
25108,4,85,42.5,-78.6767,39.8519,64.2113,8.5
25208,3,85,0,-70.9888,22.0665,64.6363,8.5
25208,2,42.5,0,-71.8877,23.7121,64.6363,8.5
25208,4,85,42.5,-78.6045,39.6318,64.6363,8.5
25308,3,85,0,-70.7558,21.675,65.0613,8.5
25308,2,42.5,0,-72.1044,24.1093,65.0613,8.5
25308,4,85,42.5,-78.533,39.4151,65.0613,8.5
25408,3,85,0,-70.5193,21.2847,65.4863,8.5
25408,2,42.5,0,-72.3181,24.5075,65.4863,8.5
25408,4,85,42.5,-78.4623,39.2019,65.4863,8.5
25508,3,85,0,-70.2793,20.8957,65.9113,8.5
25508,2,42.5,0,-72.5288,24.9066,65.9113,8.5
25508,4,85,42.5,-78.3923,38.9921,65.9113,8.5
25608,3,85,0,-70.0357,20.5082,66.3363,8.5
25608,2,42.5,0,-72.7366,25.3065,66.3363,8.5
25608,4,85,42.5,-78.3231,38.7858,66.3363,8.5
25708,3,85,0,-69.7885,20.1222,66.7613,8.5
25708,2,42.5,0,-72.9415,25.7072,66.7613,8.5
25708,4,85,42.5,-78.2548,38.5831,66.7613,8.5
25808,3,85,0,-69.5375,19.7378,67.1863,8.5
25808,2,42.5,0,-73.1436,26.1086,67.1863,8.5
25808,4,85,42.5,-78.1873,38.384,67.1863,8.5
25908,3,85,0,-69.2827,19.3551,67.6113,8.5
25908,2,42.5,0,-73.343,26.5108,67.6113,8.5
25908,4,85,42.5,-78.1207,38.1886,67.6113,8.5
26008,3,85,0,-69.0241,18.9742,68.0363,8.5
26008,2,42.5,0,-73.5398,26.9138,68.0363,8.5
26008,4,85,42.5,-78.0551,37.997,68.0363,8.5
26108,3,85,0,-68.7615,18.5952,68.4613,8.5
26108,2,42.5,0,-73.7339,27.3173,68.4613,8.5
26108,4,85,42.5,-77.9904,37.8091,68.4613,8.5
26208,3,85,0,-68.495,18.2182,68.8863,8.5
26208,2,42.5,0,-73.9255,27.7216,68.8863,8.5
26208,4,85,42.5,-77.9268,37.6252,68.8863,8.5
26308,3,85,0,-68.2245,17.8434,69.3113,8.5
26308,2,42.5,0,-74.1146,28.1264,69.3113,8.5
26308,4,85,42.5,-77.8642,37.4451,69.3113,8.5
26408,3,85,0,-67.95,17.4709,69.7363,8.5
26408,2,42.5,0,-74.3013,28.5318,69.7363,8.5
26408,4,85,42.5,-77.8027,37.269,69.7363,8.5
26508,3,85,0,-67.6714,17.1008,70.1613,8.5
26508,2,42.5,0,-74.4855,28.9378,70.1613,8.5
26508,4,85,42.5,-77.7423,37.097,70.1613,8.5
26608,3,85,0,-67.3888,16.7334,70.5863,8.5
26608,2,42.5,0,-74.6675,29.3443,70.5863,8.5
26608,4,85,42.5,-77.6831,36.9291,70.5863,8.5
26708,3,85,0,-67.102,16.3687,71.0113,8.5
26708,2,42.5,0,-74.8472,29.7513,71.0113,8.5
26708,4,85,42.5,-77.6251,36.7653,71.0113,8.5
26808,3,85,0,-66.8113,16.007,71.4363,8.5
26808,2,42.5,0,-75.0246,30.1589,71.4363,8.5
26808,4,85,42.5,-77.5683,36.6057,71.4363,8.5
26908,3,85,0,-66.5165,15.6485,71.8613,8.5
26908,2,42.5,0,-75.1999,30.5669,71.8613,8.5
26908,4,85,42.5,-77.5128,36.4503,71.8613,8.5
27008,3,85,0,-66.2178,15.2934,72.2863,8.5
27008,2,42.5,0,-75.373,30.9753,72.2863,8.5
27008,4,85,42.5,-77.4586,36.2993,72.2863,8.5
27108,3,85,0,-65.9152,14.942,72.7113,8.5
27108,2,42.5,0,-75.544,31.3842,72.7113,8.5
27108,4,85,42.5,-77.4057,36.1526,72.7113,8.5
27208,3,85,0,-65.6089,14.5945,73.1363,8.5
27208,2,42.5,0,-75.713,31.7936,73.1363,8.5
27208,4,85,42.5,-77.3542,36.0104,73.1363,8.5
27308,3,85,0,-65.299,14.2511,73.5613,8.5
27308,2,42.5,0,-75.88,32.2033,73.5613,8.5
27308,4,85,42.5,-77.3042,35.8726,73.5613,8.5
27408,3,85,0,-64.9858,13.9123,73.9863,8.5
27408,2,42.5,0,-76.0451,32.6134,73.9863,8.5
27408,4,85,42.5,-77.2556,35.7394,73.9863,8.5
27508,3,85,0,-64.6695,13.5783,74.4113,8.5
27508,2,42.5,0,-76.2082,33.0239,74.4113,8.5
27508,4,85,42.5,-77.2084,35.6107,74.4113,8.5
27608,3,85,0,-64.3504,13.2496,74.8363,8.5
27608,2,42.5,0,-76.3695,33.4348,74.8363,8.5
27608,4,85,42.5,-77.1628,35.4866,74.8363,8.5
27708,3,85,0,-64.0288,12.9265,75.2613,8.5
27708,2,42.5,0,-76.5289,33.846,75.2613,8.5
27708,4,85,42.5,-77.1188,35.3673,75.2613,8.5
27808,3,85,0,-63.7054,12.6094,75.6863,8.5
27808,2,42.5,0,-76.6865,34.2575,75.6863,8.5
27808,4,85,42.5,-77.0764,35.2526,75.6863,8.5
27908,3,85,0,-63.3805,12.2988,76.1113,8.5
27908,2,42.5,0,-76.8423,34.6694,76.1113,8.5
27908,4,85,42.5,-77.0355,35.1427,76.1113,8.5
28008,3,85,0,-63.0551,12.0208,76.5,8.5
28008,2,42.5,0,-76.9964,35.0464,76.5,8.5
28008,4,85,42.5,-76.9964,35.0464,76.5,8.5
28108,3,85,0,-63.0551,12.0208,76.5,8.5
28108,2,42.5,0,-76.9964,35.0464,76.5,8.5
28108,4,85,42.5,-76.9964,35.0464,76.5,8.5
28208,3,85,0,-63.0551,12.0208,76.5,8.5
28208,2,42.5,0,-76.9964,35.0464,76.5,8.5
28208,4,85,42.5,-76.9964,35.0464,76.5,8.5
28308,3,85,0,-63.0551,12.0208,76.5,8.5
28308,2,42.5,0,-76.9964,35.0464,76.5,8.5
28308,4,85,42.5,-76.9964,35.0464,76.5,8.5
28408,3,85,0,-63.0551,12.0208,76.5,8.5
28408,2,42.5,0,-76.9964,35.0464,76.5,8.5
28408,4,85,42.5,-76.9964,35.0464,76.5,8.5
28508,3,85,0,-63.0551,12.0208,76.5,8.5
28508,2,42.5,0,-76.9964,35.0464,76.5,8.5
28508,4,85,42.5,-76.9964,35.0464,76.5,8.5
28608,3,85,0,-63.0551,12.0208,76.5,8.5
