millis,node,x,y,rssi,distance,target_x,target_y
2808,5,0,45,-77.7642,37.1541,36.0633,36.0633
2808,1,0,0,-81.8943,51.0012,36.0633,36.0633
2908,2,45,0,-77.6831,36.9238,35.7451,35.7451
2908,5,0,45,-77.6831,36.9238,35.7451,35.7451
2908,1,0,0,-81.7789,50.5512,35.7451,35.7451
3008,2,45,0,-77.603,36.6976,35.4269,35.4269
3008,5,0,45,-77.603,36.6976,35.4269,35.4269
3008,1,0,0,-81.6625,50.1012,35.4269,35.4269
3108,2,45,0,-77.5238,36.4755,35.1087,35.1087
3108,5,0,45,-77.5238,36.4755,35.1087,35.1087
3108,1,0,0,-81.545,49.6512,35.1087,35.1087
3208,2,45,0,-77.4457,36.2576,34.7905,34.7905
3208,5,0,45,-77.4457,36.2576,34.7905,34.7905
3208,1,0,0,-81.4265,49.2012,34.7905,34.7905
3308,2,45,0,-77.3686,36.044,34.4723,34.4723
3308,5,0,45,-77.3686,36.044,34.4723,34.4723
3308,1,0,0,-81.3069,48.7512,34.4723,34.4723
3408,2,45,0,-77.2927,35.8349,34.1541,34.1541
3408,5,0,45,-77.2927,35.8349,34.1541,34.1541
3408,1,0,0,-81.1861,48.3012,34.1541,34.1541
3508,2,45,0,-77.2179,35.6301,33.8359,33.8359
3508,5,0,45,-77.2179,35.6301,33.8359,33.8359
3508,1,0,0,-81.0643,47.8512,33.8359,33.8359
3608,2,45,0,-77.1444,35.4299,33.5177,33.5177
3608,5,0,45,-77.1444,35.4299,33.5177,33.5177
3608,1,0,0,-80.9413,47.4012,33.5177,33.5177
3708,2,45,0,-77.0722,35.2344,33.1995,33.1995
3708,5,0,45,-77.0722,35.2344,33.1995,33.1995
3708,1,0,0,-80.8171,46.9512,33.1995,33.1995
3808,2,45,0,-77.0013,35.0435,32.8813,32.8813
3808,5,0,45,-77.0013,35.0435,32.8813,32.8813
3808,1,0,0,-80.6917,46.5012,32.8813,32.8813
3908,2,45,0,-76.9318,34.8573,32.5631,32.5631
3908,5,0,45,-76.9318,34.8573,32.5631,32.5631
3908,1,0,0,-80.5651,46.0512,32.5631,32.5631
4008,2,45,0,-76.8637,34.676,32.2449,32.2449
4008,5,0,45,-76.8637,34.676,32.2449,32.2449
4008,1,0,0,-80.4373,45.6012,32.2449,32.2449
4108,2,45,0,-76.7971,34.4997,31.9267,31.9267
4108,5,0,45,-76.7971,34.4997,31.9267,31.9267
4108,1,0,0,-80.3082,45.1512,31.9267,31.9267
4208,2,45,0,-76.7321,34.3283,31.6085,31.6085
4208,5,0,45,-76.7321,34.3283,31.6085,31.6085
4208,1,0,0,-80.1778,44.7012,31.6085,31.6085
4308,2,45,0,-76.6687,34.162,31.2903,31.2903
4308,5,0,45,-76.6687,34.162,31.2903,31.2903
4308,1,0,0,-80.0461,44.2512,31.2903,31.2903
4408,2,45,0,-76.6069,34.0008,30.9721,30.9721
4408,5,0,45,-76.6069,34.0008,30.9721,30.9721
4408,1,0,0,-79.913,43.8012,30.9721,30.9721
4508,2,45,0,-76.5469,33.8448,30.6539,30.6539
4508,5,0,45,-76.5469,33.8448,30.6539,30.6539
4508,1,0,0,-79.7786,43.3512,30.6539,30.6539
4608,2,45,0,-76.4886,33.6942,30.3357,30.3357
4608,5,0,45,-76.4886,33.6942,30.3357,30.3357
4608,1,0,0,-79.6428,42.9012,30.3357,30.3357
4708,2,45,0,-76.4321,33.5489,30.0175,30.0175
4708,5,0,45,-76.4321,33.5489,30.0175,30.0175
4708,1,0,0,-79.5055,42.4512,30.0175,30.0175
4808,2,45,0,-76.3775,33.409,29.6994,29.6994
4808,5,0,45,-76.3775,33.409,29.6994,29.6994
4808,1,0,0,-79.3668,42.0012,29.6994,29.6994
4908,2,45,0,-76.3249,33.2746,29.3812,29.3812
4908,5,0,45,-76.3249,33.2746,29.3812,29.3812
4908,1,0,0,-79.2266,41.5512,29.3812,29.3812
5008,2,45,0,-76.2742,33.1458,29.063,29.063
5008,5,0,45,-76.2742,33.1458,29.063,29.063
5008,1,0,0,-79.0848,41.1012,29.063,29.063
5108,2,45,0,-76.2255,33.0226,28.7448,28.7448
5108,5,0,45,-76.2255,33.0226,28.7448,28.7448
5108,1,0,0,-78.9415,40.6512,28.7448,28.7448
5208,2,45,0,-76.1789,32.9051,28.4266,28.4266
5208,5,0,45,-76.1789,32.9051,28.4266,28.4266
5208,1,0,0,-78.7966,40.2012,28.4266,28.4266
5308,2,45,0,-76.1344,32.7934,28.1084,28.1084
5308,5,0,45,-76.1344,32.7934,28.1084,28.1084
5308,1,0,0,-78.6501,39.7512,28.1084,28.1084
5408,2,45,0,-76.092,32.6875,27.7902,27.7902
5408,5,0,45,-76.092,32.6875,27.7902,27.7902
5408,1,0,0,-78.5019,39.3012,27.7902,27.7902
5508,2,45,0,-76.0519,32.5874,27.472,27.472
5508,5,0,45,-76.0519,32.5874,27.472,27.472
5508,1,0,0,-78.352,38.8512,27.472,27.472
5608,2,45,0,-76.014,32.4933,27.1538,27.1538
5608,5,0,45,-76.014,32.4933,27.1538,27.1538
5608,1,0,0,-78.2004,38.4012,27.1538,27.1538
5708,2,45,0,-75.9784,32.4052,26.8356,26.8356
5708,5,0,45,-75.9784,32.4052,26.8356,26.8356
5708,1,0,0,-78.047,37.9512,26.8356,26.8356
5808,2,45,0,-75.9452,32.323,26.5174,26.5174
5808,5,0,45,-75.9452,32.323,26.5174,26.5174
5808,1,0,0,-77.8917,37.5012,26.5174,26.5174
5908,2,45,0,-75.9143,32.247,26.1992,26.1992
5908,5,0,45,-75.9143,32.247,26.1992,26.1992
5908,1,0,0,-77.7346,37.0512,26.1992,26.1992
6008,2,45,0,-75.8858,32.177,25.881,25.881
6008,5,0,45,-75.8858,32.177,25.881,25.881
6008,1,0,0,-77.5755,36.6012,25.881,25.881
6108,2,45,0,-75.8597,32.1133,25.5628,25.5628
6108,5,0,45,-75.8597,32.1133,25.5628,25.5628
6108,1,0,0,-77.4145,36.1512,25.5628,25.5628
6208,2,45,0,-75.8361,32.0557,25.2446,25.2446
6208,5,0,45,-75.8361,32.0557,25.2446,25.2446
6208,1,0,0,-77.2515,35.7012,25.2446,25.2446
6308,2,45,0,-75.815,32.0043,24.9264,24.9264
6308,5,0,45,-75.815,32.0043,24.9264,24.9264
6308,1,0,0,-77.0864,35.2512,24.9264,24.9264
6408,2,45,0,-75.7964,31.9592,24.6082,24.6082
6408,5,0,45,-75.7964,31.9592,24.6082,24.6082
6408,1,0,0,-76.9192,34.8012,24.6082,24.6082
6508,2,45,0,-75.7804,31.9203,24.29,24.29
6508,5,0,45,-75.7804,31.9203,24.29,24.29
6508,1,0,0,-76.7498,34.3512,24.29,24.29
6608,2,45,0,-75.7669,31.8878,23.9718,23.9718
6608,5,0,45,-75.7669,31.8878,23.9718,23.9718
6608,1,0,0,-76.5782,33.9012,23.9718,23.9718
6708,2,45,0,-75.7559,31.8616,23.6536,23.6536
6708,5,0,45,-75.7559,31.8616,23.6536,23.6536
6708,1,0,0,-76.4043,33.4512,23.6536,23.6536
6808,2,45,0,-75.7476,31.8417,23.3354,23.3354
6808,5,0,45,-75.7476,31.8417,23.3354,23.3354
6808,1,0,0,-76.2281,33.0012,23.3354,23.3354
6908,2,45,0,-75.7418,31.8282,23.0172,23.0172
6908,5,0,45,-75.7418,31.8282,23.0172,23.0172
6908,1,0,0,-76.0494,32.5512,23.0172,23.0172
7008,2,45,0,-75.7387,31.821,22.699,22.699
7008,5,0,45,-75.7387,31.821,22.699,22.699
7008,1,0,0,-75.8682,32.1012,22.699,22.699
7108,1,0,0,-75.6845,31.6512,22.3808,22.3808
7108,2,45,0,-75.7381,31.8203,22.3808,22.3808
7108,5,0,45,-75.7381,31.8203,22.3808,22.3808
7208,1,0,0,-75.4982,31.2012,22.0626,22.0626
7208,2,45,0,-75.7402,31.8258,22.0626,22.0626
7208,5,0,45,-75.7402,31.8258,22.0626,22.0626
7308,1,0,0,-75.3091,30.7512,21.7444,21.7444
7308,2,45,0,-75.7449,31.8377,21.7444,21.7444
7308,5,0,45,-75.7449,31.8377,21.7444,21.7444
7408,1,0,0,-75.1173,30.3012,21.4262,21.4262
7408,2,45,0,-75.7521,31.856,21.4262,21.4262
7408,5,0,45,-75.7521,31.856,21.4262,21.4262
7508,1,0,0,-74.9226,29.8512,21.108,21.108
7508,2,45,0,-75.762,31.8806,21.108,21.108
7508,5,0,45,-75.762,31.8806,21.108,21.108
7608,1,0,0,-74.725,29.4012,20.7898,20.7898
7608,2,45,0,-75.7744,31.9116,20.7898,20.7898
7608,5,0,45,-75.7744,31.9116,20.7898,20.7898
7708,1,0,0,-74.5243,28.9512,20.4716,20.4716
7708,2,45,0,-75.7894,31.9488,20.4716,20.4716
7708,5,0,45,-75.7894,31.9488,20.4716,20.4716
7808,1,0,0,-74.3204,28.5012,20.1534,20.1534
7808,2,45,0,-75.8069,31.9924,20.1534,20.1534
7808,5,0,45,-75.8069,31.9924,20.1534,20.1534
7908,1,0,0,-74.1134,28.0512,19.8352,19.8352
7908,2,45,0,-75.827,32.0422,19.8352,19.8352
7908,5,0,45,-75.827,32.0422,19.8352,19.8352
8008,1,0,0,-73.903,27.6012,19.517,19.517
8008,2,45,0,-75.8495,32.0982,19.517,19.517
8008,5,0,45,-75.8495,32.0982,19.517,19.517
8108,1,0,0,-73.6891,27.1512,19.1988,19.1988
8108,2,45,0,-75.8745,32.1605,19.1988,19.1988
8108,5,0,45,-75.8745,32.1605,19.1988,19.1988
8208,1,0,0,-73.4716,26.7012,18.8806,18.8806
8208,2,45,0,-75.902,32.2289,18.8806,18.8806
8208,5,0,45,-75.902,32.2289,18.8806,18.8806
8308,1,0,0,-73.2505,26.2512,18.5624,18.5624
8308,2,45,0,-75.9319,32.3034,18.5624,18.5624
8308,5,0,45,-75.9319,32.3034,18.5624,18.5624
8408,1,0,0,-73.0256,25.8012,18.2442,18.2442
8408,2,45,0,-75.9642,32.384,18.2442,18.2442
8408,5,0,45,-75.9642,32.384,18.2442,18.2442
8508,1,0,0,-72.7967,25.3512,17.926,17.926
8508,2,45,0,-75.9988,32.4706,17.926,17.926
8508,5,0,45,-75.9988,32.4706,17.926,17.926
8608,1,0,0,-72.5637,24.9012,17.6078,17.6078
8608,2,45,0,-76.0357,32.5633,17.6078,17.6078
8608,5,0,45,-76.0357,32.5633,17.6078,17.6078
8708,1,0,0,-72.3264,24.4512,17.2896,17.2896
8708,2,45,0,-76.0749,32.6618,17.2896,17.2896
8708,5,0,45,-76.0749,32.6618,17.2896,17.2896
8808,1,0,0,-72.0848,24.0012,16.9714,16.9714
8808,2,45,0,-76.1163,32.7663,16.9714,16.9714
8808,5,0,45,-76.1163,32.7663,16.9714,16.9714
8908,1,0,0,-71.8386,23.5512,16.6532,16.6532
8908,2,45,0,-76.1599,32.8766,16.6532,16.6532
8908,5,0,45,-76.1599,32.8766,16.6532,16.6532
9008,1,0,0,-71.5877,23.1012,16.335,16.335
9008,2,45,0,-76.2056,32.9926,16.335,16.335
9008,5,0,45,-76.2056,32.9926,16.335,16.335
9108,1,0,0,-71.3318,22.6512,16.0168,16.0168
9108,2,45,0,-76.2535,33.1144,16.0168,16.0168
9108,5,0,45,-76.2535,33.1144,16.0168,16.0168
9208,1,0,0,-71.0708,22.2012,15.6986,15.6986
9208,2,45,0,-76.3033,33.2418,15.6986,15.6986
9208,5,0,45,-76.3033,33.2418,15.6986,15.6986
9308,1,0,0,-70.8044,21.7512,15.3804,15.3804
9308,2,45,0,-76.3552,33.3748,15.3804,15.3804
9308,5,0,45,-76.3552,33.3748,15.3804,15.3804
9408,1,0,0,-70.5326,21.3012,15.0622,15.0622
9408,2,45,0,-76.409,33.5133,15.0622,15.0622
9408,5,0,45,-76.409,33.5133,15.0622,15.0622
9508,1,0,0,-70.2549,20.8512,14.744,14.744
9508,2,45,0,-76.4646,33.6572,14.744,14.744
9508,5,0,45,-76.4646,33.6572,14.744,14.744
9608,1,0,0,-69.9711,20.4012,14.4258,14.4258
9608,2,45,0,-76.5222,33.8066,14.4258,14.4258
9608,5,0,45,-76.5222,33.8066,14.4258,14.4258
9708,1,0,0,-69.6811,19.9512,14.1076,14.1076
9708,2,45,0,-76.5815,33.9612,14.1076,14.1076
9708,5,0,45,-76.5815,33.9612,14.1076,14.1076
9808,1,0,0,-69.3844,19.5012,13.7894,13.7894
9808,2,45,0,-76.6425,34.1211,13.7894,13.7894
9808,5,0,45,-76.6425,34.1211,13.7894,13.7894
9908,1,0,0,-69.0809,19.0512,13.4713,13.4713
9908,2,45,0,-76.7052,34.2861,13.4713,13.4713
9908,5,0,45,-76.7052,34.2861,13.4713,13.4713
10008,1,0,0,-68.77,18.6012,13.1531,13.1531
10008,2,45,0,-76.7696,34.4562,13.1531,13.1531
10008,5,0,45,-76.7696,34.4562,13.1531,13.1531
10108,1,0,0,-68.4516,18.1512,12.8349,12.8349
10108,2,45,0,-76.8355,34.6313,12.8349,12.8349
10108,5,0,45,-76.8355,34.6313,12.8349,12.8349
10208,1,0,0,-68.1253,17.7012,12.5167,12.5167
10208,2,45,0,-76.903,34.8114,12.5167,12.5167
10208,5,0,45,-76.903,34.8114,12.5167,12.5167
10308,1,0,0,-67.7905,17.2512,12.1985,12.1985
10308,2,45,0,-76.9719,34.9963,12.1985,12.1985
10308,5,0,45,-76.9719,34.9963,12.1985,12.1985
10408,1,0,0,-67.4469,16.8012,11.8803,11.8803
10408,2,45,0,-77.0422,35.186,11.8803,11.8803
10408,5,0,45,-77.0422,35.186,11.8803,11.8803
10508,1,0,0,-67.094,16.3512,11.5621,11.5621
10508,2,45,0,-77.1139,35.3805,11.5621,11.5621
10508,5,0,45,-77.1139,35.3805,11.5621,11.5621
10608,1,0,0,-66.7312,15.9012,11.2439,11.2439
10608,2,45,0,-77.1868,35.5795,11.2439,11.2439
10608,5,0,45,-77.1868,35.5795,11.2439,11.2439
10708,1,0,0,-66.3581,15.4512,10.9257,10.9257
10708,2,45,0,-77.2611,35.7831,10.9257,10.9257
10708,5,0,45,-77.2611,35.7831,10.9257,10.9257
10808,1,0,0,-65.974,15.0012,10.6075,10.6075
10808,2,45,0,-77.3365,35.9912,10.6075,10.6075
10808,5,0,45,-77.3365,35.9912,10.6075,10.6075
10908,1,0,0,-65.5782,14.5512,10.2893,10.2893
10908,2,45,0,-77.4131,36.2036,10.2893,10.2893
10908,5,0,45,-77.4131,36.2036,10.2893,10.2893
11008,1,0,0,-65.17,14.1012,9.97107,9.97107
11008,2,45,0,-77.4908,36.4204,9.97107,9.97107
11008,5,0,45,-77.4908,36.4204,9.97107,9.97107
11108,1,0,0,-64.7486,13.6512,9.65287,9.65287
11108,2,45,0,-77.5696,36.6415,9.65287,9.65287
11108,5,0,45,-77.5696,36.6415,9.65287,9.65287
11208,1,0,0,-64.3131,13.2012,9.33468,9.33468
11208,2,45,0,-77.6493,36.8667,9.33468,9.33468
11208,5,0,45,-77.6493,36.8667,9.33468,9.33468
11308,1,0,0,-63.8626,12.7512,9.01648,9.01648
11308,2,45,0,-77.73,37.096,9.01648,9.01648
11308,5,0,45,-77.73,37.096,9.01648,9.01648
11408,1,0,0,-63.7998,12.7279,9,9
11408,2,45,0,-77.7411,37.108,9,9
11408,5,0,45,-77.7411,37.108,9,9
11508,1,0,0,-63.7998,12.7279,9,9
11508,2,45,0,-77.7411,37.108,9,9
11508,5,0,45,-77.7411,37.108,9,9
11608,1,0,0,-63.7998,12.7279,9,9
11608,2,45,0,-77.7411,37.108,9,9
11608,5,0,45,-77.7411,37.108,9,9
11708,1,0,0,-63.7998,12.7279,9,9
11708,2,45,0,-77.7411,37.108,9,9
11708,5,0,45,-77.7411,37.108,9,9
11808,1,0,0,-63.7998,12.7279,9,9
11808,2,45,0,-77.7411,37.108,9,9
11808,5,0,45,-77.7411,37.108,9,9
11908,1,0,0,-63.7998,12.7279,9,9
11908,2,45,0,-77.7411,37.108,9,9
11908,5,0,45,-77.7411,37.108,9,9
12008,1,0,0,-63.8,12.7551,9.03839,9
12008,2,45,0,-77.741,37.0707,9.03839,9
12008,5,0,45,-77.7411,37.1173,9.03839,9
12108,1,0,0,-64.1256,13.0778,9.48839,9
12108,2,45,0,-77.5869,36.6343,9.48839,9
12108,5,0,45,-77.7803,37.2294,9.48839,9
12208,1,0,0,-64.4504,13.4079,9.93839,9
12208,2,45,0,-77.431,36.1983,9.93839,9
12208,5,0,45,-77.8211,37.3466,9.93839,9
12308,1,0,0,-64.7739,13.7448,10.3884,9
12308,2,45,0,-77.2734,35.7626,10.3884,9
12308,5,0,45,-77.8636,37.4689,10.3884,9
12408,1,0,0,-65.0954,14.088,10.8384,9
12408,2,45,0,-77.114,35.3273,10.8384,9
12408,5,0,45,-77.9076,37.5962,10.8384,9
12508,1,0,0,-65.4145,14.437,11.2884,9
12508,2,45,0,-76.9528,34.8923,11.2884,9
12508,5,0,45,-77.9532,37.7283,11.2884,9
12608,1,0,0,-65.7308,14.7915,11.7384,9
12608,2,45,0,-76.7896,34.4577,11.7384,9
12608,5,0,45,-78.0003,37.8654,11.7384,9
12708,1,0,0,-66.044,15.1511,12.1884,9
12708,2,45,0,-76.6246,34.0236,12.1884,9
12708,5,0,45,-78.0489,38.0073,12.1884,9
12808,1,0,0,-66.3539,15.5154,12.6384,9
12808,2,45,0,-76.4576,33.5898,12.6384,9
12808,5,0,45,-78.099,38.154,12.6384,9
12908,1,0,0,-66.6602,15.8841,13.0884,9
12908,2,45,0,-76.2886,33.1565,13.0884,9
12908,5,0,45,-78.1505,38.3054,13.0884,9
13008,1,0,0,-66.9628,16.2569,13.5384,9
13008,2,45,0,-76.1175,32.7236,13.5384,9
13008,5,0,45,-78.2033,38.4615,13.5384,9
13108,1,0,0,-67.2615,16.6335,13.9884,9
13108,2,45,0,-75.9444,32.2912,13.9884,9
13108,5,0,45,-78.2576,38.6222,13.9884,9
13208,1,0,0,-67.5563,17.0137,14.4384,9
13208,2,45,0,-75.7691,31.8593,14.4384,9
13208,5,0,45,-78.3131,38.7875,14.4384,9
13308,1,0,0,-67.847,17.3972,14.8884,9
13308,2,45,0,-75.5917,31.4278,14.8884,9
13308,5,0,45,-78.3699,38.9572,14.8884,9
13408,1,0,0,-68.1338,17.7839,15.3384,9
13408,2,45,0,-75.412,30.997,15.3384,9
13408,5,0,45,-78.4279,39.1314,15.3384,9
13508,1,0,0,-68.4164,18.1734,15.7884,9
13508,2,45,0,-75.2301,30.5666,15.7884,9
13508,5,0,45,-78.4871,39.31,15.7884,9
13608,1,0,0,-68.695,18.5657,16.2384,9
13608,2,45,0,-75.0458,30.1369,16.2384,9
13608,5,0,45,-78.5475,39.4928,16.2384,9
13708,1,0,0,-68.9695,18.9605,16.6884,9
13708,2,45,0,-74.8591,29.7077,16.6884,9
13708,5,0,45,-78.609,39.68,16.6884,9
13808,1,0,0,-69.24,19.3578,17.1384,9
13808,2,45,0,-74.67,29.2792,17.1384,9
13808,5,0,45,-78.6716,39.8713,17.1384,9
13908,1,0,0,-69.5065,19.7573,17.5884,9
13908,2,45,0,-74.4784,28.8513,17.5884,9
13908,5,0,45,-78.7352,40.0668,17.5884,9
14008,1,0,0,-69.7691,20.159,18.0384,9
14008,2,45,0,-74.2843,28.4241,18.0384,9
14008,5,0,45,-78.7999,40.2664,18.0384,9
14108,1,0,0,-70.0277,20.5626,18.4884,9
14108,2,45,0,-74.0875,27.9976,18.4884,9
14108,5,0,45,-78.8655,40.47,18.4884,9
14208,1,0,0,-70.2825,20.9681,18.9384,9
14208,2,45,0,-73.8881,27.5719,18.9384,9
14208,5,0,45,-78.9321,40.6775,18.9384,9
14308,1,0,0,-70.5334,21.3754,19.3884,9
14308,2,45,0,-73.686,27.1469,19.3884,9
14308,5,0,45,-78.9995,40.889,19.3884,9
14408,1,0,0,-70.7807,21.7844,19.8384,9
14408,2,45,0,-73.4811,26.7228,19.8384,9
14408,5,0,45,-79.0679,41.1043,19.8384,9
14508,1,0,0,-71.0243,22.195,20.2884,9
14508,2,45,0,-73.2733,26.2995,20.2884,9
14508,5,0,45,-79.1371,41.3233,20.2884,9
14608,1,0,0,-71.2643,22.6071,20.7384,9
14608,2,45,0,-73.0626,25.8771,20.7384,9
14608,5,0,45,-79.207,41.5461,20.7384,9
14708,1,0,0,-71.5007,23.0206,21.1884,9
14708,2,45,0,-72.8489,25.4557,21.1884,9
14708,5,0,45,-79.2778,41.7726,21.1884,9
14808,1,0,0,-71.7337,23.4354,21.6384,9
14808,2,45,0,-72.6322,25.0353,21.6384,9
14808,5,0,45,-79.3493,42.0026,21.6384,9
14908,1,0,0,-71.9633,23.8516,22.0884,9
14908,2,45,0,-72.4124,24.6159,22.0884,9
14908,5,0,45,-79.4215,42.2362,22.0884,9
15008,1,0,0,-72.1896,24.2689,22.5384,9
15008,2,45,0,-72.1893,24.1976,22.5384,9
15008,5,0,45,-79.4944,42.4733,22.5384,9
15108,2,45,0,-71.9631,23.7805,22.9884,9
15108,1,0,0,-72.4126,24.6874,22.9884,9
15108,5,0,45,-79.5679,42.7138,22.9884,9
15208,2,45,0,-71.7335,23.3646,23.4384,9
15208,1,0,0,-72.6324,25.1069,23.4384,9
15208,5,0,45,-79.642,42.9576,23.4384,9
15308,2,45,0,-71.5005,22.95,23.8884,9
15308,1,0,0,-72.8491,25.5275,23.8884,9
15308,5,0,45,-79.7167,43.2048,23.8884,9
15408,2,45,0,-71.264,22.5367,24.3384,9
15408,1,0,0,-73.0628,25.9491,24.3384,9
15408,5,0,45,-79.792,43.4552,24.3384,9
15508,2,45,0,-71.024,22.1249,24.7884,9
15508,1,0,0,-73.2735,26.3717,24.7884,9
15508,5,0,45,-79.8677,43.7089,24.7884,9
15608,2,45,0,-70.7804,21.7145,25.2384,9
15608,1,0,0,-73.4813,26.7951,25.2384,9
15608,5,0,45,-79.944,43.9656,25.2384,9
15708,2,45,0,-70.5332,21.3058,25.6884,9
15708,1,0,0,-73.6862,27.2194,25.6884,9
15708,5,0,45,-80.0207,44.2255,25.6884,9
15808,2,45,0,-70.2822,20.8988,26.1384,9
